
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_4[6]      0.02      0.00      0.02      0.01      0.02     91.75      1.00
cov_eigen_values_4[7]      0.01      0.00      0.01      0.01      0.01    121.37      1.00
cov_eigen_values_5[0]      0.59      0.10      0.60      0.44      0.77      4.93      1.02
cov_eigen_values_5[1]      0.08      0.02      0.07      0.05      0.12     24.23      1.02
cov_eigen_values_5[2]      0.07      0.01      0.07      0.05      0.09     43.59      1.00
cov_eigen_values_5[3]      0.04      0.01      0.04      0.03      0.05     85.48      1.03
cov_eigen_values_5[4]      0.02      0.00      0.02      0.02      0.03    143.05      0.99
cov_eigen_values_5[5]      0.01      0.00      0.01      0.01      0.02    133.27      0.99
cov_eigen_values_5[6]      0.00      0.00      0.00      0.00      0.00     88.85      1.01
cov_eigen_values_5[7]      0.00      0.00     -0.00     -0.00      0.00    110.21      1.02
cov_eigen_values_6[0]      0.14      0.03      0.14      0.11      0.17      8.58      1.23
cov_eigen_values_6[1]      0.04      0.00      0.04      0.03      0.05    130.99      1.01
cov_eigen_values_6[2]      0.02      0.00      0.02      0.02      0.03    103.92      1.01
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02    111.07      0.99
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.02     93.70      0.99
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00    134.74      0.99
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00     64.18      0.99
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00     93.41      1.00
       mean_data_1[0]      3.82      0.07      3.84      3.72      3.91      3.18      2.21
       mean_data_1[1]      0.45      0.01      0.45      0.44      0.47      4.93      1.70
       mean_data_1[2]     -0.36      0.02     -0.36     -0.39     -0.33      6.44      1.32
       mean_data_1[3]      0.13      0.01      0.13      0.11      0.15     31.04      1.03
       mean_data_1[4]     -0.03      0.01     -0.03     -0.05     -0.01     36.10      1.05
       mean_data_1[5]     -0.08      0.01     -0.08     -0.10     -0.07     44.09      0.99
       mean_data_1[6]      0.07      0.01      0.07      0.06      0.08     11.75      1.20
       mean_data_1[7]     -0.02      0.01     -0.02     -0.03     -0.01     50.30      1.00
       mean_data_2[0]      1.04      0.04      1.05      0.98      1.11     13.63      1.18
       mean_data_2[1]      0.56      0.01      0.56      0.55      0.57     71.11      1.02
       mean_data_2[2]     -0.53      0.01     -0.53     -0.54     -0.51     27.60      1.10
       mean_data_2[3]      0.00      0.01      0.00     -0.01      0.02     38.16      1.05
       mean_data_2[4]      0.05      0.01      0.05      0.03      0.06     42.75      1.09
       mean_data_2[5]      0.04      0.01      0.04      0.02      0.06     67.53      1.01
       mean_data_2[6]     -0.02      0.01     -0.02     -0.03     -0.01     52.79      0.99
       mean_data_2[7]      0.01      0.01      0.01      0.00      0.02    110.99      0.99
       mean_data_3[0]     -3.92      0.02     -3.92     -3.96     -3.89      8.13      0.99
       mean_data_3[1]     -0.44      0.01     -0.44     -0.46     -0.43     10.71      0.99
       mean_data_3[2]      0.10      0.01      0.10      0.08      0.11     12.10      1.01
       mean_data_3[3]      0.03      0.03      0.02     -0.02      0.07     11.99      1.03
       mean_data_3[4]      0.03      0.01      0.03      0.00      0.05     31.87      1.15
       mean_data_3[5]     -0.00      0.01     -0.00     -0.01      0.01    143.78      0.99
       mean_data_3[6]      0.01      0.01      0.01     -0.00      0.02     82.23      1.00
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.01     75.11      1.00
       mean_data_4[0]     -2.68      0.03     -2.68     -2.72     -2.63     27.32      0.99
       mean_data_4[1]     -0.02      0.01     -0.02     -0.03     -0.01     27.61      0.99
       mean_data_4[2]     -0.21      0.01     -0.21     -0.22     -0.19     28.88      1.02
       mean_data_4[3]     -0.08      0.01     -0.08     -0.09     -0.07     39.69      1.02
       mean_data_4[4]     -0.11      0.01     -0.11     -0.12     -0.09     46.94      0.99
       mean_data_4[5]     -0.01      0.01     -0.00     -0.02      0.00     57.20      1.00
       mean_data_4[6]     -0.02      0.01     -0.02     -0.04     -0.01     70.01      0.99
       mean_data_4[7]     -0.02      0.01     -0.01     -0.04     -0.00     82.94      1.04
       mean_data_5[0]     -0.65      0.07     -0.65     -0.76     -0.55      2.80      2.41
       mean_data_5[1]      1.45      0.01      1.45      1.44      1.46      7.12      1.45
       mean_data_5[2]      1.05      0.02      1.05      1.03      1.08      3.30      1.96
       mean_data_5[3]     -0.01      0.01     -0.01     -0.02      0.00     32.89      1.07
       mean_data_5[4]      0.02      0.01      0.01     -0.01      0.03     11.38      1.40
       mean_data_5[5]     -0.00      0.01     -0.00     -0.02      0.02     40.67      1.08
       mean_data_5[6]     -0.01      0.01     -0.01     -0.03      0.01     50.54      1.00
       mean_data_5[7]     -0.01      0.02     -0.00     -0.04      0.02     27.69      0.99
       mean_data_6[0]      6.85      0.01      6.85      6.84      6.86    103.41      0.99
       mean_data_6[1]     -0.66      0.01     -0.66     -0.68     -0.64     28.73      1.00
       mean_data_6[2]      0.29      0.01      0.29      0.27      0.31     34.00      0.99
       mean_data_6[3]     -0.03      0.01     -0.03     -0.05     -0.02     29.35      0.99
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00    110.06      0.99
       mean_data_6[5]      0.01      0.01      0.01      0.00      0.02     47.20      1.01
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02     -0.00     36.77      0.99
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01    143.17      0.99
                 mu_1      3.33      0.05      3.34      3.21      3.40      6.13      1.28
                 mu_2      2.38      0.08      2.37      2.27      2.50      6.18      1.15
                 mu_3      1.19      0.08      1.19      1.06      1.32      4.81      1.02
                 mu_4      0.02      0.15     -0.06     -0.16      0.26      3.11      1.73

Number of divergences: 13
