
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_5[4]      0.01      0.00      0.01      0.01      0.02     97.87      1.05
cov_eigen_values_5[5]      0.03      0.00      0.03      0.02      0.03     39.38      0.99
cov_eigen_values_5[6]      0.04      0.01      0.04      0.04      0.05     10.77      1.01
cov_eigen_values_5[7]      0.04      0.01      0.04      0.03      0.05     29.85      1.00
cov_eigen_values_6[0]      0.13      0.01      0.13      0.11      0.15     16.38      1.15
cov_eigen_values_6[1]      0.04      0.00      0.04      0.03      0.04     30.72      1.03
cov_eigen_values_6[2]      0.03      0.00      0.03      0.03      0.04     20.62      1.01
cov_eigen_values_6[3]      0.02      0.00      0.02      0.02      0.02     37.55      0.99
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01     72.56      1.01
cov_eigen_values_6[5]      0.01      0.00      0.01      0.00      0.01    124.27      1.00
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00    153.68      0.99
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00    172.91      0.99
       mean_data_1[0]      3.82      0.10      3.81      3.67      3.95      8.97      1.01
       mean_data_1[1]      0.43      0.02      0.43      0.40      0.45     10.08      1.04
       mean_data_1[2]     -0.40      0.02     -0.40     -0.42     -0.37     10.21      1.02
       mean_data_1[3]      0.14      0.01      0.14      0.13      0.17     12.78      1.04
       mean_data_1[4]     -0.03      0.01     -0.03     -0.05     -0.01     11.30      1.02
       mean_data_1[5]      0.01      0.01      0.01      0.00      0.02      6.69      1.28
       mean_data_1[6]      0.10      0.01      0.10      0.09      0.11     11.28      1.08
       mean_data_1[7]      0.00      0.01      0.01     -0.01      0.01     13.86      1.15
       mean_data_2[0]     -0.66      0.14     -0.67     -0.82     -0.39      7.11      1.27
       mean_data_2[1]      1.48      0.01      1.48      1.46      1.50      8.58      1.27
       mean_data_2[2]      1.01      0.03      1.01      0.95      1.04      7.63      1.22
       mean_data_2[3]     -0.01      0.01     -0.01     -0.02      0.01      6.80      1.18
       mean_data_2[4]      0.01      0.02      0.00     -0.01      0.05     10.74      1.14
       mean_data_2[5]      0.00      0.01      0.00     -0.01      0.01     36.63      1.01
       mean_data_2[6]     -0.00      0.01     -0.01     -0.01      0.01      8.72      1.21
       mean_data_2[7]     -0.00      0.01     -0.00     -0.02      0.02     21.41      1.02
       mean_data_3[0]     -3.91      0.02     -3.92     -3.94     -3.87     22.69      1.04
       mean_data_3[1]     -0.44      0.01     -0.45     -0.46     -0.42     25.88      1.03
       mean_data_3[2]      0.10      0.01      0.10      0.09      0.12     20.68      1.04
       mean_data_3[3]      0.03      0.03      0.03     -0.02      0.07     15.25      1.06
       mean_data_3[4]      0.02      0.01      0.02      0.01      0.04     25.95      1.03
       mean_data_3[5]      0.00      0.01      0.00     -0.01      0.01     37.86      1.01
       mean_data_3[6]      0.01      0.00      0.01      0.00      0.01     47.35      1.01
       mean_data_3[7]      0.00      0.01      0.00     -0.00      0.01     14.89      1.08
       mean_data_4[0]      1.15      0.10      1.16      0.98      1.29      5.88      1.00
       mean_data_4[1]      0.54      0.00      0.54      0.53      0.55     12.81      1.00
       mean_data_4[2]     -0.54      0.01     -0.54     -0.55     -0.53     10.41      0.99
       mean_data_4[3]      0.01      0.01      0.01     -0.01      0.03      7.44      0.99
       mean_data_4[4]      0.05      0.01      0.05      0.04      0.06     16.81      1.01
       mean_data_4[5]     -0.01      0.01     -0.01     -0.03     -0.00     26.19      1.00
       mean_data_4[6]     -0.04      0.01     -0.04     -0.05     -0.04      9.58      1.02
       mean_data_4[7]      0.00      0.01      0.00     -0.01      0.01     21.18      0.99
       mean_data_5[0]     -2.71      0.04     -2.72     -2.77     -2.66     14.70      1.13
       mean_data_5[1]     -0.04      0.01     -0.04     -0.05     -0.02     15.19      1.12
       mean_data_5[2]     -0.20      0.01     -0.20     -0.21     -0.18     17.49      1.01
       mean_data_5[3]     -0.10      0.01     -0.10     -0.11     -0.09     28.26      1.00
       mean_data_5[4]     -0.10      0.01     -0.10     -0.11     -0.09     15.07      1.29
       mean_data_5[5]      0.01      0.01      0.01     -0.01      0.02     13.81      1.09
       mean_data_5[6]     -0.01      0.00     -0.01     -0.02     -0.00     16.02      1.14
       mean_data_5[7]     -0.02      0.01     -0.02     -0.03     -0.01     17.50      1.09
       mean_data_6[0]      6.87      0.00      6.87      6.86      6.88     46.18      0.99
       mean_data_6[1]     -0.65      0.01     -0.65     -0.67     -0.64     26.64      1.04
       mean_data_6[2]      0.31      0.01      0.31      0.29      0.32     26.24      1.01
       mean_data_6[3]     -0.04      0.01     -0.04     -0.05     -0.03     22.00      1.02
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     38.95      0.99
       mean_data_6[5]     -0.00      0.00     -0.00     -0.01      0.01     31.24      1.00
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02     -0.00     30.63      1.05
       mean_data_6[7]     -0.00      0.00     -0.00     -0.01      0.00     31.87      1.04
                 mu_1      3.57      0.02      3.58      3.55      3.60     62.09      0.99
                 mu_2      2.83      0.01      2.83      2.82      2.84     78.63      1.00
                 mu_3      1.74      0.01      1.74      1.73      1.75    144.83      0.99
                 mu_4      0.03      0.02      0.04      0.01      0.06     13.05      1.07

Number of divergences: 123
