
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_6[3]      0.17      0.02      0.17      0.14      0.20     36.86      1.09
cov_eigen_values_6[4]      0.08      0.03      0.07      0.06      0.13      5.49      1.48
cov_eigen_values_6[5]      0.16      0.02      0.16      0.14      0.18     41.25      1.01
cov_eigen_values_6[6]      0.14      0.01      0.14      0.13      0.16     52.01      1.06
cov_eigen_values_6[7]      0.14      0.02      0.14      0.11      0.18      4.85      1.63
       mean_data_1[0]      6.74      0.21      6.83      6.34      6.96      3.39      1.86
       mean_data_1[1]     -0.63      0.02     -0.64     -0.67     -0.59      3.57      1.63
       mean_data_1[2]      0.28      0.04      0.30      0.20      0.33      3.41      2.00
       mean_data_1[3]     -0.04      0.02     -0.04     -0.06     -0.01      4.20      1.71
       mean_data_1[4]      0.00      0.01      0.00     -0.01      0.01     54.30      1.05
       mean_data_1[5]      0.00      0.00      0.00     -0.00      0.01     34.91      1.04
       mean_data_1[6]     -0.02      0.01     -0.02     -0.03     -0.00      5.61      1.27
       mean_data_1[7]     -0.01      0.01     -0.01     -0.03      0.01      2.80      1.67
       mean_data_2[0]     -3.74      0.57     -3.92     -4.43     -3.11     34.83      1.08
       mean_data_2[1]     -0.54      0.11     -0.51     -0.71     -0.43     13.06      1.09
       mean_data_2[2]      0.12      0.10      0.14     -0.05      0.28    102.00      1.03
       mean_data_2[3]      0.27      0.07      0.24      0.16      0.40      4.45      1.15
       mean_data_2[4]      0.01      0.11      0.06     -0.17      0.16      1.80      1.63
       mean_data_2[5]     -0.01      0.07     -0.01     -0.11      0.13     80.16      1.03
       mean_data_2[6]     -0.01      0.06      0.01     -0.14      0.06      8.47      1.10
       mean_data_2[7]      0.01      0.07     -0.01     -0.07      0.13      2.64      1.33
       mean_data_3[0]     -3.39      0.16     -3.47     -3.57     -3.20      1.02      7.38
       mean_data_3[1]     -0.26      0.06     -0.28     -0.33     -0.19      1.03      5.91
       mean_data_3[2]     -0.04      0.05     -0.06     -0.10      0.02      1.05      5.22
       mean_data_3[3]     -0.10      0.09     -0.12     -0.23      0.02      1.09      4.20
       mean_data_3[4]     -0.03      0.02     -0.03     -0.05      0.00      1.71      1.58
       mean_data_3[5]     -0.02      0.02     -0.02     -0.04      0.01      1.15      2.58
       mean_data_3[6]      0.01      0.01      0.01     -0.00      0.02      1.38      1.79
       mean_data_3[7]     -0.01      0.01     -0.00     -0.02      0.01      5.46      1.44
       mean_data_4[0]      0.84      0.19      0.97      0.58      1.04      1.20      2.38
       mean_data_4[1]      0.54      0.00      0.54      0.53      0.55      8.65      1.26
       mean_data_4[2]     -0.57      0.02     -0.56     -0.60     -0.55      1.24      2.24
       mean_data_4[3]     -0.02      0.02     -0.01     -0.05     -0.00      1.29      2.03
       mean_data_4[4]      0.05      0.01      0.05      0.04      0.07      2.05      1.58
       mean_data_4[5]      0.00      0.01      0.00     -0.01      0.01     17.48      1.14
       mean_data_4[6]     -0.03      0.01     -0.03     -0.04     -0.01      1.27      2.06
       mean_data_4[7]      0.02      0.01      0.02      0.01      0.03     24.09      1.00
       mean_data_5[0]      2.98      0.22      2.99      2.90      3.13     27.45      1.03
       mean_data_5[1]      0.49      0.08      0.50      0.43      0.55      8.10      1.08
       mean_data_5[2]     -0.44      0.06     -0.44     -0.48     -0.40      9.12      1.07
       mean_data_5[3]      0.12      0.03      0.12      0.10      0.15     59.19      1.03
       mean_data_5[4]     -0.01      0.02     -0.01     -0.03      0.01     40.19      1.04
       mean_data_5[5]     -0.00      0.03     -0.00     -0.02      0.02     57.35      1.02
       mean_data_5[6]      0.01      0.02      0.01     -0.01      0.05     15.93      1.15
       mean_data_5[7]     -0.01      0.01     -0.01     -0.03      0.01     10.97      1.14
       mean_data_6[0]     -0.67      0.05     -0.68     -0.72     -0.63    107.26      1.00
       mean_data_6[1]      1.48      0.05      1.48      1.44      1.52     66.72      1.02
       mean_data_6[2]      0.99      0.07      1.00      0.93      1.07     13.91      1.18
       mean_data_6[3]     -0.03      0.08     -0.02     -0.17      0.06      7.53      1.37
       mean_data_6[4]     -0.01      0.04     -0.02     -0.04      0.03     10.27      1.09
       mean_data_6[5]      0.04      0.05      0.05     -0.03      0.12      1.33      2.18
       mean_data_6[6]      0.00      0.06      0.00     -0.06      0.06     29.39      1.05
       mean_data_6[7]     -0.02      0.06     -0.01     -0.08      0.05     10.93      1.18
                 mu_1      3.12      0.01      3.12      3.10      3.14     47.09      1.02
                 mu_2      2.52      0.34      2.20      2.16      2.88      1.00     27.03
                 mu_3      1.20      0.02      1.20      1.17      1.22      5.72      1.19
                 mu_4     -0.09      0.03     -0.09     -0.15     -0.03     34.44      1.07

Number of divergences: 82
