
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_4[3]      0.05      0.00      0.05      0.05      0.05     14.21      1.08
cov_eigen_values_4[4]      0.04      0.00      0.04      0.04      0.04     26.55      1.04
cov_eigen_values_4[5]      0.03      0.00      0.03      0.03      0.03      9.18      1.12
cov_eigen_values_4[6]      0.01      0.00      0.01      0.01      0.01     18.14      1.03
cov_eigen_values_4[7]      0.02      0.00      0.02      0.02      0.02     16.63      1.07
cov_eigen_values_5[0]      0.22      0.00      0.22      0.22      0.22     36.20      0.99
cov_eigen_values_5[1]      0.06      0.00      0.06      0.06      0.06     25.98      1.03
cov_eigen_values_5[2]      0.05      0.00      0.05      0.05      0.05     42.43      1.05
cov_eigen_values_5[3]      0.00      0.00      0.00      0.00      0.00     12.63      1.08
cov_eigen_values_5[4]      0.01      0.00      0.01      0.01      0.01     15.01      1.07
cov_eigen_values_5[5]      0.02      0.00      0.02      0.02      0.02      9.68      1.12
cov_eigen_values_5[6]      0.04      0.00      0.04      0.04      0.04     17.48      1.05
cov_eigen_values_5[7]      0.04      0.00      0.04      0.04      0.04     10.12      1.11
cov_eigen_values_6[0]      0.13      0.00      0.13      0.13      0.13     13.04      1.08
cov_eigen_values_6[1]      0.04      0.00      0.04      0.04      0.04     20.45      1.07
cov_eigen_values_6[2]      0.03      0.00      0.03      0.03      0.03     36.00      1.01
cov_eigen_values_6[3]      0.02      0.00      0.02      0.02      0.02     16.17      1.07
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01      9.10      1.12
cov_eigen_values_6[5]      0.01      0.00      0.01      0.01      0.01     88.52      0.99
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00     17.79      1.06
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00     19.75      1.06
       mean_data_1[0]      3.81      0.00      3.81      3.81      3.81      9.00      1.13
       mean_data_1[1]      0.43      0.00      0.43      0.43      0.43     83.41      1.00
       mean_data_1[2]     -0.40      0.00     -0.40     -0.40     -0.40     31.89      1.02
       mean_data_1[3]      0.15      0.00      0.15      0.15      0.15     11.64      1.09
       mean_data_1[4]     -0.04      0.00     -0.04     -0.04     -0.04     57.05      1.01
       mean_data_1[5]      0.02      0.00      0.02      0.02      0.02     11.08      1.10
       mean_data_1[6]      0.11      0.00      0.11      0.11      0.11     17.73      1.06
       mean_data_1[7]      0.00      0.00      0.00      0.00      0.00     52.08      1.01
       mean_data_2[0]     -0.68      0.00     -0.68     -0.68     -0.68     13.22      1.09
       mean_data_2[1]      1.48      0.00      1.48      1.48      1.48      9.17      1.12
       mean_data_2[2]      1.02      0.00      1.02      1.02      1.02    124.04      1.00
       mean_data_2[3]     -0.01      0.00     -0.01     -0.01     -0.01     28.69      1.03
       mean_data_2[4]      0.00      0.00      0.00      0.00      0.00     16.39      1.06
       mean_data_2[5]      0.00      0.00      0.00      0.00      0.00     23.14      1.03
       mean_data_2[6]     -0.01      0.00     -0.01     -0.01     -0.01     16.49      1.05
       mean_data_2[7]     -0.00      0.00     -0.00     -0.00     -0.00     10.66      1.10
       mean_data_3[0]     -3.92      0.00     -3.92     -3.92     -3.92     14.76      1.08
       mean_data_3[1]     -0.44      0.00     -0.44     -0.44     -0.44     43.54      1.01
       mean_data_3[2]      0.11      0.00      0.11      0.11      0.11     11.53      1.09
       mean_data_3[3]      0.03      0.00      0.03      0.03      0.03     13.54      1.08
       mean_data_3[4]      0.03      0.00      0.03      0.03      0.03     52.10      1.00
       mean_data_3[5]     -0.00      0.00     -0.00     -0.00     -0.00     74.50      0.99
       mean_data_3[6]      0.01      0.00      0.01      0.01      0.01     20.04      1.06
       mean_data_3[7]      0.00      0.00      0.00      0.00      0.00     14.38      1.08
       mean_data_4[0]      1.10      0.00      1.10      1.10      1.10     10.05      1.11
       mean_data_4[1]      0.54      0.00      0.54      0.54      0.54     15.39      1.07
       mean_data_4[2]     -0.55      0.00     -0.55     -0.55     -0.55     17.45      1.05
       mean_data_4[3]      0.00      0.00      0.00      0.00      0.00     61.47      1.01
       mean_data_4[4]      0.05      0.00      0.05      0.05      0.05      9.48      1.12
       mean_data_4[5]     -0.01      0.00     -0.01     -0.01     -0.01     46.30      0.99
       mean_data_4[6]     -0.04      0.00     -0.04     -0.05     -0.04     46.02      1.00
       mean_data_4[7]      0.00      0.00      0.00      0.00      0.00     10.80      1.10
       mean_data_5[0]     -2.70      0.00     -2.70     -2.70     -2.70     56.57      0.99
       mean_data_5[1]     -0.03      0.00     -0.03     -0.03     -0.03     41.32      1.02
       mean_data_5[2]     -0.20      0.00     -0.20     -0.20     -0.20    106.59      1.01
       mean_data_5[3]     -0.10      0.00     -0.10     -0.10     -0.10     54.59      1.02
       mean_data_5[4]     -0.10      0.00     -0.10     -0.10     -0.10    134.83      0.99
       mean_data_5[5]      0.01      0.00      0.01      0.01      0.01    231.43      1.00
       mean_data_5[6]     -0.01      0.00     -0.01     -0.01     -0.01     46.25      0.99
       mean_data_5[7]     -0.02      0.00     -0.02     -0.02     -0.02      8.20      1.14
       mean_data_6[0]      6.87      0.00      6.87      6.87      6.87     59.52      1.02
       mean_data_6[1]     -0.65      0.00     -0.65     -0.65     -0.65     23.65      1.01
       mean_data_6[2]      0.31      0.00      0.31      0.31      0.31     16.26      1.06
       mean_data_6[3]     -0.04      0.00     -0.04     -0.04     -0.04     70.31      0.99
       mean_data_6[4]     -0.00      0.00     -0.00     -0.00     -0.00     27.85      1.04
       mean_data_6[5]     -0.00      0.00     -0.00     -0.00      0.00     66.64      1.00
       mean_data_6[6]     -0.01      0.00     -0.01     -0.01     -0.01     19.39      1.06
       mean_data_6[7]     -0.00      0.00     -0.00     -0.00     -0.00     14.10      1.08
                 mu_1      3.20      0.00      3.20      3.20      3.20     37.08      1.03
                 mu_2      2.35      0.00      2.35      2.34      2.35      7.11      1.16
                 mu_3      1.32      0.00      1.32      1.32      1.32     10.50      1.10
                 mu_4      0.04      0.00      0.04      0.03      0.04     25.45      1.05

Number of divergences: 146
