
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_6[3]      0.02      0.00      0.02      0.02      0.02     68.24      0.99
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01    109.75      0.99
cov_eigen_values_6[5]      0.01      0.00      0.01      0.00      0.01    123.55      0.99
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00    131.32      0.99
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00    140.62      1.01
       mean_data_1[0]      3.82      0.06      3.83      3.70      3.88     14.50      1.03
       mean_data_1[1]      0.43      0.01      0.43      0.42      0.46     14.72      1.00
       mean_data_1[2]     -0.40      0.02     -0.39     -0.42     -0.37     11.25      1.03
       mean_data_1[3]      0.15      0.01      0.14      0.13      0.17     13.74      0.99
       mean_data_1[4]     -0.04      0.01     -0.04     -0.05     -0.02     23.65      1.06
       mean_data_1[5]      0.01      0.01      0.01     -0.00      0.03     32.63      1.01
       mean_data_1[6]      0.10      0.01      0.10      0.09      0.11     19.28      1.06
       mean_data_1[7]      0.00      0.01      0.00     -0.00      0.01     34.00      1.02
       mean_data_2[0]     -0.72      0.09     -0.69     -0.84     -0.60      5.33      1.00
       mean_data_2[1]      1.48      0.01      1.48      1.47      1.50      8.90      1.00
       mean_data_2[2]      1.02      0.02      1.02      1.00      1.05      5.87      1.02
       mean_data_2[3]     -0.01      0.01     -0.01     -0.02      0.00     12.99      1.03
       mean_data_2[4]      0.00      0.02      0.00     -0.03      0.02      7.69      1.04
       mean_data_2[5]      0.00      0.01      0.00     -0.02      0.02     14.49      1.08
       mean_data_2[6]     -0.01      0.01     -0.01     -0.01      0.00      8.04      1.06
       mean_data_2[7]     -0.00      0.01     -0.00     -0.02      0.01     18.71      1.00
       mean_data_3[0]     -3.92      0.03     -3.92     -3.96     -3.89     17.10      1.00
       mean_data_3[1]     -0.45      0.01     -0.44     -0.47     -0.43     15.09      1.00
       mean_data_3[2]      0.11      0.01      0.11      0.10      0.12     20.00      1.01
       mean_data_3[3]      0.04      0.03      0.04      0.01      0.08     15.63      1.02
       mean_data_3[4]      0.02      0.02      0.02     -0.01      0.04     29.54      1.00
       mean_data_3[5]      0.00      0.00      0.00     -0.01      0.01     28.73      1.00
       mean_data_3[6]      0.01      0.00      0.01      0.00      0.01     29.93      0.99
       mean_data_3[7]      0.01      0.00      0.01     -0.00      0.01     33.74      1.05
       mean_data_4[0]      1.11      0.10      1.11      0.95      1.27      5.88      1.16
       mean_data_4[1]      0.54      0.00      0.54      0.53      0.55     33.62      1.02
       mean_data_4[2]     -0.54      0.01     -0.55     -0.56     -0.53      7.44      1.33
       mean_data_4[3]      0.00      0.01      0.00     -0.02      0.02      6.07      1.13
       mean_data_4[4]      0.05      0.01      0.05      0.03      0.06     14.53      1.13
       mean_data_4[5]     -0.01      0.01     -0.01     -0.02     -0.00     25.88      0.99
       mean_data_4[6]     -0.04      0.01     -0.04     -0.05     -0.03      9.90      1.27
       mean_data_4[7]      0.00      0.01      0.00     -0.01      0.01     12.58      1.00
       mean_data_5[0]     -2.71      0.02     -2.71     -2.74     -2.67     24.52      1.09
       mean_data_5[1]     -0.03      0.01     -0.04     -0.05     -0.02     25.49      1.05
       mean_data_5[2]     -0.20      0.01     -0.20     -0.21     -0.19     18.44      1.14
       mean_data_5[3]     -0.10      0.01     -0.10     -0.11     -0.09     29.59      1.00
       mean_data_5[4]     -0.10      0.01     -0.10     -0.11     -0.09     27.65      1.01
       mean_data_5[5]      0.01      0.01      0.01     -0.01      0.02     33.83      1.00
       mean_data_5[6]     -0.01      0.00     -0.01     -0.01     -0.00     21.38      1.00
       mean_data_5[7]     -0.02      0.01     -0.02     -0.03     -0.00     11.30      0.99
       mean_data_6[0]      6.87      0.00      6.87      6.86      6.87     62.75      1.01
       mean_data_6[1]     -0.65      0.01     -0.65     -0.66     -0.63     17.62      1.00
       mean_data_6[2]      0.31      0.01      0.31      0.30      0.32     16.87      1.00
       mean_data_6[3]     -0.04      0.00     -0.04     -0.05     -0.03     17.49      1.00
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     45.77      1.00
       mean_data_6[5]     -0.00      0.00     -0.00     -0.01      0.01     24.86      1.02
       mean_data_6[6]     -0.01      0.00     -0.01     -0.02     -0.00     23.06      0.99
       mean_data_6[7]     -0.00      0.00     -0.00     -0.01      0.00     37.98      1.01
                 mu_1      3.56      0.03      3.56      3.52      3.60     14.55      1.29
                 mu_2      2.84      0.01      2.84      2.82      2.85     91.92      1.00
                 mu_3      1.74      0.01      1.74      1.72      1.75     93.66      1.01
                 mu_4     -0.02      0.05      0.00     -0.10      0.05      4.12      1.40

Number of divergences: 133
