
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
       mean_data_2[4]      0.02      0.02      0.01     -0.01      0.04     14.28      1.04
       mean_data_2[5]      0.00      0.01     -0.00     -0.01      0.03     17.12      1.05
       mean_data_2[6]     -0.00      0.00     -0.00     -0.01      0.01     14.15      1.02
       mean_data_2[7]     -0.01      0.01     -0.01     -0.03      0.00     16.30      1.01
       mean_data_3[0]     -3.91      0.02     -3.91     -3.95     -3.88     15.56      1.11
       mean_data_3[1]     -0.44      0.01     -0.44     -0.46     -0.43     20.45      1.11
       mean_data_3[2]      0.10      0.01      0.10      0.09      0.12     15.84      1.08
       mean_data_3[3]      0.02      0.02      0.03     -0.00      0.05     18.63      1.09
       mean_data_3[4]      0.03      0.01      0.02      0.01      0.05     20.03      1.06
       mean_data_3[5]      0.00      0.01      0.00     -0.01      0.01     43.17      1.00
       mean_data_3[6]      0.01      0.00      0.01      0.01      0.01     61.87      1.00
       mean_data_3[7]      0.01      0.01      0.01     -0.01      0.01     29.31      0.99
       mean_data_4[0]      1.08      0.08      1.09      0.91      1.18     12.84      1.03
       mean_data_4[1]      0.54      0.00      0.54      0.53      0.54     28.75      1.00
       mean_data_4[2]     -0.55      0.01     -0.55     -0.56     -0.54     15.22      1.02
       mean_data_4[3]      0.00      0.01      0.00     -0.01      0.02     11.31      1.01
       mean_data_4[4]      0.05      0.01      0.05      0.04      0.06     23.89      1.00
       mean_data_4[5]     -0.01      0.01     -0.01     -0.02     -0.00     24.80      0.99
       mean_data_4[6]     -0.05      0.01     -0.05     -0.06     -0.04     33.63      1.01
       mean_data_4[7]      0.01      0.01      0.01     -0.01      0.01     25.60      1.00
       mean_data_5[0]     -2.72      0.04     -2.71     -2.80     -2.66     13.94      1.21
       mean_data_5[1]     -0.04      0.01     -0.04     -0.06     -0.02     10.32      1.20
       mean_data_5[2]     -0.20      0.01     -0.20     -0.21     -0.18     24.90      1.08
       mean_data_5[3]     -0.10      0.01     -0.10     -0.11     -0.09     34.15      1.04
       mean_data_5[4]     -0.10      0.01     -0.10     -0.11     -0.09     20.00      1.00
       mean_data_5[5]      0.00      0.01      0.00     -0.01      0.02     26.06      1.05
       mean_data_5[6]     -0.01      0.00     -0.01     -0.01     -0.00     33.86      1.04
       mean_data_5[7]     -0.02      0.01     -0.02     -0.03     -0.01     28.86      1.01
       mean_data_6[0]      6.87      0.00      6.87      6.87      6.88     62.91      1.00
       mean_data_6[1]     -0.65      0.01     -0.65     -0.67     -0.63     20.54      1.00
       mean_data_6[2]      0.31      0.01      0.30      0.29      0.32     24.54      1.00
       mean_data_6[3]     -0.04      0.01     -0.04     -0.05     -0.03     19.45      1.00
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     55.39      1.00
       mean_data_6[5]     -0.00      0.00     -0.00     -0.01      0.00     50.34      0.99
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02     -0.00     24.60      1.01
       mean_data_6[7]     -0.00      0.00     -0.00     -0.01      0.00     27.01      0.99
                 mu_1      3.56      0.03      3.56      3.52      3.60     38.32      1.01
                 mu_2      2.84      0.01      2.84      2.82      2.86     84.36      1.00
                 mu_3      1.74      0.01      1.74      1.73      1.75     80.16      1.00
                 mu_4      0.01      0.03      0.01     -0.04      0.05     31.93      1.01

Number of divergences: 120
