
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_4[1]      0.08      0.01      0.08      0.06      0.10     73.01      1.00
cov_eigen_values_4[2]      0.06      0.01      0.06      0.05      0.07     61.27      1.03
cov_eigen_values_4[3]      0.04      0.01      0.04      0.03      0.05     83.52      1.01
cov_eigen_values_4[4]      0.02      0.00      0.02      0.02      0.03    108.86      1.00
cov_eigen_values_4[5]      0.00      0.00      0.00      0.00      0.00     46.78      1.01
cov_eigen_values_4[6]      0.02      0.00      0.02      0.01      0.02    107.47      1.00
cov_eigen_values_4[7]      0.01      0.00      0.01      0.01      0.01     99.05      1.01
cov_eigen_values_5[0]      0.51      0.06      0.51      0.41      0.61      9.28      1.10
cov_eigen_values_5[1]      0.08      0.02      0.07      0.05      0.10     42.17      1.01
cov_eigen_values_5[2]      0.07      0.02      0.07      0.04      0.09     70.10      1.01
cov_eigen_values_5[3]      0.04      0.01      0.04      0.03      0.05    109.44      1.02
cov_eigen_values_5[4]      0.03      0.01      0.03      0.02      0.04     16.56      1.06
cov_eigen_values_5[5]      0.01      0.00      0.01      0.01      0.01    127.99      1.00
cov_eigen_values_5[6]      0.00      0.00      0.00      0.00      0.00     76.00      1.00
cov_eigen_values_5[7]      0.00      0.00      0.00     -0.00      0.00    144.13      1.00
cov_eigen_values_6[0]      0.14      0.02      0.14      0.11      0.16    117.62      1.00
cov_eigen_values_6[1]      0.04      0.01      0.04      0.03      0.05     86.44      1.00
cov_eigen_values_6[2]      0.02      0.00      0.02      0.02      0.03    163.91      1.00
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02    170.05      1.00
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01     82.62      1.02
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00    122.32      1.00
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00     74.89      0.99
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00    148.63      0.99
       mean_data_1[0]      3.65      0.06      3.65      3.56      3.74      8.19      1.09
       mean_data_1[1]      0.47      0.01      0.47      0.46      0.48     18.79      1.16
       mean_data_1[2]     -0.40      0.02     -0.40     -0.43     -0.37     17.41      0.99
       mean_data_1[3]      0.14      0.01      0.14      0.11      0.15     32.21      1.08
       mean_data_1[4]     -0.03      0.01     -0.03     -0.04     -0.01     84.80      1.04
       mean_data_1[5]     -0.08      0.01     -0.08     -0.09     -0.07    127.67      1.01
       mean_data_1[6]      0.06      0.01      0.06      0.05      0.07     32.33      1.06
       mean_data_1[7]     -0.02      0.01     -0.02     -0.03     -0.01     95.48      1.00
       mean_data_2[0]      1.05      0.11      1.06      0.89      1.22     20.82      1.09
       mean_data_2[1]      0.56      0.01      0.55      0.54      0.56    114.68      0.99
       mean_data_2[2]     -0.53      0.01     -0.53     -0.55     -0.51     30.50      1.05
       mean_data_2[3]      0.00      0.01      0.00     -0.02      0.02     24.74      1.04
       mean_data_2[4]      0.05      0.01      0.05      0.03      0.07     66.02      1.00
       mean_data_2[5]      0.04      0.01      0.04      0.02      0.06     30.86      1.11
       mean_data_2[6]     -0.02      0.01     -0.02     -0.03     -0.01     75.52      0.99
       mean_data_2[7]      0.01      0.01      0.01      0.00      0.02    146.41      1.00
       mean_data_3[0]     -3.92      0.02     -3.92     -3.95     -3.87     23.67      1.09
       mean_data_3[1]     -0.44      0.01     -0.44     -0.46     -0.42     31.74      1.06
       mean_data_3[2]      0.10      0.01      0.10      0.08      0.11     27.22      1.11
       mean_data_3[3]      0.02      0.03      0.02     -0.02      0.07     18.11      1.18
       mean_data_3[4]      0.02      0.01      0.02      0.01      0.05     69.24      1.03
       mean_data_3[5]     -0.00      0.01     -0.00     -0.02      0.01    347.18      0.99
       mean_data_3[6]      0.01      0.01      0.01     -0.00      0.02    304.63      1.00
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.01    169.25      0.99
       mean_data_4[0]     -2.70      0.04     -2.70     -2.77     -2.63     17.56      0.99
       mean_data_4[1]     -0.03      0.01     -0.03     -0.04     -0.00     19.97      0.99
       mean_data_4[2]     -0.20      0.01     -0.20     -0.22     -0.18     23.43      0.99
       mean_data_4[3]     -0.09      0.01     -0.09     -0.10     -0.07     24.94      1.00
       mean_data_4[4]     -0.11      0.01     -0.11     -0.12     -0.08     34.17      0.99
       mean_data_4[5]     -0.00      0.01     -0.00     -0.02      0.01     38.09      0.99
       mean_data_4[6]     -0.01      0.01     -0.02     -0.03      0.01     59.14      1.00
       mean_data_4[7]     -0.01      0.01     -0.01     -0.03      0.01     55.99      1.00
       mean_data_5[0]     -0.78      0.07     -0.80     -0.88     -0.65      6.82      1.43
       mean_data_5[1]      1.44      0.01      1.44      1.42      1.45     11.48      1.06
       mean_data_5[2]      1.08      0.02      1.08      1.05      1.10     11.23      1.33
       mean_data_5[3]     -0.01      0.01     -0.01     -0.03     -0.00     20.49      1.07
       mean_data_5[4]     -0.00      0.01     -0.00     -0.02      0.01     51.15      1.11
       mean_data_5[5]      0.00      0.01      0.00     -0.01      0.04     43.07      0.99
       mean_data_5[6]     -0.01      0.01     -0.01     -0.03      0.02     52.02      1.01
       mean_data_5[7]     -0.00      0.02     -0.00     -0.03      0.03     21.57      1.00
       mean_data_6[0]      6.85      0.00      6.85      6.85      6.86     94.35      0.99
       mean_data_6[1]     -0.66      0.02     -0.65     -0.70     -0.64     24.59      0.99
       mean_data_6[2]      0.29      0.01      0.29      0.26      0.31     27.29      1.00
       mean_data_6[3]     -0.04      0.01     -0.04     -0.05     -0.02     25.35      1.00
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00    116.75      1.02
       mean_data_6[5]      0.01      0.01      0.01      0.00      0.02     31.88      0.99
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02      0.00     29.64      0.99
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01    147.38      1.01
                 mu_1      3.23      0.11      3.24      3.07      3.40      3.65      2.07
                 mu_2      2.89      0.05      2.88      2.83      2.96     54.59      1.12
                 mu_3      1.67      0.02      1.67      1.65      1.70    168.65      0.99
                 mu_4      0.23      0.18      0.27     -0.04      0.50      3.42      2.75

Number of divergences: 5
