
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_5[4]      0.03      0.01      0.03      0.02      0.04     29.41      0.99
cov_eigen_values_5[5]      0.01      0.00      0.01      0.01      0.01    187.29      0.99
cov_eigen_values_5[6]      0.00      0.00      0.00      0.00      0.00    151.71      1.01
cov_eigen_values_5[7]      0.00      0.00      0.00     -0.00      0.00    118.20      1.02
cov_eigen_values_6[0]      0.14      0.01      0.14      0.11      0.16     18.11      1.00
cov_eigen_values_6[1]      0.04      0.01      0.04      0.03      0.04     31.02      1.00
cov_eigen_values_6[2]      0.02      0.00      0.02      0.02      0.03    117.10      0.99
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02    202.16      1.00
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01    224.08      1.00
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00     68.19      1.00
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00    134.68      1.02
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00     93.56      1.01
       mean_data_1[0]      3.72      0.01      3.72      3.71      3.74      7.58      1.47
       mean_data_1[1]      0.46      0.00      0.46      0.46      0.47     22.59      0.99
       mean_data_1[2]     -0.38      0.01     -0.38     -0.39     -0.37      9.24      1.23
       mean_data_1[3]      0.13      0.01      0.13      0.12      0.14     21.75      1.05
       mean_data_1[4]     -0.03      0.01     -0.03     -0.04     -0.02     47.30      1.00
       mean_data_1[5]     -0.08      0.01     -0.08     -0.09     -0.07     43.33      1.00
       mean_data_1[6]      0.06      0.00      0.06      0.06      0.07     40.76      1.00
       mean_data_1[7]     -0.02      0.00     -0.02     -0.03     -0.01     58.99      1.05
       mean_data_2[0]      1.05      0.01      1.05      1.04      1.06     36.15      1.11
       mean_data_2[1]      0.56      0.00      0.56      0.55      0.56     27.03      1.01
       mean_data_2[2]     -0.53      0.00     -0.53     -0.54     -0.52     37.41      1.00
       mean_data_2[3]      0.00      0.01      0.00     -0.01      0.01     24.55      1.02
       mean_data_2[4]      0.05      0.01      0.05      0.04      0.06     15.69      1.00
       mean_data_2[5]      0.04      0.01      0.04      0.03      0.05     11.13      1.32
       mean_data_2[6]     -0.02      0.01     -0.02     -0.03     -0.01     38.56      1.11
       mean_data_2[7]      0.01      0.01      0.01      0.00      0.02     38.18      1.03
       mean_data_3[0]     -3.92      0.01     -3.92     -3.93     -3.91     29.51      1.03
       mean_data_3[1]     -0.44      0.00     -0.44     -0.45     -0.44     26.06      1.02
       mean_data_3[2]      0.10      0.00      0.10      0.09      0.10     51.45      0.99
       mean_data_3[3]      0.02      0.01      0.02      0.01      0.03     18.99      0.99
       mean_data_3[4]      0.02      0.01      0.02      0.01      0.04     24.00      1.00
       mean_data_3[5]     -0.00      0.00     -0.00     -0.01      0.00     35.21      1.04
       mean_data_3[6]      0.01      0.00      0.01      0.00      0.02     33.75      1.02
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.01     22.43      1.01
       mean_data_4[0]     -2.68      0.01     -2.69     -2.70     -2.67     17.77      1.07
       mean_data_4[1]     -0.02      0.00     -0.02     -0.03     -0.02     35.55      1.10
       mean_data_4[2]     -0.21      0.01     -0.20     -0.21     -0.20     29.06      1.00
       mean_data_4[3]     -0.08      0.00     -0.08     -0.09     -0.08     59.82      1.00
       mean_data_4[4]     -0.11      0.01     -0.11     -0.12     -0.10     31.86      1.00
       mean_data_4[5]     -0.01      0.01     -0.01     -0.01      0.00     26.98      0.99
       mean_data_4[6]     -0.02      0.01     -0.02     -0.03     -0.01     35.47      1.01
       mean_data_4[7]     -0.02      0.01     -0.02     -0.03     -0.01     34.11      1.04
       mean_data_5[0]     -0.73      0.01     -0.73     -0.75     -0.72     20.49      1.03
       mean_data_5[1]      1.44      0.00      1.44      1.44      1.45     20.48      1.15
       mean_data_5[2]      1.07      0.01      1.07      1.06      1.08     34.27      1.17
       mean_data_5[3]     -0.01      0.00     -0.01     -0.02     -0.00     33.16      1.13
       mean_data_5[4]     -0.00      0.01     -0.00     -0.01      0.01     15.26      1.09
       mean_data_5[5]      0.00      0.01      0.00     -0.01      0.01     24.45      1.07
       mean_data_5[6]     -0.01      0.01     -0.01     -0.01      0.00     34.68      1.01
       mean_data_5[7]      0.00      0.01      0.00     -0.01      0.01     18.27      1.00
       mean_data_6[0]      6.85      0.00      6.85      6.85      6.86     33.92      1.04
       mean_data_6[1]     -0.65      0.01     -0.65     -0.66     -0.64     26.24      1.01
       mean_data_6[2]      0.29      0.01      0.29      0.28      0.30     18.04      1.02
       mean_data_6[3]     -0.04      0.00     -0.04     -0.04     -0.03     18.08      1.01
       mean_data_6[4]     -0.00      0.00     -0.00     -0.00      0.00    100.08      1.00
       mean_data_6[5]      0.01      0.00      0.01      0.00      0.01     45.37      1.05
       mean_data_6[6]     -0.01      0.00     -0.01     -0.01     -0.00     40.95      0.99
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01    261.47      1.00
                 mu_1      3.32      0.05      3.34      3.23      3.39      4.10      1.25
                 mu_2      2.32      0.07      2.34      2.20      2.40      4.52      1.07
                 mu_3      1.30      0.04      1.30      1.25      1.37      2.79      2.14
                 mu_4      0.18      0.05      0.18      0.11      0.29      3.39      1.95

Number of divergences: 6
