
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_5[0]      0.59      0.06      0.60      0.46      0.66      6.66      1.16
cov_eigen_values_5[1]      0.07      0.02      0.07      0.05      0.11      8.02      1.22
cov_eigen_values_5[2]      0.07      0.01      0.07      0.05      0.09     34.57      1.06
cov_eigen_values_5[3]      0.04      0.01      0.04      0.03      0.05     71.49      0.99
cov_eigen_values_5[4]      0.03      0.01      0.02      0.02      0.03     45.86      1.01
cov_eigen_values_5[5]      0.01      0.00      0.01      0.01      0.02    134.46      1.02
cov_eigen_values_5[6]      0.00      0.00      0.00      0.00      0.00     98.43      1.03
cov_eigen_values_5[7]     -0.00      0.00     -0.00     -0.00      0.00    119.09      0.99
cov_eigen_values_6[0]      0.13      0.01      0.13      0.11      0.15     21.81      0.99
cov_eigen_values_6[1]      0.04      0.00      0.04      0.03      0.04     63.68      0.99
cov_eigen_values_6[2]      0.02      0.00      0.02      0.02      0.03    151.00      1.00
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02    169.83      0.99
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.02    161.58      1.00
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00    111.37      0.99
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00     88.48      0.99
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00    132.40      0.99
       mean_data_1[0]      3.74      0.05      3.75      3.66      3.80     14.86      1.04
       mean_data_1[1]      0.46      0.01      0.46      0.44      0.47     19.28      1.04
       mean_data_1[2]     -0.38      0.01     -0.38     -0.40     -0.36     17.29      1.24
       mean_data_1[3]      0.14      0.01      0.14      0.12      0.16      9.74      1.35
       mean_data_1[4]     -0.04      0.01     -0.04     -0.05     -0.01     15.59      1.15
       mean_data_1[5]     -0.08      0.01     -0.08     -0.10     -0.07     14.40      1.03
       mean_data_1[6]      0.06      0.01      0.07      0.05      0.07     22.49      0.99
       mean_data_1[7]     -0.02      0.01     -0.02     -0.03     -0.00     13.18      1.08
       mean_data_2[0]      1.07      0.08      1.06      0.93      1.20      6.55      1.24
       mean_data_2[1]      0.55      0.01      0.55      0.55      0.56     66.18      1.00
       mean_data_2[2]     -0.53      0.01     -0.53     -0.54     -0.51      9.56      1.07
       mean_data_2[3]      0.00      0.01      0.00     -0.02      0.02      8.39      1.17
       mean_data_2[4]      0.05      0.01      0.05      0.03      0.06     22.84      1.00
       mean_data_2[5]      0.04      0.01      0.04      0.02      0.06     15.27      1.07
       mean_data_2[6]     -0.02      0.01     -0.02     -0.03     -0.01     35.55      1.03
       mean_data_2[7]      0.01      0.01      0.01      0.00      0.02     32.82      1.13
       mean_data_3[0]     -3.91      0.02     -3.91     -3.95     -3.88      6.86      1.33
       mean_data_3[1]     -0.44      0.01     -0.44     -0.46     -0.42      7.70      1.18
       mean_data_3[2]      0.09      0.01      0.09      0.07      0.10      8.60      1.30
       mean_data_3[3]      0.01      0.02      0.02     -0.04      0.05      6.69      1.21
       mean_data_3[4]      0.02      0.01      0.02      0.00      0.05     24.76      1.10
       mean_data_3[5]     -0.00      0.01     -0.00     -0.01      0.01     34.83      1.00
       mean_data_3[6]      0.01      0.01      0.01      0.00      0.02     23.00      0.99
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.02     46.66      1.00
       mean_data_4[0]     -2.69      0.03     -2.68     -2.72     -2.65      8.46      0.99
       mean_data_4[1]     -0.02      0.01     -0.02     -0.04     -0.01      8.35      0.99
       mean_data_4[2]     -0.20      0.01     -0.20     -0.21     -0.19     17.27      1.00
       mean_data_4[3]     -0.09      0.01     -0.09     -0.10     -0.07     25.42      0.99
       mean_data_4[4]     -0.11      0.01     -0.11     -0.12     -0.09      8.25      0.99
       mean_data_4[5]     -0.00      0.01     -0.00     -0.02      0.01     12.51      0.99
       mean_data_4[6]     -0.02      0.01     -0.01     -0.03     -0.00     15.66      1.00
       mean_data_4[7]     -0.01      0.01     -0.01     -0.03      0.00     30.15      1.00
       mean_data_5[0]     -0.73      0.06     -0.75     -0.82     -0.64      5.25      1.00
       mean_data_5[1]      1.44      0.01      1.44      1.44      1.45      9.36      1.14
       mean_data_5[2]      1.07      0.01      1.07      1.05      1.09      6.32      1.00
       mean_data_5[3]     -0.01      0.01     -0.01     -0.02     -0.00     27.98      1.04
       mean_data_5[4]      0.00      0.01      0.01     -0.02      0.03      9.02      1.00
       mean_data_5[5]     -0.00      0.02     -0.00     -0.02      0.03      8.80      1.05
       mean_data_5[6]     -0.01      0.01     -0.01     -0.03      0.02      9.66      1.03
       mean_data_5[7]     -0.01      0.01     -0.01     -0.02      0.01     18.80      1.07
       mean_data_6[0]      6.85      0.00      6.85      6.84      6.86     37.14      0.99
       mean_data_6[1]     -0.65      0.01     -0.65     -0.68     -0.63     11.94      1.20
       mean_data_6[2]      0.29      0.01      0.29      0.28      0.31     10.68      1.14
       mean_data_6[3]     -0.04      0.01     -0.04     -0.05     -0.03     11.63      1.15
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00    126.48      0.99
       mean_data_6[5]      0.01      0.01      0.01      0.00      0.02     24.75      1.05
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02      0.00     14.31      1.21
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01    156.28      0.99
                 mu_1      3.20      0.09      3.17      3.11      3.36      3.71      1.53
                 mu_2      2.24      0.04      2.24      2.18      2.29      6.84      1.00
                 mu_3      1.29      0.04      1.30      1.22      1.33      6.03      1.41
                 mu_4      0.00      0.04     -0.01     -0.05      0.06      2.78      2.48

Number of divergences: 2
