
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_6[1]      0.04      0.00      0.04      0.03      0.05     82.66      1.01
cov_eigen_values_6[2]      0.02      0.00      0.02      0.02      0.03    173.36      1.00
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02    103.05      0.99
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.02     68.35      1.03
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00    126.33      1.01
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00    107.00      0.99
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00    162.66      1.01
       mean_data_1[0]      3.70      0.07      3.72      3.60      3.83      5.96      1.21
       mean_data_1[1]      0.47      0.01      0.47      0.45      0.48     14.64      1.15
       mean_data_1[2]     -0.38      0.02     -0.38     -0.41     -0.35     10.24      1.05
       mean_data_1[3]      0.13      0.01      0.13      0.11      0.15     46.92      1.00
       mean_data_1[4]     -0.03      0.01     -0.03     -0.05     -0.02     69.44      1.00
       mean_data_1[5]     -0.08      0.01     -0.08     -0.09     -0.07    155.98      1.00
       mean_data_1[6]      0.06      0.01      0.06      0.05      0.08     17.77      1.10
       mean_data_1[7]     -0.02      0.01     -0.02     -0.03     -0.00    115.10      1.00
       mean_data_2[0]      0.99      0.07      0.99      0.85      1.09     12.70      0.99
       mean_data_2[1]      0.55      0.01      0.56      0.55      0.56    146.73      0.99
       mean_data_2[2]     -0.53      0.01     -0.53     -0.55     -0.52     20.72      1.00
       mean_data_2[3]     -0.00      0.01     -0.01     -0.02      0.01     21.96      1.00
       mean_data_2[4]      0.05      0.01      0.05      0.04      0.07     82.36      1.00
       mean_data_2[5]      0.03      0.01      0.03      0.02      0.05     40.04      0.99
       mean_data_2[6]     -0.02      0.01     -0.02     -0.03     -0.01     76.94      0.99
       mean_data_2[7]      0.01      0.01      0.01      0.01      0.02    276.09      0.99
       mean_data_3[0]     -3.92      0.03     -3.92     -3.97     -3.88     26.30      0.99
       mean_data_3[1]     -0.44      0.01     -0.44     -0.46     -0.42     31.73      0.99
       mean_data_3[2]      0.10      0.01      0.10      0.08      0.11     29.74      0.99
       mean_data_3[3]      0.02      0.03      0.02     -0.03      0.07     33.08      1.00
       mean_data_3[4]      0.02      0.02      0.02     -0.01      0.05     66.71      1.00
       mean_data_3[5]     -0.00      0.01     -0.01     -0.01      0.01    295.54      0.99
       mean_data_3[6]      0.01      0.01      0.01      0.00      0.02    222.78      0.99
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.02    327.66      0.99
       mean_data_4[0]     -2.68      0.03     -2.68     -2.74     -2.64     62.22      0.99
       mean_data_4[1]     -0.02      0.01     -0.02     -0.04     -0.00     72.34      1.00
       mean_data_4[2]     -0.21      0.01     -0.21     -0.22     -0.19     79.74      0.99
       mean_data_4[3]     -0.08      0.01     -0.08     -0.10     -0.07     80.07      0.99
       mean_data_4[4]     -0.11      0.01     -0.11     -0.13     -0.09     43.09      1.01
       mean_data_4[5]     -0.01      0.01     -0.01     -0.02      0.01     39.54      1.01
       mean_data_4[6]     -0.02      0.01     -0.02     -0.03      0.01     36.49      1.01
       mean_data_4[7]     -0.01      0.01     -0.01     -0.03      0.00    102.52      0.99
       mean_data_5[0]     -0.78      0.09     -0.76     -0.93     -0.67      3.54      1.84
       mean_data_5[1]      1.44      0.01      1.44      1.43      1.45      6.13      1.45
       mean_data_5[2]      1.08      0.02      1.08      1.06      1.11      4.18      1.62
       mean_data_5[3]     -0.01      0.01     -0.01     -0.03     -0.00     19.56      1.21
       mean_data_5[4]     -0.00      0.02     -0.00     -0.03      0.02      8.43      1.25
       mean_data_5[5]      0.00      0.01      0.00     -0.02      0.02     36.67      1.06
       mean_data_5[6]     -0.01      0.01     -0.01     -0.02      0.01     67.46      1.00
       mean_data_5[7]     -0.00      0.02     -0.01     -0.03      0.02     83.23      1.07
       mean_data_6[0]      6.85      0.00      6.85      6.85      6.86    108.50      1.00
       mean_data_6[1]     -0.66      0.02     -0.66     -0.69     -0.62     31.87      0.99
       mean_data_6[2]      0.29      0.02      0.29      0.26      0.31     31.60      0.99
       mean_data_6[3]     -0.03      0.01     -0.03     -0.05     -0.02     30.06      0.99
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00    164.93      1.00
       mean_data_6[5]      0.01      0.01      0.01      0.00      0.02     37.15      1.00
       mean_data_6[6]     -0.01      0.01     -0.01     -0.03      0.00     36.57      0.99
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01    195.90      0.99
                 mu_1      3.35      0.07      3.35      3.24      3.46      9.56      1.36
                 mu_2      2.32      0.11      2.31      2.16      2.49      4.65      1.44
                 mu_3      1.17      0.10      1.17      1.01      1.36      4.48      1.25
                 mu_4      0.26      0.06      0.26      0.16      0.35     62.25      1.02

Number of divergences: 8
