
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
       mean_data_5[7]     -0.02      0.01     -0.02     -0.03     -0.01     36.74      1.01
       mean_data_6[0]      6.87      0.00      6.87      6.87      6.88     16.21      1.00
       mean_data_6[1]     -0.65      0.01     -0.65     -0.66     -0.63     14.12      1.27
       mean_data_6[2]      0.31      0.01      0.31      0.30      0.32     18.67      1.18
       mean_data_6[3]     -0.04      0.00     -0.04     -0.05     -0.04     17.05      1.24
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     28.08      0.99
       mean_data_6[5]     -0.00      0.00     -0.00     -0.01      0.00     29.60      1.03
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02     -0.00     13.93      1.21
       mean_data_6[7]     -0.00      0.00     -0.00     -0.01      0.00     25.16      1.02
                 mu_1      3.57      0.02      3.57      3.54      3.60     37.41      0.99
                 mu_2      2.84      0.01      2.84      2.82      2.86     62.48      0.99
                 mu_3      1.74      0.01      1.74      1.73      1.75     73.58      1.00
                 mu_4      0.00      0.03     -0.01     -0.05      0.05      3.22      2.24

Number of divergences: 131
