
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
       mean_data_4[1]     -0.03      0.00     -0.03     -0.03     -0.02     41.66      0.99
       mean_data_4[2]     -0.20      0.00     -0.20     -0.21     -0.20    146.53      1.01
       mean_data_4[3]     -0.09      0.00     -0.09     -0.09     -0.08    102.81      1.02
       mean_data_4[4]     -0.11      0.01     -0.11     -0.12     -0.10     70.94      1.00
       mean_data_4[5]     -0.00      0.00     -0.01     -0.01      0.00     96.75      1.00
       mean_data_4[6]     -0.02      0.01     -0.02     -0.03     -0.01     57.35      0.99
       mean_data_4[7]     -0.01      0.01     -0.01     -0.03     -0.00    197.73      1.00
       mean_data_5[0]     -0.73      0.01     -0.73     -0.74     -0.71     72.45      0.99
       mean_data_5[1]      1.44      0.00      1.44      1.44      1.45    115.90      1.00
       mean_data_5[2]      1.07      0.01      1.07      1.06      1.08    113.60      1.00
       mean_data_5[3]     -0.01      0.00     -0.01     -0.02     -0.01     45.98      1.07
       mean_data_5[4]      0.00      0.01      0.00     -0.01      0.02     39.49      1.03
       mean_data_5[5]      0.00      0.01      0.00     -0.01      0.01     69.33      0.99
       mean_data_5[6]     -0.01      0.01     -0.01     -0.01      0.00     74.36      0.99
       mean_data_5[7]     -0.00      0.01     -0.00     -0.01      0.01     99.03      0.99
       mean_data_6[0]      6.85      0.00      6.85      6.85      6.86    226.96      1.00
       mean_data_6[1]     -0.65      0.01     -0.65     -0.66     -0.64     84.20      1.04
       mean_data_6[2]      0.29      0.01      0.29      0.28      0.30     69.36      1.02
       mean_data_6[3]     -0.04      0.00     -0.04     -0.04     -0.03     62.39      1.03
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00    205.38      1.00
       mean_data_6[5]      0.01      0.00      0.01      0.00      0.01    240.56      0.99
       mean_data_6[6]     -0.01      0.00     -0.01     -0.01     -0.00     93.66      1.02
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01    146.63      1.00
                 mu_1      3.35      0.13      3.41      3.14      3.50      2.96      1.92
                 mu_2      2.44      0.05      2.43      2.36      2.51      3.20      2.27
                 mu_3      1.37      0.05      1.37      1.29      1.45      9.67      1.04
                 mu_4      0.31      0.08      0.30      0.20      0.48      6.00      1.30

Number of divergences: 0
