
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_4[7]      0.01      0.00      0.01      0.01      0.01    199.76      1.00
cov_eigen_values_5[0]      0.55      0.06      0.55      0.48      0.65      9.24      1.05
cov_eigen_values_5[1]      0.08      0.02      0.08      0.05      0.11     16.90      1.02
cov_eigen_values_5[2]      0.07      0.02      0.07      0.05      0.10     35.67      1.00
cov_eigen_values_5[3]      0.04      0.01      0.04      0.02      0.05     30.50      0.99
cov_eigen_values_5[4]      0.03      0.01      0.03      0.02      0.04     57.52      1.00
cov_eigen_values_5[5]      0.01      0.00      0.01      0.01      0.02    130.44      1.00
cov_eigen_values_5[6]      0.00      0.00      0.00      0.00      0.00     63.04      1.00
cov_eigen_values_5[7]      0.00      0.00     -0.00     -0.00      0.00    110.76      0.99
cov_eigen_values_6[0]      0.14      0.02      0.14      0.11      0.18     14.21      1.02
cov_eigen_values_6[1]      0.04      0.01      0.04      0.03      0.05    104.57      1.02
cov_eigen_values_6[2]      0.02      0.00      0.02      0.02      0.03    198.30      1.00
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02    282.12      1.00
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01    153.40      0.99
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00    128.88      0.99
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00    118.28      0.99
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00    190.01      1.00
       mean_data_1[0]      3.82      0.08      3.83      3.68      3.92      6.03      1.24
       mean_data_1[1]      0.45      0.01      0.45      0.43      0.48      6.74      1.07
       mean_data_1[2]     -0.36      0.02     -0.36     -0.39     -0.32      8.82      1.12
       mean_data_1[3]      0.12      0.01      0.13      0.10      0.15      9.98      1.04
       mean_data_1[4]     -0.03      0.01     -0.03     -0.05     -0.01     23.34      0.99
       mean_data_1[5]     -0.08      0.01     -0.08     -0.09     -0.07     38.72      1.00
       mean_data_1[6]      0.07      0.01      0.07      0.05      0.08     10.14      1.00
       mean_data_1[7]     -0.02      0.01     -0.02     -0.03     -0.01     31.65      0.99
       mean_data_2[0]      1.07      0.06      1.07      0.97      1.16      7.60      1.18
       mean_data_2[1]      0.56      0.01      0.56      0.55      0.57     34.04      1.00
       mean_data_2[2]     -0.52      0.01     -0.52     -0.54     -0.51     21.45      1.06
       mean_data_2[3]      0.01      0.01      0.00     -0.01      0.02     24.12      1.11
       mean_data_2[4]      0.04      0.01      0.04      0.03      0.06     27.90      1.01
       mean_data_2[5]      0.04      0.01      0.04      0.02      0.06     25.51      1.05
       mean_data_2[6]     -0.02      0.01     -0.02     -0.03     -0.01     41.46      1.01
       mean_data_2[7]      0.01      0.01      0.01      0.00      0.02     63.04      1.00
       mean_data_3[0]     -3.92      0.02     -3.92     -3.96     -3.88     12.87      1.02
       mean_data_3[1]     -0.44      0.01     -0.44     -0.46     -0.42     16.82      1.01
       mean_data_3[2]      0.10      0.01      0.10      0.08      0.11     16.60      1.01
       mean_data_3[3]      0.02      0.02      0.02     -0.02      0.05     14.18      1.01
       mean_data_3[4]      0.03      0.01      0.03      0.01      0.05     25.91      0.99
       mean_data_3[5]     -0.00      0.01     -0.00     -0.01      0.01     62.24      1.00
       mean_data_3[6]      0.01      0.01      0.01      0.00      0.02     56.20      1.01
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.01     65.00      1.01
       mean_data_4[0]     -2.70      0.05     -2.71     -2.76     -2.62      3.88      1.73
       mean_data_4[1]     -0.03      0.02     -0.04     -0.05     -0.00      4.19      1.58
       mean_data_4[2]     -0.20      0.01     -0.20     -0.22     -0.18      5.54      1.51
       mean_data_4[3]     -0.09      0.01     -0.09     -0.10     -0.07      6.09      1.42
       mean_data_4[4]     -0.11      0.01     -0.10     -0.13     -0.08      8.67      1.09
       mean_data_4[5]     -0.00      0.01     -0.01     -0.01      0.01     11.39      1.03
       mean_data_4[6]     -0.02      0.01     -0.02     -0.03      0.00     14.99      1.00
       mean_data_4[7]     -0.02      0.01     -0.02     -0.03      0.01     15.28      1.17
       mean_data_5[0]     -0.69      0.03     -0.69     -0.73     -0.64      5.08      1.35
       mean_data_5[1]      1.44      0.01      1.44      1.43      1.45      7.65      1.28
       mean_data_5[2]      1.06      0.01      1.06      1.05      1.07     21.86      0.99
       mean_data_5[3]     -0.01      0.01     -0.01     -0.03      0.00      4.98      1.51
       mean_data_5[4]      0.01      0.01      0.01     -0.01      0.03     16.31      1.02
       mean_data_5[5]     -0.00      0.01     -0.00     -0.03      0.01     15.71      0.99
       mean_data_5[6]     -0.01      0.01     -0.01     -0.03      0.01     16.24      1.00
       mean_data_5[7]     -0.00      0.02     -0.00     -0.03      0.02      8.76      1.40
       mean_data_6[0]      6.85      0.00      6.85      6.85      6.86     96.95      1.00
       mean_data_6[1]     -0.63      0.02     -0.63     -0.65     -0.60      8.06      1.06
       mean_data_6[2]      0.31      0.01      0.31      0.29      0.33      9.80      1.04
       mean_data_6[3]     -0.05      0.01     -0.05     -0.06     -0.03      8.60      1.05
       mean_data_6[4]     -0.00      0.00     -0.00     -0.00      0.00     50.09      1.00
       mean_data_6[5]      0.00      0.01      0.00     -0.01      0.01     14.70      1.02
       mean_data_6[6]      0.00      0.01      0.00     -0.01      0.01      8.91      1.06
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.00    177.81      1.00
                 mu_1      3.35      0.11      3.39      3.17      3.48      3.05      1.84
                 mu_2      2.41      0.07      2.41      2.29      2.51      5.78      1.22
                 mu_3      1.31      0.08      1.29      1.17      1.43      3.68      1.34
                 mu_4      0.25      0.06      0.25      0.14      0.35     22.63      1.08

Number of divergences: 0
