
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
       mean_data_5[1]     -0.02      0.01     -0.02     -0.03     -0.01    140.21      1.00
       mean_data_5[2]     -0.21      0.01     -0.21     -0.22     -0.20    116.66      0.99
       mean_data_5[3]     -0.10      0.01     -0.10     -0.11     -0.09    146.70      0.99
       mean_data_5[4]     -0.10      0.01     -0.10     -0.11     -0.09    166.46      0.99
       mean_data_5[5]      0.01      0.01      0.01     -0.00      0.03    432.14      1.00
       mean_data_5[6]     -0.01      0.00     -0.01     -0.02     -0.00    133.82      1.00
       mean_data_5[7]     -0.02      0.01     -0.02     -0.03     -0.01    199.24      1.00
       mean_data_6[0]      6.87      0.00      6.87      6.86      6.88    211.85      0.99
       mean_data_6[1]     -0.64      0.01     -0.64     -0.66     -0.62     52.77      0.99
       mean_data_6[2]      0.31      0.01      0.31      0.29      0.33     72.45      0.99
       mean_data_6[3]     -0.04      0.01     -0.04     -0.05     -0.03     48.73      1.00
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     71.67      1.06
       mean_data_6[5]     -0.00      0.00     -0.00     -0.01      0.00    219.98      1.02
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02     -0.00     69.59      1.00
       mean_data_6[7]     -0.00      0.00     -0.00     -0.01      0.01    121.71      1.00
                 mu_1      3.32      0.00      3.32      3.32      3.33    203.97      0.99
                 mu_2      2.57      0.00      2.57      2.57      2.57    158.48      1.00
                 mu_3      1.06      0.02      1.06      1.04      1.10     33.56      0.99
                 mu_4      0.16      0.00      0.16      0.15      0.16     23.51      0.99

Number of divergences: 0
