
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_4[7]      0.01      0.00      0.01      0.01      0.02    107.60      0.99
cov_eigen_values_5[0]      0.93      0.10      0.92      0.77      1.06    121.37      0.99
cov_eigen_values_5[1]      0.06      0.01      0.06      0.05      0.07     95.90      0.99
cov_eigen_values_5[2]      0.08      0.01      0.08      0.06      0.09    104.65      0.99
cov_eigen_values_5[3]      0.42      0.05      0.42      0.35      0.50     98.48      1.01
cov_eigen_values_5[4]      0.10      0.01      0.10      0.09      0.12    135.89      0.99
cov_eigen_values_5[5]      0.15      0.02      0.14      0.12      0.17     84.35      1.01
cov_eigen_values_5[6]      0.08      0.01      0.08      0.07      0.10    104.14      0.99
cov_eigen_values_5[7]      0.06      0.01      0.06      0.05      0.07     52.66      1.05
cov_eigen_values_6[0]      0.04      0.01      0.04      0.03      0.05     70.96      1.02
cov_eigen_values_6[1]      0.17      0.03      0.16      0.12      0.21     68.57      1.00
cov_eigen_values_6[2]      0.11      0.02      0.11      0.08      0.15     92.30      0.99
cov_eigen_values_6[3]      0.31      0.05      0.31      0.22      0.39    102.56      1.00
cov_eigen_values_6[4]      0.08      0.02      0.08      0.06      0.10    110.80      0.99
cov_eigen_values_6[5]      0.29      0.05      0.29      0.21      0.35    112.94      1.00
cov_eigen_values_6[6]      0.23      0.04      0.23      0.17      0.28     87.11      0.99
cov_eigen_values_6[7]      0.23      0.04      0.22      0.17      0.29     74.07      0.98
       mean_data_1[0]      6.87      0.00      6.87      6.86      6.88    117.49      0.98
       mean_data_1[1]     -0.65      0.01     -0.65     -0.66     -0.64    155.43      0.99
       mean_data_1[2]      0.31      0.01      0.31      0.29      0.33    124.61      1.02
       mean_data_1[3]     -0.04      0.01     -0.04     -0.06     -0.03    106.30      1.03
       mean_data_1[4]     -0.00      0.01     -0.00     -0.01      0.01     84.67      0.99
       mean_data_1[5]     -0.00      0.00     -0.00     -0.01      0.00    104.47      1.00
       mean_data_1[6]     -0.01      0.01     -0.01     -0.02      0.00     97.18      1.01
       mean_data_1[7]     -0.00      0.01     -0.00     -0.01      0.01     81.69      1.01
       mean_data_2[0]     -0.32      1.27     -0.32     -2.33      1.66     16.70      1.02
       mean_data_2[1]      0.34      1.29      0.19     -1.70      2.63     10.60      1.15
       mean_data_2[2]      1.32      1.86      1.13     -1.55      3.48      3.40      1.40
       mean_data_2[3]      0.04      1.21      0.11     -1.80      1.80     13.35      1.14
       mean_data_2[4]     -0.47      0.98     -0.51     -2.01      1.05     14.13      1.13
       mean_data_2[5]     -0.43      1.25     -0.58     -2.17      1.89      3.34      1.96
       mean_data_2[6]      0.17      1.37      0.26     -2.21      1.97      3.90      1.60
       mean_data_2[7]      0.04      1.02      0.05     -1.43      2.00      7.43      1.41
       mean_data_3[0]     -3.54      0.03     -3.54     -3.59     -3.50    254.54      0.99
       mean_data_3[1]     -0.32      0.02     -0.32     -0.34     -0.29    118.90      0.99
       mean_data_3[2]      0.01      0.01      0.01     -0.01      0.03    170.35      0.99
       mean_data_3[3]     -0.01      0.03     -0.01     -0.08      0.03    156.67      0.99
       mean_data_3[4]     -0.01      0.02     -0.01     -0.05      0.02    148.72      1.00
       mean_data_3[5]      0.00      0.02      0.00     -0.02      0.03    118.15      0.99
       mean_data_3[6]      0.00      0.01      0.00     -0.01      0.01    124.54      1.01
       mean_data_3[7]     -0.00      0.01     -0.00     -0.02      0.01    100.89      1.00
       mean_data_4[0]      0.66      0.03      0.65      0.60      0.70    105.00      0.98
       mean_data_4[1]      0.54      0.01      0.54      0.53      0.55     94.39      1.02
       mean_data_4[2]     -0.58      0.01     -0.59     -0.60     -0.57    101.60      1.00
       mean_data_4[3]     -0.04      0.01     -0.04     -0.06     -0.03     53.90      1.02
       mean_data_4[4]      0.06      0.01      0.06      0.04      0.07    106.40      1.04
       mean_data_4[5]      0.00      0.01      0.00     -0.01      0.02    192.09      0.98
       mean_data_4[6]     -0.01      0.01     -0.01     -0.02     -0.00    120.85      1.00
       mean_data_4[7]      0.02      0.01      0.02      0.00      0.03    136.47      1.01
       mean_data_5[0]      2.96      0.12      2.95      2.75      3.16    145.09      1.01
       mean_data_5[1]      0.46      0.06      0.46      0.38      0.57    131.04      0.99
       mean_data_5[2]     -0.42      0.04     -0.42     -0.49     -0.35    128.57      1.00
       mean_data_5[3]      0.12      0.02      0.12      0.09      0.15     86.61      1.01
       mean_data_5[4]     -0.01      0.02     -0.01     -0.03      0.02    117.65      0.99
       mean_data_5[5]     -0.01      0.02     -0.01     -0.03      0.03    134.85      1.00
       mean_data_5[6]      0.02      0.04      0.03     -0.04      0.09    133.83      0.99
       mean_data_5[7]     -0.00      0.01     -0.01     -0.03      0.02    305.73      0.99
       mean_data_6[0]     -0.68      0.05     -0.68     -0.77     -0.60     93.90      0.98
       mean_data_6[1]      1.48      0.04      1.48      1.41      1.53    106.23      1.01
       mean_data_6[2]      1.02      0.04      1.02      0.96      1.08     90.85      1.00
       mean_data_6[3]     -0.01      0.05     -0.00     -0.09      0.06     74.57      1.02
       mean_data_6[4]      0.01      0.03      0.02     -0.05      0.06    125.96      0.99
       mean_data_6[5]     -0.00      0.05      0.00     -0.07      0.09    129.33      1.00
       mean_data_6[6]     -0.01      0.05     -0.01     -0.10      0.07    122.17      0.99
       mean_data_6[7]     -0.00      0.03     -0.01     -0.04      0.04    185.73      0.99
                 mu_1      3.16      0.01      3.16      3.14      3.17    119.68      1.02
                 mu_2      2.92      0.01      2.92      2.89      2.94     24.18      1.04
                 mu_3      1.17      0.03      1.18      1.11      1.21     91.61      0.99
                 mu_4     -0.09      0.04     -0.10     -0.15     -0.03     39.78      1.02

Number of divergences: 3
