
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
       mean_data_2[1]      0.56      0.01      0.56      0.55      0.57     70.39      1.00
       mean_data_2[2]     -0.52      0.01     -0.52     -0.54     -0.51     18.45      1.02
       mean_data_2[3]      0.01      0.01      0.00     -0.01      0.03     15.09      1.02
       mean_data_2[4]      0.05      0.01      0.05      0.03      0.06     38.47      1.00
       mean_data_2[5]      0.04      0.01      0.04      0.02      0.06     18.80      1.00
       mean_data_2[6]     -0.02      0.01     -0.02     -0.04     -0.01     52.92      1.00
       mean_data_2[7]      0.01      0.01      0.01      0.00      0.02     67.04      1.01
       mean_data_3[0]     -3.93      0.02     -3.93     -3.97     -3.89     10.78      1.15
       mean_data_3[1]     -0.45      0.01     -0.45     -0.46     -0.43     15.29      1.09
       mean_data_3[2]      0.10      0.01      0.10      0.08      0.12     10.61      1.21
       mean_data_3[3]      0.03      0.03      0.03     -0.01      0.08     10.13      1.22
       mean_data_3[4]      0.03      0.01      0.03      0.01      0.05     25.68      1.01
       mean_data_3[5]     -0.00      0.01     -0.01     -0.01      0.00     80.25      1.01
       mean_data_3[6]      0.01      0.01      0.01     -0.00      0.02     87.69      1.00
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.01     70.93      1.03
       mean_data_4[0]     -2.68      0.03     -2.68     -2.74     -2.63     16.27      0.99
       mean_data_4[1]     -0.02      0.01     -0.02     -0.04     -0.01     15.04      0.99
       mean_data_4[2]     -0.21      0.01     -0.21     -0.22     -0.19     27.18      0.99
       mean_data_4[3]     -0.08      0.01     -0.08     -0.10     -0.07     18.80      0.99
       mean_data_4[4]     -0.11      0.01     -0.11     -0.13     -0.09     19.88      1.00
       mean_data_4[5]     -0.01      0.01     -0.01     -0.02      0.01     39.19      1.02
       mean_data_4[6]     -0.02      0.01     -0.02     -0.04     -0.00     30.91      1.02
       mean_data_4[7]     -0.01      0.01     -0.01     -0.03      0.00     44.40      1.00
       mean_data_5[0]     -0.81      0.06     -0.82     -0.91     -0.71      6.38      1.00
       mean_data_5[1]      1.44      0.01      1.43      1.42      1.44      9.51      1.02
       mean_data_5[2]      1.08      0.01      1.08      1.07      1.10     11.78      0.99
       mean_data_5[3]     -0.02      0.01     -0.02     -0.03     -0.01     21.75      1.00
       mean_data_5[4]     -0.00      0.02     -0.00     -0.03      0.02     12.79      1.00
       mean_data_5[5]     -0.00      0.01      0.00     -0.03      0.02     16.44      1.00
       mean_data_5[6]     -0.01      0.01     -0.01     -0.03      0.00     20.35      1.00
       mean_data_5[7]      0.00      0.02     -0.00     -0.03      0.03     16.20      1.01
       mean_data_6[0]      6.85      0.00      6.85      6.85      6.86     67.95      1.02
       mean_data_6[1]     -0.66      0.02     -0.66     -0.69     -0.63     14.71      1.02
       mean_data_6[2]      0.29      0.01      0.29      0.27      0.31     14.55      1.00
       mean_data_6[3]     -0.04      0.01     -0.04     -0.05     -0.02     14.74      1.01
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00    209.54      1.00
       mean_data_6[5]      0.01      0.01      0.01      0.00      0.02     27.32      1.01
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02      0.00     15.58      1.02
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.00    112.71      1.00
                 mu_1      3.18      0.11      3.14      3.04      3.37      8.57      1.21
                 mu_2      2.91      0.06      2.89      2.83      3.01     71.39      0.99
                 mu_3      1.68      0.02      1.67      1.64      1.71    113.91      0.99
                 mu_4      0.06      0.05      0.05     -0.01      0.15     16.29      1.24

Number of divergences: 5
