
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
       mean_data_1[0]      3.81      0.00      3.81      3.80      3.81    132.62      1.00
       mean_data_1[1]      0.43      0.00      0.43      0.43      0.43    154.29      1.00
       mean_data_1[2]     -0.40      0.00     -0.40     -0.40     -0.40    161.44      1.00
       mean_data_1[3]      0.15      0.00      0.15      0.15      0.15    158.61      1.00
       mean_data_1[4]     -0.04      0.00     -0.04     -0.04     -0.03     86.82      0.99
       mean_data_1[5]      0.02      0.00      0.02      0.02      0.02    155.92      0.99
       mean_data_1[6]      0.10      0.00      0.10      0.10      0.11    146.07      1.00
       mean_data_1[7]      0.00      0.00      0.00      0.00      0.01    158.25      0.99
       mean_data_2[0]     -0.68      0.00     -0.68     -0.68     -0.68    157.34      0.99
       mean_data_2[1]      1.48      0.00      1.48      1.48      1.48    167.85      1.00
       mean_data_2[2]      1.01      0.00      1.01      1.01      1.02    218.93      0.99
       mean_data_2[3]     -0.01      0.00     -0.01     -0.01     -0.01    161.82      0.99
       mean_data_2[4]      0.00      0.00      0.00      0.00      0.00    152.71      1.00
       mean_data_2[5]      0.00      0.00      0.00      0.00      0.00    159.88      1.00
       mean_data_2[6]     -0.01      0.00     -0.01     -0.01     -0.00    161.56      1.00
       mean_data_2[7]     -0.00      0.00     -0.00     -0.00     -0.00    193.66      0.99
       mean_data_3[0]     -3.92      0.00     -3.92     -3.92     -3.91    132.09      0.99
       mean_data_3[1]     -0.44      0.00     -0.44     -0.45     -0.44    204.36      0.99
       mean_data_3[2]      0.11      0.00      0.11      0.10      0.11    174.01      0.99
       mean_data_3[3]      0.03      0.00      0.03      0.03      0.03    130.77      1.00
       mean_data_3[4]      0.03      0.00      0.03      0.02      0.03    189.58      1.00
       mean_data_3[5]     -0.00      0.00     -0.00     -0.00      0.00    150.34      1.00
       mean_data_3[6]      0.01      0.00      0.01      0.01      0.01    153.12      0.99
       mean_data_3[7]      0.01      0.00      0.01      0.00      0.01    249.25      0.99
       mean_data_4[0]      1.10      0.00      1.10      1.10      1.10    192.86      0.99
       mean_data_4[1]      0.54      0.00      0.54      0.54      0.54    142.17      1.00
       mean_data_4[2]     -0.54      0.00     -0.54     -0.55     -0.54    195.49      1.00
       mean_data_4[3]      0.00      0.00      0.00      0.00      0.01    200.83      1.00
       mean_data_4[4]      0.05      0.00      0.05      0.05      0.05     97.36      1.00
       mean_data_4[5]     -0.01      0.00     -0.01     -0.01     -0.01    168.97      1.00
       mean_data_4[6]     -0.04      0.00     -0.04     -0.05     -0.04    153.36      1.00
       mean_data_4[7]      0.01      0.00      0.01      0.00      0.01    196.60      1.00
       mean_data_5[0]     -2.70      0.00     -2.70     -2.70     -2.70    162.58      1.00
       mean_data_5[1]     -0.03      0.00     -0.03     -0.03     -0.03    187.24      1.00
       mean_data_5[2]     -0.20      0.00     -0.20     -0.20     -0.20    161.85      1.00
       mean_data_5[3]     -0.10      0.00     -0.10     -0.10     -0.10    185.01      1.01
       mean_data_5[4]     -0.10      0.00     -0.10     -0.10     -0.10    168.96      0.99
       mean_data_5[5]      0.01      0.00      0.01      0.01      0.01    132.65      1.01
       mean_data_5[6]     -0.01      0.00     -0.01     -0.01     -0.01    168.31      0.99
       mean_data_5[7]     -0.02      0.00     -0.02     -0.02     -0.02    246.82      0.99
       mean_data_6[0]      6.87      0.00      6.87      6.87      6.87    142.78      1.00
       mean_data_6[1]     -0.65      0.00     -0.65     -0.65     -0.65    149.02      0.99
       mean_data_6[2]      0.31      0.00      0.31      0.31      0.31    103.02      1.01
       mean_data_6[3]     -0.04      0.00     -0.04     -0.04     -0.04     70.28      1.00
       mean_data_6[4]     -0.00      0.00     -0.00     -0.00     -0.00    125.59      0.99
       mean_data_6[5]     -0.00      0.00     -0.00     -0.00      0.00    166.21      0.99
       mean_data_6[6]     -0.01      0.00     -0.01     -0.01     -0.01    157.74      1.00
       mean_data_6[7]     -0.00      0.00     -0.00     -0.00      0.00    148.95      0.99
                 mu_1      3.18      0.02      3.19      3.15      3.20     23.11      1.00
                 mu_2      2.24      0.03      2.24      2.20      2.28     49.35      0.99
                 mu_3      1.32      0.00      1.32      1.32      1.32     78.63      0.99
                 mu_4     -0.03      0.03     -0.02     -0.07      0.01     45.83      1.00

Number of divergences: 9
