
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00    108.50      0.99
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00    115.91      1.01
       mean_data_1[0]      3.70      0.03      3.69      3.65      3.76      4.06      2.01
       mean_data_1[1]      0.47      0.01      0.47      0.45      0.48      6.01      1.46
       mean_data_1[2]     -0.38      0.01     -0.39     -0.40     -0.36     16.20      0.99
       mean_data_1[3]      0.13      0.01      0.14      0.12      0.15     18.72      1.01
       mean_data_1[4]     -0.03      0.01     -0.03     -0.05     -0.02     20.84      1.01
       mean_data_1[5]     -0.08      0.01     -0.08     -0.09     -0.07     40.82      1.01
       mean_data_1[6]      0.06      0.01      0.06      0.05      0.07     10.54      1.36
       mean_data_1[7]     -0.02      0.01     -0.02     -0.03     -0.00     31.26      1.02
       mean_data_2[0]      1.05      0.07      1.06      0.95      1.15      2.67      2.19
       mean_data_2[1]      0.55      0.00      0.55      0.55      0.56     39.63      0.99
       mean_data_2[2]     -0.53      0.01     -0.53     -0.54     -0.51      8.40      1.36
       mean_data_2[3]      0.00      0.01      0.00     -0.01      0.02      9.98      1.25
       mean_data_2[4]      0.05      0.01      0.05      0.03      0.06     32.94      1.03
       mean_data_2[5]      0.04      0.01      0.04      0.02      0.06      4.37      1.50
       mean_data_2[6]     -0.02      0.01     -0.02     -0.03     -0.01     37.61      1.00
       mean_data_2[7]      0.01      0.01      0.01      0.00      0.02     54.93      1.00
       mean_data_3[0]     -3.93      0.02     -3.93     -3.96     -3.90      5.05      1.49
       mean_data_3[1]     -0.45      0.01     -0.45     -0.46     -0.43      7.30      1.35
       mean_data_3[2]      0.10      0.01      0.10      0.09      0.11      5.11      1.57
       mean_data_3[3]      0.03      0.03      0.04     -0.02      0.07      3.57      2.11
       mean_data_3[4]      0.03      0.01      0.03      0.01      0.06      8.12      1.12
       mean_data_3[5]     -0.00      0.00     -0.01     -0.01      0.00     53.15      1.00
       mean_data_3[6]      0.01      0.01      0.01     -0.00      0.02     25.55      1.13
       mean_data_3[7]     -0.00      0.01     -0.00     -0.01      0.01     19.24      1.01
       mean_data_4[0]     -2.64      0.05     -2.65     -2.71     -2.56      3.37      1.75
       mean_data_4[1]     -0.01      0.02     -0.01     -0.03      0.01      3.31      1.82
       mean_data_4[2]     -0.21      0.01     -0.21     -0.23     -0.19      3.51      1.74
       mean_data_4[3]     -0.08      0.01     -0.08     -0.09     -0.07      3.38      1.82
       mean_data_4[4]     -0.11      0.01     -0.11     -0.13     -0.10      5.55      1.61
       mean_data_4[5]     -0.01      0.01     -0.01     -0.02      0.00     11.87      1.00
       mean_data_4[6]     -0.02      0.01     -0.02     -0.04     -0.01     10.99      1.11
       mean_data_4[7]     -0.02      0.01     -0.02     -0.03     -0.00     15.08      1.23
       mean_data_5[0]     -0.70      0.02     -0.70     -0.74     -0.66      5.06      1.69
       mean_data_5[1]      1.44      0.01      1.44      1.44      1.45      9.47      1.12
       mean_data_5[2]      1.06      0.01      1.06      1.05      1.08     10.96      1.07
       mean_data_5[3]     -0.01      0.01     -0.01     -0.02      0.00      7.03      1.34
       mean_data_5[4]      0.01      0.01      0.01     -0.01      0.02     11.00      1.07
       mean_data_5[5]     -0.00      0.01     -0.00     -0.02      0.01     12.97      1.16
       mean_data_5[6]     -0.01      0.01     -0.01     -0.03      0.01     10.59      1.13
       mean_data_5[7]     -0.00      0.02     -0.01     -0.03      0.03      7.92      1.11
       mean_data_6[0]      6.85      0.00      6.85      6.85      6.86     48.44      0.99
       mean_data_6[1]     -0.66      0.01     -0.66     -0.68     -0.65     18.13      0.99
       mean_data_6[2]      0.28      0.01      0.29      0.27      0.30     14.96      0.99
       mean_data_6[3]     -0.03      0.01     -0.03     -0.04     -0.03     16.17      0.99
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     79.69      0.99
       mean_data_6[5]      0.01      0.00      0.01      0.00      0.02     57.19      1.00
       mean_data_6[6]     -0.01      0.00     -0.01     -0.02     -0.01     23.93      0.99
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01    113.61      0.99
                 mu_1      3.11      0.03      3.11      3.06      3.17      4.73      1.46
                 mu_2      2.32      0.03      2.32      2.28      2.36      6.22      1.05
                 mu_3      1.37      0.04      1.36      1.30      1.42      3.87      1.75
                 mu_4      0.27      0.06      0.28      0.17      0.37     12.41      1.03

Number of divergences: 0
