
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_6[3]      0.02      0.00      0.02      0.02      0.02     41.97      1.00
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01    117.10      1.00
cov_eigen_values_6[5]      0.01      0.00      0.01      0.00      0.01     23.33      1.02
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00    137.90      1.00
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00     89.13      1.00
       mean_data_1[0]      3.81      0.10      3.79      3.69      3.98      7.39      1.27
       mean_data_1[1]      0.43      0.01      0.43      0.41      0.45      8.45      1.20
       mean_data_1[2]     -0.40      0.02     -0.40     -0.43     -0.37      8.12      1.26
       mean_data_1[3]      0.15      0.01      0.15      0.13      0.17     20.78      1.07
       mean_data_1[4]     -0.04      0.01     -0.04     -0.05     -0.03     19.95      1.02
       mean_data_1[5]      0.02      0.01      0.02      0.01      0.03     16.12      1.31
       mean_data_1[6]      0.10      0.01      0.10      0.09      0.11     19.37      1.04
       mean_data_1[7]      0.01      0.01      0.00     -0.00      0.02     29.33      1.00
       mean_data_2[0]     -0.62      0.13     -0.57     -0.92     -0.51      6.94      1.21
       mean_data_2[1]      1.48      0.01      1.49      1.47      1.50     12.36      1.08
       mean_data_2[2]      1.00      0.03      0.99      0.97      1.06      6.40      1.23
       mean_data_2[3]     -0.01      0.01     -0.01     -0.02      0.01     20.89      1.03
       mean_data_2[4]      0.01      0.02      0.02     -0.04      0.03      6.64      1.34
       mean_data_2[5]      0.00      0.01      0.00     -0.02      0.02      7.85      1.17
       mean_data_2[6]     -0.00      0.01     -0.00     -0.02      0.01      9.25      1.06
       mean_data_2[7]     -0.01      0.01     -0.01     -0.02      0.01     13.05      1.16
       mean_data_3[0]     -3.91      0.02     -3.91     -3.94     -3.89      8.21      1.19
       mean_data_3[1]     -0.44      0.01     -0.44     -0.45     -0.43     10.18      1.20
       mean_data_3[2]      0.10      0.01      0.10      0.09      0.11     13.17      1.12
       mean_data_3[3]      0.03      0.01      0.03      0.01      0.05     12.04      1.28
       mean_data_3[4]      0.02      0.01      0.02      0.00      0.04      6.90      1.00
       mean_data_3[5]      0.00      0.01      0.00     -0.01      0.01     38.55      0.99
       mean_data_3[6]      0.01      0.00      0.01      0.00      0.01     38.42      1.08
       mean_data_3[7]      0.01      0.01      0.01     -0.00      0.02     22.46      1.22
       mean_data_4[0]      1.09      0.08      1.07      1.00      1.22      6.11      1.22
       mean_data_4[1]      0.54      0.01      0.54      0.53      0.55     22.08      1.07
       mean_data_4[2]     -0.54      0.01     -0.54     -0.56     -0.52     12.50      1.02
       mean_data_4[3]      0.00      0.01     -0.00     -0.01      0.01      6.26      1.35
       mean_data_4[4]      0.05      0.01      0.05      0.04      0.06     19.74      1.01
       mean_data_4[5]     -0.01      0.01     -0.01     -0.02      0.00     27.93      1.02
       mean_data_4[6]     -0.04      0.01     -0.04     -0.06     -0.03     12.87      1.06
       mean_data_4[7]      0.01      0.00      0.01     -0.00      0.01     37.80      1.08
       mean_data_5[0]     -2.70      0.03     -2.70     -2.74     -2.67     15.68      1.00
       mean_data_5[1]     -0.03      0.01     -0.03     -0.05     -0.02     14.16      1.04
       mean_data_5[2]     -0.20      0.01     -0.20     -0.21     -0.19     26.29      1.01
       mean_data_5[3]     -0.10      0.00     -0.10     -0.11     -0.09     41.89      1.04
       mean_data_5[4]     -0.11      0.01     -0.10     -0.12     -0.10      7.12      1.30
       mean_data_5[5]      0.00      0.01      0.00     -0.01      0.01      8.83      1.14
       mean_data_5[6]     -0.01      0.00     -0.01     -0.01      0.00     12.36      1.32
       mean_data_5[7]     -0.02      0.01     -0.02     -0.03     -0.01     28.09      1.07
       mean_data_6[0]      6.87      0.00      6.87      6.87      6.88     36.96      0.99
       mean_data_6[1]     -0.65      0.01     -0.65     -0.66     -0.64     19.12      1.09
       mean_data_6[2]      0.31      0.01      0.31      0.30      0.32     22.10      1.06
       mean_data_6[3]     -0.04      0.00     -0.04     -0.05     -0.04     29.41      1.00
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     18.40      1.10
       mean_data_6[5]     -0.00      0.00     -0.00     -0.01      0.01     17.98      1.10
       mean_data_6[6]     -0.01      0.00     -0.01     -0.02     -0.00     17.92      1.11
       mean_data_6[7]     -0.00      0.00     -0.00     -0.01      0.00     71.86      1.01
                 mu_1      3.56      0.03      3.56      3.53      3.60     16.37      1.04
                 mu_2      2.84      0.01      2.84      2.82      2.86     49.78      1.07
                 mu_3      1.74      0.01      1.74      1.72      1.75     75.60      1.00
                 mu_4      0.03      0.03      0.04     -0.02      0.07     27.82      1.11

Number of divergences: 134
