
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
       mean_data_5[2]     -0.20      0.01     -0.20     -0.21     -0.19     21.72      1.03
       mean_data_5[3]     -0.10      0.01     -0.10     -0.11     -0.09     32.50      1.00
       mean_data_5[4]     -0.10      0.01     -0.10     -0.11     -0.09     25.42      0.99
       mean_data_5[5]      0.01      0.01      0.01     -0.01      0.02     33.90      0.99
       mean_data_5[6]     -0.01      0.00     -0.01     -0.01      0.00     46.15      1.01
       mean_data_5[7]     -0.02      0.01     -0.02     -0.03     -0.01     26.84      1.00
       mean_data_6[0]      6.87      0.00      6.87      6.86      6.88     23.12      1.01
       mean_data_6[1]     -0.65      0.01     -0.65     -0.66     -0.64     24.83      1.18
       mean_data_6[2]      0.31      0.01      0.31      0.30      0.32     22.48      1.03
       mean_data_6[3]     -0.04      0.00     -0.04     -0.05     -0.04     23.54      1.13
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     56.75      1.08
       mean_data_6[5]     -0.00      0.00     -0.00     -0.01      0.01     33.10      1.04
       mean_data_6[6]     -0.01      0.00     -0.01     -0.02     -0.01     32.10      1.16
       mean_data_6[7]     -0.00      0.00     -0.00     -0.01      0.00     26.56      1.08
                 mu_1      3.56      0.03      3.57      3.52      3.60     31.95      0.99
                 mu_2      2.84      0.01      2.84      2.82      2.86     52.79      0.99
                 mu_3      1.74      0.01      1.74      1.73      1.75     91.22      0.99
                 mu_4      0.02      0.04      0.03     -0.03      0.07     37.48      1.02

Number of divergences: 117
