
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_5[4]      0.01      0.00      0.01      0.01      0.01     11.42      1.09
cov_eigen_values_5[5]      0.02      0.00      0.02      0.02      0.02     15.28      1.03
cov_eigen_values_5[6]      0.04      0.00      0.04      0.04      0.04      8.00      1.14
cov_eigen_values_5[7]      0.04      0.00      0.04      0.04      0.04     19.59      1.04
cov_eigen_values_6[0]      0.12      0.00      0.12      0.12      0.12      6.04      1.22
cov_eigen_values_6[1]      0.04      0.00      0.04      0.04      0.04     11.51      1.15
cov_eigen_values_6[2]      0.03      0.00      0.03      0.03      0.03     14.99      1.05
cov_eigen_values_6[3]      0.02      0.00      0.02      0.02      0.02     11.86      1.09
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01      7.96      1.17
cov_eigen_values_6[5]      0.01      0.00      0.01      0.01      0.01     22.04      0.99
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00     12.05      1.11
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00     18.68      1.03
       mean_data_1[0]      3.81      0.00      3.81      3.81      3.81     19.94      1.03
       mean_data_1[1]      0.43      0.00      0.43      0.43      0.43      9.65      1.14
       mean_data_1[2]     -0.40      0.00     -0.40     -0.40     -0.40     36.61      1.02
       mean_data_1[3]      0.15      0.00      0.15      0.15      0.15      7.09      1.19
       mean_data_1[4]     -0.03      0.00     -0.03     -0.03     -0.03     13.45      1.08
       mean_data_1[5]      0.02      0.00      0.02      0.02      0.02     11.01      1.10
       mean_data_1[6]      0.10      0.00      0.10      0.10      0.10     38.63      1.05
       mean_data_1[7]     -0.00      0.00     -0.00     -0.00     -0.00     10.39      1.10
       mean_data_2[0]     -0.69      0.00     -0.69     -0.69     -0.69     29.45      1.00
       mean_data_2[1]      1.48      0.00      1.48      1.48      1.48     18.50      1.00
       mean_data_2[2]      1.01      0.00      1.01      1.01      1.01      6.98      1.18
       mean_data_2[3]     -0.01      0.00     -0.01     -0.01     -0.01      5.86      1.23
       mean_data_2[4]      0.01      0.00      0.01      0.01      0.01     40.69      1.00
       mean_data_2[5]      0.00      0.00      0.00      0.00      0.00     13.55      1.02
       mean_data_2[6]     -0.01      0.00     -0.01     -0.01     -0.01      5.48      1.24
       mean_data_2[7]     -0.00      0.00     -0.00     -0.00     -0.00     10.53      1.08
       mean_data_3[0]     -3.91      0.00     -3.91     -3.91     -3.91      5.77      1.22
       mean_data_3[1]     -0.44      0.00     -0.44     -0.44     -0.44     38.47      0.99
       mean_data_3[2]      0.10      0.00      0.10      0.10      0.10     19.48      1.06
       mean_data_3[3]      0.02      0.00      0.02      0.02      0.02      6.17      1.22
       mean_data_3[4]      0.03      0.00      0.03      0.03      0.03     14.17      1.03
       mean_data_3[5]      0.00      0.00      0.00      0.00      0.00     46.61      0.99
       mean_data_3[6]      0.01      0.00      0.01      0.01      0.01      6.27      1.21
       mean_data_3[7]     -0.00      0.00     -0.00     -0.00     -0.00      5.41      1.25
       mean_data_4[0]      1.10      0.00      1.10      1.10      1.10     20.57      1.10
       mean_data_4[1]      0.54      0.00      0.54      0.54      0.54      9.76      1.16
       mean_data_4[2]     -0.54      0.00     -0.54     -0.54     -0.54     29.14      1.02
       mean_data_4[3]      0.01      0.00      0.01      0.01      0.01     31.66      0.99
       mean_data_4[4]      0.03      0.00      0.03      0.03      0.03     41.56      1.00
       mean_data_4[5]     -0.02      0.00     -0.02     -0.02     -0.02     27.06      1.00
       mean_data_4[6]     -0.04      0.00     -0.04     -0.04     -0.04     22.53      1.01
       mean_data_4[7]      0.00      0.00      0.00      0.00      0.00      5.26      1.25
       mean_data_5[0]     -2.70      0.00     -2.70     -2.70     -2.70     43.34      0.99
       mean_data_5[1]     -0.03      0.00     -0.03     -0.03     -0.03      6.33      1.22
       mean_data_5[2]     -0.20      0.00     -0.20     -0.20     -0.20      5.47      1.24
       mean_data_5[3]     -0.10      0.00     -0.10     -0.10     -0.10     16.26      1.00
       mean_data_5[4]     -0.10      0.00     -0.10     -0.10     -0.10      8.95      1.13
       mean_data_5[5]      0.01      0.00      0.01      0.01      0.01      7.36      1.16
       mean_data_5[6]     -0.01      0.00     -0.01     -0.01     -0.01     21.96      1.07
       mean_data_5[7]     -0.02      0.00     -0.02     -0.02     -0.02     21.13      1.05
       mean_data_6[0]      6.87      0.00      6.87      6.87      6.87     17.32      1.06
       mean_data_6[1]     -0.66      0.00     -0.66     -0.66     -0.66      6.97      1.17
       mean_data_6[2]      0.30      0.00      0.30      0.30      0.30      5.92      1.23
       mean_data_6[3]     -0.04      0.00     -0.04     -0.04     -0.04      5.72      1.22
       mean_data_6[4]     -0.00      0.00     -0.00     -0.00     -0.00     11.54      1.09
       mean_data_6[5]      0.00      0.00      0.00      0.00      0.00      7.65      1.16
       mean_data_6[6]     -0.01      0.00     -0.01     -0.01     -0.01      6.57      1.19
       mean_data_6[7]     -0.00      0.00     -0.00     -0.00     -0.00     34.98      1.00
                 mu_1      3.20      0.00      3.20      3.20      3.20     15.26      1.09
                 mu_2      2.40      0.00      2.40      2.40      2.40      6.71      1.18
                 mu_3      1.34      0.00      1.34      1.33      1.34      7.47      1.16
                 mu_4     -0.01      0.00     -0.01     -0.01     -0.01     10.60      1.10

Number of divergences: 102
