
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01    138.98      0.99
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00     47.97      1.00
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00    134.27      0.99
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00    106.32      1.00
       mean_data_1[0]      3.70      0.06      3.69      3.62      3.81     16.81      1.00
       mean_data_1[1]      0.46      0.01      0.46      0.45      0.48     22.16      1.00
       mean_data_1[2]     -0.39      0.02     -0.38     -0.41     -0.36     19.72      1.00
       mean_data_1[3]      0.13      0.01      0.13      0.12      0.15     19.60      1.00
       mean_data_1[4]     -0.03      0.01     -0.03     -0.06     -0.01     23.89      1.01
       mean_data_1[5]     -0.08      0.01     -0.08     -0.10     -0.07     67.21      1.00
       mean_data_1[6]      0.06      0.01      0.06      0.05      0.07     38.56      1.00
       mean_data_1[7]     -0.02      0.01     -0.02     -0.03     -0.00     30.45      1.03
       mean_data_2[0]      1.00      0.11      1.02      0.80      1.15      4.17      1.58
       mean_data_2[1]      0.56      0.01      0.56      0.55      0.56     72.27      1.00
       mean_data_2[2]     -0.53      0.01     -0.53     -0.55     -0.51      6.13      1.37
       mean_data_2[3]     -0.00      0.01     -0.00     -0.03      0.02      5.90      1.36
       mean_data_2[4]      0.05      0.01      0.05      0.03      0.07     21.05      1.07
       mean_data_2[5]      0.04      0.01      0.04      0.01      0.06     11.01      1.22
       mean_data_2[6]     -0.02      0.01     -0.02     -0.03     -0.01     20.33      1.13
       mean_data_2[7]      0.01      0.01      0.01      0.00      0.02     55.20      1.00
       mean_data_3[0]     -3.92      0.03     -3.92     -3.97     -3.88      9.06      1.47
       mean_data_3[1]     -0.44      0.01     -0.44     -0.46     -0.42     15.17      1.34
       mean_data_3[2]      0.10      0.01      0.10      0.08      0.11     12.50      1.37
       mean_data_3[3]      0.02      0.03      0.02     -0.02      0.06     17.92      1.30
       mean_data_3[4]      0.03      0.02      0.03     -0.00      0.05     32.47      1.13
       mean_data_3[5]     -0.00      0.01     -0.00     -0.02      0.00    206.69      1.00
       mean_data_3[6]      0.01      0.01      0.01     -0.00      0.02    104.97      0.99
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.01     83.98      0.99
       mean_data_4[0]     -2.67      0.03     -2.67     -2.71     -2.61      7.30      1.48
       mean_data_4[1]     -0.02      0.01     -0.02     -0.03      0.00      7.47      1.31
       mean_data_4[2]     -0.21      0.01     -0.21     -0.22     -0.19     12.20      1.31
       mean_data_4[3]     -0.08      0.01     -0.08     -0.09     -0.07     17.13      1.16
       mean_data_4[4]     -0.11      0.01     -0.11     -0.13     -0.09     23.25      1.01
       mean_data_4[5]     -0.01      0.01     -0.01     -0.02      0.01     48.41      1.06
       mean_data_4[6]     -0.02      0.01     -0.02     -0.04     -0.00     61.80      1.00
       mean_data_4[7]     -0.02      0.01     -0.01     -0.03      0.00     55.73      1.03
       mean_data_5[0]     -0.72      0.05     -0.73     -0.80     -0.64     14.67      0.99
       mean_data_5[1]      1.44      0.01      1.44      1.43      1.45     30.88      0.99
       mean_data_5[2]      1.07      0.01      1.07      1.05      1.09     25.60      0.99
       mean_data_5[3]     -0.01      0.01     -0.01     -0.02      0.00     86.28      1.01
       mean_data_5[4]     -0.00      0.02     -0.00     -0.03      0.03      9.37      1.06
       mean_data_5[5]      0.00      0.01      0.00     -0.02      0.02     14.11      1.04
       mean_data_5[6]     -0.01      0.01     -0.01     -0.03      0.02     10.61      1.07
       mean_data_5[7]      0.00      0.02      0.01     -0.03      0.04     27.61      1.01
       mean_data_6[0]      6.85      0.00      6.85      6.85      6.86     78.97      1.00
       mean_data_6[1]     -0.65      0.02     -0.65     -0.69     -0.62     13.80      1.01
       mean_data_6[2]      0.29      0.02      0.29      0.26      0.32     15.57      1.00
       mean_data_6[3]     -0.04      0.01     -0.04     -0.05     -0.02     14.22      1.00
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00    203.22      1.00
       mean_data_6[5]      0.01      0.01      0.01     -0.00      0.02     22.31      1.00
       mean_data_6[6]     -0.01      0.01     -0.01     -0.03      0.01     15.05      1.01
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01    143.54      1.00
                 mu_1      3.37      0.07      3.37      3.27      3.48      3.33      2.35
                 mu_2      2.41      0.06      2.43      2.36      2.51      9.80      1.04
                 mu_3      1.32      0.04      1.31      1.28      1.39      5.38      1.26
                 mu_4      0.26      0.07      0.28      0.13      0.35      6.87      1.11

Number of divergences: 0
