
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_6[2]      0.02      0.00      0.02      0.02      0.03    273.83      1.00
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02    185.67      1.00
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01    143.04      1.00
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00    106.41      1.03
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00     74.59      1.00
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00     72.72      1.00
       mean_data_1[0]      3.72      0.01      3.72      3.70      3.73     33.12      1.00
       mean_data_1[1]      0.46      0.00      0.46      0.46      0.47     46.04      1.00
       mean_data_1[2]     -0.38      0.01     -0.38     -0.39     -0.37     66.01      1.00
       mean_data_1[3]      0.13      0.01      0.13      0.12      0.14     79.75      1.00
       mean_data_1[4]     -0.03      0.01     -0.03     -0.04     -0.02     61.71      1.05
       mean_data_1[5]     -0.08      0.01     -0.08     -0.09     -0.07     94.88      1.03
       mean_data_1[6]      0.06      0.00      0.06      0.06      0.07     86.80      1.00
       mean_data_1[7]     -0.02      0.00     -0.02     -0.02     -0.01     73.40      0.99
       mean_data_2[0]      1.05      0.01      1.05      1.03      1.07    100.68      0.99
       mean_data_2[1]      0.56      0.00      0.56      0.55      0.56     78.98      0.99
       mean_data_2[2]     -0.53      0.01     -0.53     -0.54     -0.52    103.99      0.99
       mean_data_2[3]      0.00      0.01      0.00     -0.01      0.01     57.88      0.99
       mean_data_2[4]      0.05      0.01      0.05      0.04      0.06     73.47      0.99
       mean_data_2[5]      0.04      0.01      0.04      0.03      0.05     45.59      0.99
       mean_data_2[6]     -0.02      0.01     -0.02     -0.03     -0.01     79.78      0.99
       mean_data_2[7]      0.01      0.00      0.01      0.00      0.02    168.20      0.99
       mean_data_3[0]     -3.92      0.01     -3.92     -3.94     -3.91     45.87      1.02
       mean_data_3[1]     -0.44      0.01     -0.44     -0.45     -0.43     73.93      0.99
       mean_data_3[2]      0.10      0.00      0.10      0.09      0.10    102.60      1.04
       mean_data_3[3]      0.02      0.01      0.02      0.01      0.04     35.90      1.00
       mean_data_3[4]      0.03      0.01      0.03      0.01      0.04     96.54      1.00
       mean_data_3[5]     -0.00      0.00     -0.00     -0.01      0.00    145.00      0.99
       mean_data_3[6]      0.01      0.01      0.01      0.00      0.02    125.95      1.00
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.01    141.80      1.00
       mean_data_4[0]     -2.69      0.01     -2.69     -2.70     -2.67     32.76      1.00
       mean_data_4[1]     -0.03      0.00     -0.03     -0.03     -0.02     44.74      1.00
       mean_data_4[2]     -0.20      0.01     -0.20     -0.21     -0.19     95.43      1.01
       mean_data_4[3]     -0.09      0.00     -0.09     -0.09     -0.08    133.70      0.99
       mean_data_4[4]     -0.11      0.01     -0.11     -0.12     -0.10     32.62      1.02
       mean_data_4[5]     -0.00      0.01     -0.00     -0.01      0.00     42.51      1.01
       mean_data_4[6]     -0.02      0.01     -0.02     -0.03     -0.01     43.46      1.01
       mean_data_4[7]     -0.01      0.01     -0.01     -0.02     -0.00     93.64      0.99
       mean_data_5[0]     -0.73      0.01     -0.73     -0.75     -0.71     44.76      0.99
       mean_data_5[1]      1.44      0.00      1.44      1.44      1.45     91.82      0.99
       mean_data_5[2]      1.07      0.01      1.07      1.06      1.08     76.39      0.99
       mean_data_5[3]     -0.01      0.00     -0.01     -0.02     -0.00     59.27      1.00
       mean_data_5[4]      0.00      0.01      0.00     -0.01      0.01     61.39      0.99
       mean_data_5[5]      0.00      0.01     -0.00     -0.01      0.01     76.66      1.01
       mean_data_5[6]     -0.01      0.01     -0.01     -0.02      0.00     71.94      1.00
       mean_data_5[7]     -0.00      0.01     -0.00     -0.02      0.01     62.00      1.00
       mean_data_6[0]      6.85      0.00      6.85      6.85      6.86    156.49      1.00
       mean_data_6[1]     -0.65      0.01     -0.65     -0.67     -0.64     44.56      1.00
       mean_data_6[2]      0.29      0.01      0.29      0.28      0.30    101.75      1.00
       mean_data_6[3]     -0.04      0.00     -0.04     -0.04     -0.03     62.55      1.00
       mean_data_6[4]     -0.00      0.00     -0.00     -0.00      0.00    430.90      0.99
       mean_data_6[5]      0.01      0.00      0.01      0.00      0.01    323.06      0.99
       mean_data_6[6]     -0.01      0.00     -0.01     -0.02     -0.00     63.22      1.00
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01    251.95      1.00
                 mu_1      3.23      0.18      3.15      3.01      3.48      2.51      2.95
                 mu_2      2.27      0.07      2.27      2.16      2.38      9.25      1.24
                 mu_3      1.25      0.09      1.27      1.12      1.43      4.13      1.68
                 mu_4      0.26      0.07      0.26      0.13      0.35     74.71      0.99

Number of divergences: 1
