
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
       mean_data_5[4]     -0.00      0.01     -0.00     -0.03      0.01      9.86      1.00
       mean_data_5[5]      0.02      0.01      0.02      0.01      0.03     15.18      1.05
       mean_data_5[6]      0.00      0.01      0.00     -0.01      0.02     12.91      1.04
       mean_data_5[7]     -0.02      0.01     -0.02     -0.03      0.00      9.26      1.28
       mean_data_6[0]      6.85      0.00      6.85      6.85      6.86     17.22      0.99
       mean_data_6[1]     -0.65      0.01     -0.65     -0.66     -0.64     18.46      1.01
       mean_data_6[2]      0.29      0.01      0.29      0.28      0.31     14.80      1.00
       mean_data_6[3]     -0.04      0.00     -0.04     -0.05     -0.03     19.56      1.01
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     59.45      1.00
       mean_data_6[5]      0.01      0.00      0.01      0.00      0.02     45.43      1.01
       mean_data_6[6]     -0.01      0.00     -0.01     -0.01     -0.00     26.32      1.00
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.00    135.41      1.02
                 mu_1      3.09      0.06      3.09      3.00      3.18      9.09      1.09
                 mu_2      2.36      0.05      2.37      2.29      2.45      2.75      2.55
                 mu_3      1.38      0.06      1.40      1.28      1.44      2.60      2.53
                 mu_4      0.25      0.07      0.26      0.13      0.35     12.37      1.17

Number of divergences: 0
