
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
       mean_data_3[0]     -3.91      0.02     -3.91     -3.95     -3.87      3.26      1.68
       mean_data_3[1]     -0.44      0.01     -0.44     -0.46     -0.42      4.71      1.44
       mean_data_3[2]      0.09      0.01      0.09      0.08      0.10      3.72      1.55
       mean_data_3[3]      0.02      0.02      0.03     -0.01      0.05      3.69      1.59
       mean_data_3[4]      0.01      0.01      0.01     -0.02      0.03      8.18      1.02
       mean_data_3[5]     -0.00      0.01     -0.00     -0.01      0.01     12.34      1.03
       mean_data_3[6]      0.01      0.01      0.01     -0.00      0.02     10.98      1.00
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.01     10.66      1.02
       mean_data_4[0]     -2.69      0.03     -2.69     -2.76     -2.65      6.46      1.13
       mean_data_4[1]     -0.02      0.01     -0.03     -0.05     -0.01      7.87      1.00
       mean_data_4[2]     -0.20      0.01     -0.20     -0.22     -0.19      5.40      1.41
       mean_data_4[3]     -0.08      0.01     -0.08     -0.10     -0.07      9.77      1.11
       mean_data_4[4]     -0.11      0.01     -0.11     -0.13     -0.09      5.86      1.48
       mean_data_4[5]      0.00      0.01     -0.00     -0.02      0.02      3.33      2.17
       mean_data_4[6]     -0.01      0.01     -0.01     -0.03      0.01      3.67      1.92
       mean_data_4[7]     -0.01      0.01     -0.01     -0.03      0.01     16.42      1.06
       mean_data_5[0]     -0.74      0.01     -0.74     -0.75     -0.72     12.64      1.17
       mean_data_5[1]      1.44      0.00      1.44      1.43      1.45      9.05      1.04
       mean_data_5[2]      1.07      0.01      1.07      1.06      1.08     13.06      1.02
       mean_data_5[3]     -0.01      0.01     -0.02     -0.02     -0.00     27.82      1.15
       mean_data_5[4]      0.01      0.01      0.01     -0.01      0.03      3.58      2.46
       mean_data_5[5]     -0.01      0.01     -0.01     -0.03      0.01      4.70      1.41
       mean_data_5[6]     -0.02      0.01     -0.02     -0.04      0.00      3.40      1.92
       mean_data_5[7]     -0.01      0.02     -0.00     -0.04      0.02      5.27      1.32
       mean_data_6[0]      6.85      0.00      6.85      6.85      6.86     61.52      0.99
       mean_data_6[1]     -0.66      0.01     -0.66     -0.68     -0.64     15.59      1.03
       mean_data_6[2]      0.29      0.01      0.29      0.28      0.30     22.99      1.02
       mean_data_6[3]     -0.04      0.00     -0.03     -0.04     -0.03     19.29      1.05
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     52.76      1.04
       mean_data_6[5]      0.01      0.01      0.01      0.00      0.02     13.77      1.05
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02     -0.00     19.16      1.00
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01     99.32      1.00
                 mu_1      3.14      0.04      3.14      3.08      3.20      2.80      2.24
                 mu_2      2.28      0.04      2.28      2.20      2.34      5.04      1.59
                 mu_3      1.21      0.03      1.21      1.17      1.26      6.39      0.99
                 mu_4      0.20      0.06      0.18      0.13      0.30      7.21      1.05

Number of divergences: 8
