
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
       mean_data_2[3]     -0.01      0.01     -0.01     -0.02     -0.00     78.14      1.01
       mean_data_2[4]      0.00      0.02     -0.00     -0.02      0.03     49.82      1.00
       mean_data_2[5]      0.00      0.01      0.00     -0.02      0.02     82.05      1.00
       mean_data_2[6]     -0.01      0.01     -0.01     -0.02      0.00     50.85      1.01
       mean_data_2[7]     -0.00      0.01     -0.00     -0.02      0.01    111.16      0.99
       mean_data_3[0]     -3.89      0.02     -3.89     -3.92     -3.86     52.11      1.01
       mean_data_3[1]     -0.44      0.01     -0.43     -0.45     -0.42     54.70      1.02
       mean_data_3[2]      0.10      0.01      0.10      0.08      0.11     64.90      1.00
       mean_data_3[3]      0.02      0.02      0.02     -0.01      0.06     54.94      1.02
       mean_data_3[4]      0.02      0.01      0.02      0.00      0.04     76.65      1.00
       mean_data_3[5]     -0.00      0.01     -0.00     -0.01      0.01    140.93      0.99
       mean_data_3[6]      0.01      0.00      0.01      0.00      0.01    202.75      1.01
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.01    155.03      1.01
       mean_data_4[0]      1.10      0.07      1.10      1.01      1.24     32.39      1.00
       mean_data_4[1]      0.54      0.00      0.54      0.53      0.55    111.10      1.00
       mean_data_4[2]     -0.54      0.01     -0.54     -0.56     -0.53     72.16      1.00
       mean_data_4[3]      0.00      0.01      0.01     -0.01      0.02     44.40      0.99
       mean_data_4[4]      0.05      0.01      0.05      0.04      0.06    127.46      0.99
       mean_data_4[5]     -0.01      0.01     -0.01     -0.03      0.00     89.06      1.00
       mean_data_4[6]     -0.04      0.01     -0.05     -0.05     -0.03     75.92      1.00
       mean_data_4[7]      0.01      0.01      0.00     -0.01      0.02     97.84      1.00
       mean_data_5[0]     -2.66      0.03     -2.66     -2.70     -2.62     52.90      1.03
       mean_data_5[1]     -0.02      0.01     -0.02     -0.03     -0.01     44.30      1.03
       mean_data_5[2]     -0.21      0.01     -0.21     -0.22     -0.20     76.27      1.01
       mean_data_5[3]     -0.10      0.01     -0.10     -0.11     -0.09    111.08      1.00
       mean_data_5[4]     -0.10      0.01     -0.10     -0.11     -0.09    151.25      0.99
       mean_data_5[5]      0.01      0.01      0.01     -0.00      0.03    149.32      1.01
       mean_data_5[6]     -0.01      0.00     -0.01     -0.02     -0.00    104.33      0.99
       mean_data_5[7]     -0.02      0.01     -0.02     -0.03     -0.00    106.67      0.99
       mean_data_6[0]      6.87      0.00      6.87      6.87      6.88    116.45      1.00
       mean_data_6[1]     -0.65      0.01     -0.65     -0.67     -0.62     48.47      1.04
       mean_data_6[2]      0.31      0.01      0.31      0.29      0.33     46.66      1.04
       mean_data_6[3]     -0.04      0.01     -0.04     -0.06     -0.04     48.37      1.04
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00    238.20      0.99
       mean_data_6[5]     -0.00      0.00     -0.00     -0.01      0.00    153.36      1.01
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02     -0.00     49.38      1.03
       mean_data_6[7]     -0.00      0.00     -0.00     -0.01      0.00     57.08      0.99
                 mu_1      3.18      0.02      3.19      3.15      3.20     54.01      0.99
                 mu_2      2.24      0.03      2.24      2.20      2.28     93.90      0.99
                 mu_3      1.32      0.00      1.32      1.32      1.32    134.98      0.99
                 mu_4     -0.03      0.03     -0.03     -0.09      0.01     27.75      0.99

Number of divergences: 49
