
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_4[5]      0.00      0.00      0.00      0.00      0.00     95.33      1.00
cov_eigen_values_4[6]      0.02      0.00      0.02      0.01      0.02     53.25      1.03
cov_eigen_values_4[7]      0.01      0.00      0.01      0.01      0.01    134.03      1.00
cov_eigen_values_5[0]      0.58      0.02      0.58      0.54      0.62      6.12      1.35
cov_eigen_values_5[1]      0.07      0.01      0.07      0.05      0.09     10.42      0.99
cov_eigen_values_5[2]      0.06      0.01      0.06      0.05      0.08      7.29      1.00
cov_eigen_values_5[3]      0.04      0.01      0.04      0.03      0.05     22.39      1.00
cov_eigen_values_5[4]      0.02      0.00      0.02      0.02      0.03     12.44      1.28
cov_eigen_values_5[5]      0.01      0.00      0.01      0.01      0.01     43.98      1.02
cov_eigen_values_5[6]      0.00      0.00      0.00      0.00      0.00     84.51      1.00
cov_eigen_values_5[7]      0.00      0.00      0.00     -0.00      0.00    147.12      0.99
cov_eigen_values_6[0]      0.12      0.01      0.12      0.11      0.15      9.53      1.02
cov_eigen_values_6[1]      0.04      0.00      0.04      0.03      0.05     21.93      1.00
cov_eigen_values_6[2]      0.02      0.00      0.02      0.02      0.03     56.19      1.00
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02     71.08      1.01
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01     85.77      0.99
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00     84.24      0.99
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00     99.99      1.00
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00    142.19      1.00
       mean_data_1[0]      3.70      0.04      3.70      3.63      3.74      5.93      1.28
       mean_data_1[1]      0.47      0.01      0.47      0.46      0.48     10.05      1.06
       mean_data_1[2]     -0.38      0.01     -0.38     -0.40     -0.36      6.28      1.42
       mean_data_1[3]      0.13      0.01      0.13      0.11      0.14      4.33      1.65
       mean_data_1[4]     -0.03      0.01     -0.03     -0.05     -0.01      6.76      1.16
       mean_data_1[5]     -0.08      0.01     -0.08     -0.09     -0.07     16.33      1.00
       mean_data_1[6]      0.06      0.01      0.06      0.05      0.07     28.18      0.99
       mean_data_1[7]     -0.02      0.01     -0.02     -0.03     -0.01     12.57      0.99
       mean_data_2[0]      1.14      0.09      1.16      0.98      1.27      3.17      2.19
       mean_data_2[1]      0.56      0.00      0.56      0.55      0.57     10.68      1.07
       mean_data_2[2]     -0.52      0.01     -0.52     -0.53     -0.50      4.07      1.96
       mean_data_2[3]      0.01      0.01      0.01     -0.01      0.03      2.97      2.40
       mean_data_2[4]      0.04      0.01      0.04      0.03      0.05     10.86      0.99
       mean_data_2[5]      0.04      0.01      0.04      0.02      0.05      7.77      1.59
       mean_data_2[6]     -0.03      0.01     -0.03     -0.04     -0.01      3.82      1.91
       mean_data_2[7]      0.01      0.01      0.01      0.00      0.02     12.16      1.08
       mean_data_3[0]     -3.92      0.02     -3.92     -3.94     -3.89      3.12      2.32
       mean_data_3[1]     -0.44      0.01     -0.44     -0.46     -0.43      4.16      1.60
       mean_data_3[2]      0.09      0.01      0.10      0.09      0.10      6.17      1.41
       mean_data_3[3]      0.03      0.02      0.03     -0.00      0.05     10.51      1.00
       mean_data_3[4]      0.02      0.01      0.02     -0.00      0.05      4.78      1.68
       mean_data_3[5]     -0.00      0.01     -0.00     -0.01      0.01      5.08      1.43
       mean_data_3[6]      0.01      0.01      0.01     -0.00      0.02      5.05      1.35
       mean_data_3[7]      0.00      0.01     -0.00     -0.01      0.01     10.23      1.01
       mean_data_4[0]     -2.73      0.01     -2.73     -2.75     -2.72      7.36      1.32
       mean_data_4[1]     -0.04      0.00     -0.04     -0.05     -0.03      9.46      1.16
       mean_data_4[2]     -0.20      0.01     -0.20     -0.21     -0.19     10.63      1.27
       mean_data_4[3]     -0.09      0.00     -0.09     -0.10     -0.09     10.75      1.11
       mean_data_4[4]     -0.10      0.01     -0.10     -0.12     -0.09      7.51      1.07
       mean_data_4[5]     -0.00      0.01     -0.00     -0.01      0.01      8.97      1.05
       mean_data_4[6]     -0.02      0.01     -0.02     -0.03     -0.00      6.65      1.28
       mean_data_4[7]     -0.01      0.01     -0.01     -0.02      0.01      5.73      1.04
       mean_data_5[0]     -0.79      0.11     -0.81     -0.95     -0.63      2.59      2.95
       mean_data_5[1]      1.44      0.01      1.44      1.43      1.45      3.62      2.22
       mean_data_5[2]      1.08      0.02      1.08      1.05      1.11      2.63      2.42
       mean_data_5[3]     -0.02      0.01     -0.02     -0.04     -0.00      8.62      1.31
       mean_data_5[4]     -0.00      0.01      0.00     -0.03      0.01      5.79      1.31
       mean_data_5[5]     -0.00      0.01     -0.00     -0.02      0.01      3.69      1.66
       mean_data_5[6]     -0.01      0.01     -0.01     -0.03     -0.00     10.16      1.05
       mean_data_5[7]      0.00      0.01      0.00     -0.01      0.02     17.60      1.20
       mean_data_6[0]      6.85      0.01      6.85      6.84      6.86     10.40      1.00
       mean_data_6[1]     -0.66      0.01     -0.67     -0.68     -0.65      5.47      1.57
       mean_data_6[2]      0.28      0.01      0.28      0.27      0.30      5.59      1.50
       mean_data_6[3]     -0.03      0.00     -0.03     -0.04     -0.02      4.96      1.67
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     47.81      1.06
       mean_data_6[5]      0.01      0.00      0.01      0.00      0.02      9.30      1.12
       mean_data_6[6]     -0.01      0.00     -0.01     -0.02     -0.00      9.69      1.34
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01     32.07      1.04
                 mu_1      3.11      0.07      3.12      3.01      3.20      5.16      1.02
                 mu_2      2.90      0.04      2.90      2.85      2.97     45.11      1.01
                 mu_3      1.68      0.01      1.68      1.65      1.70    786.95      0.99
                 mu_4      0.11      0.08      0.07      0.01      0.22      2.56      2.99

Number of divergences: 6
