
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_4[6]      0.02      0.00      0.02      0.01      0.02    161.99      0.99
cov_eigen_values_4[7]      0.01      0.00      0.01      0.01      0.01    144.45      0.99
cov_eigen_values_5[0]      0.56      0.04      0.56      0.50      0.61      7.47      1.00
cov_eigen_values_5[1]      0.08      0.02      0.08      0.05      0.11     12.46      1.02
cov_eigen_values_5[2]      0.07      0.01      0.07      0.05      0.09     12.53      1.11
cov_eigen_values_5[3]      0.04      0.01      0.04      0.03      0.06     22.93      1.05
cov_eigen_values_5[4]      0.03      0.01      0.02      0.02      0.03     58.78      0.99
cov_eigen_values_5[5]      0.01      0.00      0.01      0.01      0.01    110.58      1.01
cov_eigen_values_5[6]      0.00      0.00      0.00      0.00      0.00     54.03      1.02
cov_eigen_values_5[7]      0.00      0.00      0.00     -0.00      0.00    132.71      0.99
cov_eigen_values_6[0]      0.14      0.02      0.15      0.11      0.17     10.44      0.99
cov_eigen_values_6[1]      0.04      0.01      0.04      0.03      0.04     32.55      0.99
cov_eigen_values_6[2]      0.02      0.00      0.02      0.02      0.03     95.04      1.00
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02    341.32      0.99
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01    204.82      1.00
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00     99.01      0.99
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00     96.25      0.99
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00     67.43      0.99
       mean_data_1[0]      3.80      0.04      3.80      3.73      3.87      4.77      1.04
       mean_data_1[1]      0.45      0.01      0.45      0.44      0.46     13.97      1.05
       mean_data_1[2]     -0.38      0.02     -0.38     -0.41     -0.35      5.80      1.06
       mean_data_1[3]      0.14      0.01      0.14      0.12      0.16      6.52      1.15
       mean_data_1[4]     -0.04      0.01     -0.04     -0.06     -0.02      4.90      1.54
       mean_data_1[5]     -0.09      0.01     -0.09     -0.09     -0.08     27.28      1.02
       mean_data_1[6]      0.07      0.00      0.07      0.06      0.08     50.70      0.99
       mean_data_1[7]     -0.01      0.01     -0.01     -0.02     -0.00     11.60      1.38
       mean_data_2[0]      1.04      0.06      1.02      0.97      1.14      4.94      1.42
       mean_data_2[1]      0.55      0.01      0.55      0.55      0.56     32.27      1.05
       mean_data_2[2]     -0.53      0.01     -0.53     -0.54     -0.52     17.71      1.01
       mean_data_2[3]      0.00      0.01      0.00     -0.01      0.02     11.58      1.18
       mean_data_2[4]      0.05      0.01      0.05      0.04      0.07     25.87      1.00
       mean_data_2[5]      0.04      0.01      0.04      0.02      0.05     15.08      1.09
       mean_data_2[6]     -0.02      0.01     -0.02     -0.03     -0.01     33.72      1.05
       mean_data_2[7]      0.01      0.01      0.01      0.00      0.02     21.74      1.15
       mean_data_3[0]     -3.95      0.01     -3.95     -3.97     -3.93      8.86      1.04
       mean_data_3[1]     -0.45      0.01     -0.45     -0.47     -0.44     13.76      1.00
       mean_data_3[2]      0.10      0.01      0.11      0.09      0.11      9.41      1.07
       mean_data_3[3]      0.04      0.02      0.04      0.01      0.07      6.62      0.99
       mean_data_3[4]      0.04      0.01      0.04      0.02      0.06     16.20      1.00
       mean_data_3[5]     -0.00      0.01     -0.00     -0.01      0.00     32.17      1.02
       mean_data_3[6]      0.01      0.01      0.01      0.00      0.02     14.04      1.07
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.01     19.91      1.02
       mean_data_4[0]     -2.68      0.01     -2.68     -2.70     -2.66      5.61      1.60
       mean_data_4[1]     -0.02      0.01     -0.02     -0.03     -0.01      5.22      1.51
       mean_data_4[2]     -0.21      0.01     -0.21     -0.21     -0.20     15.30      1.05
       mean_data_4[3]     -0.08      0.01     -0.08     -0.09     -0.08     11.11      1.00
       mean_data_4[4]     -0.11      0.01     -0.11     -0.12     -0.09     18.88      1.03
       mean_data_4[5]     -0.01      0.01     -0.01     -0.02      0.00     13.81      1.02
       mean_data_4[6]     -0.02      0.01     -0.02     -0.03     -0.01     14.70      1.07
       mean_data_4[7]     -0.01      0.01     -0.01     -0.03      0.01     12.18      0.99
       mean_data_5[0]     -0.81      0.08     -0.80     -1.00     -0.70      5.24      1.44
       mean_data_5[1]      1.44      0.01      1.44      1.42      1.45      5.62      1.21
       mean_data_5[2]      1.08      0.02      1.09      1.05      1.11      9.08      1.32
       mean_data_5[3]     -0.01      0.01     -0.01     -0.03     -0.00      9.29      1.16
       mean_data_5[4]     -0.01      0.01     -0.01     -0.03      0.01      5.51      1.33
       mean_data_5[5]      0.01      0.01      0.01     -0.01      0.03     11.12      1.06
       mean_data_5[6]     -0.00      0.01     -0.00     -0.02      0.01     16.57      1.03
       mean_data_5[7]      0.00      0.02     -0.00     -0.03      0.03      5.53      1.03
       mean_data_6[0]      6.85      0.00      6.85      6.84      6.86     15.93      1.00
       mean_data_6[1]     -0.66      0.02     -0.66     -0.68     -0.63      5.49      1.03
       mean_data_6[2]      0.29      0.02      0.29      0.27      0.32      5.10      1.02
       mean_data_6[3]     -0.04      0.01     -0.03     -0.05     -0.02      5.26      1.04
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     62.72      1.04
       mean_data_6[5]      0.01      0.01      0.01      0.00      0.02     10.14      1.07
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02      0.00      6.50      1.01
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01     45.97      1.00
                 mu_1      3.32      0.05      3.33      3.23      3.38      3.34      1.70
                 mu_2      2.34      0.03      2.35      2.28      2.38      5.76      1.63
                 mu_3      1.25      0.07      1.26      1.15      1.36      4.60      2.66
                 mu_4      0.16      0.05      0.16      0.06      0.22      5.79      1.17

Number of divergences: 8
