
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02    173.47      0.99
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01    247.14      1.00
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00    187.16      0.99
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00     99.17      0.99
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00    135.44      0.99
       mean_data_1[0]      3.74      0.04      3.75      3.65      3.79      8.93      1.11
       mean_data_1[1]      0.46      0.01      0.46      0.45      0.47     13.53      1.11
       mean_data_1[2]     -0.37      0.02     -0.37     -0.40     -0.35      7.31      1.00
       mean_data_1[3]      0.13      0.01      0.13      0.11      0.14      9.67      1.00
       mean_data_1[4]     -0.03      0.01     -0.03     -0.05     -0.02     21.59      1.00
       mean_data_1[5]     -0.08      0.01     -0.08     -0.09     -0.07     18.34      1.00
       mean_data_1[6]      0.06      0.00      0.06      0.05      0.07     26.81      1.01
       mean_data_1[7]     -0.02      0.01     -0.02     -0.02     -0.01     21.27      1.08
       mean_data_2[0]      1.15      0.08      1.14      1.03      1.30      3.15      2.28
       mean_data_2[1]      0.55      0.01      0.55      0.54      0.56      7.70      1.09
       mean_data_2[2]     -0.52      0.01     -0.52     -0.54     -0.50      4.36      1.36
       mean_data_2[3]      0.01      0.01      0.01     -0.00      0.03      6.04      1.44
       mean_data_2[4]      0.05      0.01      0.04      0.03      0.07      6.22      1.13
       mean_data_2[5]      0.05      0.01      0.05      0.04      0.06      9.27      1.26
       mean_data_2[6]     -0.02      0.01     -0.02     -0.03     -0.02     33.94      1.02
       mean_data_2[7]      0.01      0.01      0.01     -0.00      0.02     35.11      1.04
       mean_data_3[0]     -3.90      0.03     -3.89     -3.95     -3.86      3.69      1.58
       mean_data_3[1]     -0.43      0.01     -0.43     -0.45     -0.42      4.71      1.25
       mean_data_3[2]      0.09      0.01      0.09      0.07      0.11      4.03      1.82
       mean_data_3[3]     -0.00      0.03     -0.01     -0.04      0.04      5.94      1.53
       mean_data_3[4]      0.03      0.01      0.03      0.00      0.05     17.96      1.11
       mean_data_3[5]     -0.01      0.01     -0.01     -0.02      0.00     14.68      1.07
       mean_data_3[6]      0.01      0.01      0.01     -0.00      0.02     16.84      1.10
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.01     19.87      1.03
       mean_data_4[0]     -2.63      0.02     -2.63     -2.65     -2.60      9.64      0.99
       mean_data_4[1]     -0.01      0.01     -0.01     -0.02      0.01      8.43      0.99
       mean_data_4[2]     -0.22      0.01     -0.22     -0.23     -0.21     29.98      1.00
       mean_data_4[3]     -0.08      0.01     -0.08     -0.09     -0.07     18.10      1.01
       mean_data_4[4]     -0.11      0.01     -0.11     -0.13     -0.09      7.44      1.00
       mean_data_4[5]     -0.01      0.01     -0.01     -0.02      0.00      7.82      1.01
       mean_data_4[6]     -0.02      0.01     -0.02     -0.04     -0.00      7.38      1.00
       mean_data_4[7]     -0.02      0.01     -0.02     -0.03     -0.01     15.91      1.04
       mean_data_5[0]     -0.71      0.03     -0.71     -0.76     -0.66     12.00      1.18
       mean_data_5[1]      1.44      0.00      1.44      1.44      1.45     12.17      1.00
       mean_data_5[2]      1.07      0.01      1.06      1.05      1.08     13.22      1.11
       mean_data_5[3]     -0.01      0.01     -0.01     -0.02      0.00     13.91      1.21
       mean_data_5[4]      0.01      0.01      0.01     -0.01      0.02      7.57      1.12
       mean_data_5[5]      0.00      0.01      0.00     -0.02      0.02      9.48      1.00
       mean_data_5[6]     -0.01      0.01     -0.01     -0.02      0.00      9.67      0.99
       mean_data_5[7]     -0.01      0.01     -0.00     -0.04      0.01     13.93      1.00
       mean_data_6[0]      6.85      0.00      6.85      6.85      6.86     23.22      1.00
       mean_data_6[1]     -0.65      0.02     -0.65     -0.68     -0.63      4.21      1.12
       mean_data_6[2]      0.29      0.01      0.29      0.27      0.31      4.66      1.08
       mean_data_6[3]     -0.04      0.01     -0.04     -0.05     -0.02      4.27      1.11
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     52.36      1.02
       mean_data_6[5]      0.01      0.01      0.01      0.00      0.02      6.49      1.15
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02      0.00      4.78      1.10
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01     83.51      1.01
                 mu_1      3.13      0.05      3.13      3.05      3.22      6.43      1.00
                 mu_2      2.90      0.05      2.89      2.84      2.98    114.91      1.00
                 mu_3      1.68      0.01      1.68      1.66      1.70     89.62      0.99
                 mu_4      0.05      0.07      0.03     -0.03      0.18      3.00      1.85

Number of divergences: 2
