
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
       mean_data_5[6]     -0.01      0.01     -0.01     -0.02      0.00     24.18      1.02
       mean_data_5[7]     -0.02      0.01     -0.02     -0.04     -0.01     25.60      1.01
       mean_data_6[0]      6.87      0.00      6.87      6.86      6.88     16.58      0.99
       mean_data_6[1]     -0.64      0.01     -0.64     -0.66     -0.63     23.82      1.00
       mean_data_6[2]      0.31      0.01      0.31      0.30      0.32     16.31      0.99
       mean_data_6[3]     -0.05      0.01     -0.05     -0.05     -0.04     19.20      0.99
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     22.06      1.00
       mean_data_6[5]     -0.00      0.00     -0.00     -0.01      0.00     33.38      1.00
       mean_data_6[6]     -0.01      0.00     -0.01     -0.02     -0.00     25.56      1.01
       mean_data_6[7]     -0.00      0.00     -0.00     -0.01      0.00     30.34      0.99
                 mu_1      3.33      0.00      3.33      3.32      3.33     83.23      1.01
                 mu_2      2.57      0.00      2.57      2.57      2.57    116.56      1.00
                 mu_3      1.06      0.02      1.05      1.04      1.08     28.09      1.01
                 mu_4      0.16      0.00      0.16      0.15      0.16     11.50      1.00

Number of divergences: 98
