
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02    262.34      0.99
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01    143.45      1.00
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00    108.90      1.01
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00    110.10      1.02
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00     46.81      1.02
       mean_data_1[0]      3.76      0.04      3.75      3.69      3.83      6.57      1.06
       mean_data_1[1]      0.45      0.01      0.45      0.44      0.46      8.77      1.02
       mean_data_1[2]     -0.39      0.02     -0.39     -0.42     -0.35      6.09      1.01
       mean_data_1[3]      0.14      0.01      0.15      0.12      0.16      7.26      1.00
       mean_data_1[4]     -0.04      0.01     -0.04     -0.06     -0.02     23.03      1.02
       mean_data_1[5]     -0.08      0.01     -0.08     -0.09     -0.07     43.73      0.99
       mean_data_1[6]      0.07      0.01      0.07      0.06      0.08     30.87      1.00
       mean_data_1[7]     -0.01      0.01     -0.01     -0.03     -0.00     27.24      1.02
       mean_data_2[0]      1.02      0.08      1.02      0.88      1.14      6.75      1.31
       mean_data_2[1]      0.56      0.01      0.56      0.55      0.57     40.03      1.02
       mean_data_2[2]     -0.53      0.01     -0.53     -0.54     -0.51      9.91      1.14
       mean_data_2[3]     -0.00      0.01     -0.00     -0.02      0.01     13.22      1.19
       mean_data_2[4]      0.05      0.01      0.05      0.04      0.06     33.55      1.02
       mean_data_2[5]      0.04      0.01      0.04      0.02      0.05     21.20      0.99
       mean_data_2[6]     -0.02      0.01     -0.02     -0.03     -0.00     26.44      1.25
       mean_data_2[7]      0.01      0.01      0.01      0.00      0.02     91.86      1.00
       mean_data_3[0]     -3.93      0.02     -3.93     -3.96     -3.90     12.56      1.10
       mean_data_3[1]     -0.44      0.01     -0.44     -0.46     -0.43     15.99      1.09
       mean_data_3[2]      0.10      0.01      0.10      0.09      0.11     13.73      1.07
       mean_data_3[3]      0.03      0.02      0.03     -0.00      0.08     12.06      1.06
       mean_data_3[4]      0.03      0.01      0.03      0.00      0.04     21.36      1.02
       mean_data_3[5]     -0.00      0.01     -0.00     -0.01      0.00     50.05      1.00
       mean_data_3[6]      0.01      0.01      0.01     -0.00      0.02     58.53      1.00
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.01     94.64      1.00
       mean_data_4[0]     -2.74      0.04     -2.74     -2.80     -2.69      4.21      1.51
       mean_data_4[1]     -0.04      0.01     -0.04     -0.06     -0.02      4.31      1.44
       mean_data_4[2]     -0.19      0.01     -0.19     -0.21     -0.17     15.84      1.16
       mean_data_4[3]     -0.09      0.01     -0.10     -0.11     -0.08     15.42      1.06
       mean_data_4[4]     -0.10      0.01     -0.10     -0.12     -0.08      7.99      1.01
       mean_data_4[5]     -0.00      0.01      0.00     -0.01      0.01     23.50      1.02
       mean_data_4[6]     -0.02      0.01     -0.02     -0.04      0.00     20.16      0.99
       mean_data_4[7]     -0.01      0.01     -0.01     -0.02      0.01     27.47      1.00
       mean_data_5[0]     -0.66      0.07     -0.68     -0.74     -0.55      2.95      2.40
       mean_data_5[1]      1.45      0.01      1.45      1.44      1.46      3.86      1.71
       mean_data_5[2]      1.05      0.01      1.05      1.03      1.07      4.92      1.64
       mean_data_5[3]     -0.01      0.01     -0.01     -0.02      0.00     28.55      1.06
       mean_data_5[4]      0.01      0.02      0.01     -0.02      0.03      4.38      1.65
       mean_data_5[5]     -0.00      0.01     -0.00     -0.02      0.01     25.47      1.05
       mean_data_5[6]     -0.01      0.01     -0.01     -0.02      0.01     22.63      1.04
       mean_data_5[7]      0.00      0.02      0.00     -0.03      0.03      9.66      1.20
       mean_data_6[0]      6.85      0.00      6.85      6.85      6.86     75.15      1.05
       mean_data_6[1]     -0.64      0.02     -0.65     -0.67     -0.62     10.53      1.01
       mean_data_6[2]      0.30      0.01      0.30      0.28      0.32     11.31      1.03
       mean_data_6[3]     -0.04      0.01     -0.04     -0.06     -0.03     10.75      1.03
       mean_data_6[4]     -0.00      0.00     -0.00     -0.00      0.00    115.90      1.03
       mean_data_6[5]      0.01      0.00      0.01     -0.00      0.01     20.75      1.04
       mean_data_6[6]     -0.00      0.01     -0.01     -0.02      0.01     12.01      0.99
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01    110.25      0.99
                 mu_1      3.13      0.06      3.13      3.04      3.24      7.86      0.99
                 mu_2      2.90      0.05      2.88      2.83      2.98    100.23      1.01
                 mu_3      1.67      0.02      1.67      1.64      1.70    123.53      0.99
                 mu_4      0.11      0.05      0.10      0.01      0.18      7.08      1.15

Number of divergences: 2
