
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01     97.52      0.99
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00     93.21      1.01
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00    105.08      1.01
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00    126.88      1.00
       mean_data_1[0]      3.72      0.01      3.72      3.70      3.73    299.97      0.99
       mean_data_1[1]      0.46      0.00      0.46      0.46      0.47    484.31      0.99
       mean_data_1[2]     -0.38      0.01     -0.38     -0.39     -0.37    266.91      0.99
       mean_data_1[3]      0.13      0.01      0.13      0.12      0.14    143.83      1.00
       mean_data_1[4]     -0.03      0.01     -0.03     -0.04     -0.02    241.39      0.99
       mean_data_1[5]     -0.08      0.01     -0.08     -0.09     -0.07    285.30      1.01
       mean_data_1[6]      0.06      0.00      0.06      0.06      0.07    166.65      1.01
       mean_data_1[7]     -0.02      0.00     -0.02     -0.03     -0.01    170.89      0.99
       mean_data_2[0]      1.05      0.01      1.05      1.04      1.07    285.11      0.99
       mean_data_2[1]      0.56      0.00      0.56      0.55      0.56    209.59      1.00
       mean_data_2[2]     -0.53      0.01     -0.53     -0.53     -0.52    222.89      0.99
       mean_data_2[3]      0.00      0.01      0.00     -0.01      0.01    279.54      1.00
       mean_data_2[4]      0.05      0.01      0.05      0.04      0.06    325.10      1.00
       mean_data_2[5]      0.04      0.01      0.04      0.03      0.05    477.44      1.00
       mean_data_2[6]     -0.02      0.01     -0.02     -0.03     -0.01    297.82      1.01
       mean_data_2[7]      0.01      0.00      0.01      0.00      0.02    217.19      0.99
       mean_data_3[0]     -3.92      0.01     -3.92     -3.93     -3.91    164.74      1.00
       mean_data_3[1]     -0.44      0.01     -0.44     -0.45     -0.44    255.17      1.00
       mean_data_3[2]      0.10      0.00      0.10      0.09      0.10    240.18      1.00
       mean_data_3[3]      0.02      0.01      0.02      0.01      0.04    287.72      0.99
       mean_data_3[4]      0.03      0.01      0.03      0.01      0.04    232.07      1.00
       mean_data_3[5]     -0.00      0.00     -0.00     -0.01      0.00    220.48      0.99
       mean_data_3[6]      0.01      0.00      0.01      0.00      0.02    282.64      1.00
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.01    170.36      0.99
       mean_data_4[0]     -2.69      0.01     -2.69     -2.70     -2.68    153.29      1.00
       mean_data_4[1]     -0.03      0.00     -0.03     -0.03     -0.02    196.01      1.00
       mean_data_4[2]     -0.20      0.01     -0.20     -0.21     -0.19    330.68      0.99
       mean_data_4[3]     -0.09      0.00     -0.09     -0.09     -0.08    204.11      0.99
       mean_data_4[4]     -0.11      0.01     -0.11     -0.12     -0.10    274.06      1.00
       mean_data_4[5]     -0.00      0.00     -0.00     -0.01      0.00    212.19      1.00
       mean_data_4[6]     -0.02      0.01     -0.02     -0.03     -0.01    205.25      0.99
       mean_data_4[7]     -0.01      0.01     -0.01     -0.02     -0.00    225.59      1.00
       mean_data_5[0]     -0.73      0.01     -0.73     -0.74     -0.72    334.57      1.00
       mean_data_5[1]      1.44      0.00      1.44      1.44      1.45    250.45      0.99
       mean_data_5[2]      1.07      0.01      1.07      1.06      1.08    195.38      0.99
       mean_data_5[3]     -0.01      0.00     -0.01     -0.02     -0.01    173.00      0.99
       mean_data_5[4]      0.00      0.01      0.00     -0.01      0.02    188.64      0.99
       mean_data_5[5]      0.00      0.01      0.00     -0.01      0.01    367.27      0.99
       mean_data_5[6]     -0.01      0.01     -0.01     -0.02      0.00    460.22      0.99
       mean_data_5[7]     -0.00      0.01     -0.00     -0.01      0.01    179.90      1.00
       mean_data_6[0]      6.85      0.00      6.85      6.85      6.86    214.95      0.99
       mean_data_6[1]     -0.65      0.01     -0.65     -0.66     -0.64    189.30      0.99
       mean_data_6[2]      0.29      0.01      0.29      0.28      0.30    162.92      0.99
       mean_data_6[3]     -0.04      0.00     -0.04     -0.04     -0.03    170.00      0.99
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00    185.61      0.99
       mean_data_6[5]      0.01      0.00      0.01      0.00      0.01    160.01      1.00
       mean_data_6[6]     -0.01      0.00     -0.01     -0.01     -0.00    158.30      0.99
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01    155.52      1.00
                 mu_1      3.41      0.05      3.41      3.33      3.49     37.26      0.99
                 mu_2      2.39      0.10      2.42      2.22      2.52      4.26      1.60
                 mu_3      1.14      0.08      1.15      1.01      1.24     10.19      0.99
                 mu_4      0.27      0.06      0.28      0.18      0.35     10.80      1.06

Number of divergences: 2
