
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
       mean_data_5[1]      1.44      0.00      1.44      1.44      1.45     14.07      1.35
       mean_data_5[2]      1.06      0.01      1.06      1.05      1.07     18.81      1.00
       mean_data_5[3]     -0.01      0.01     -0.01     -0.02     -0.00     60.16      1.07
       mean_data_5[4]      0.01      0.01      0.01     -0.01      0.03      9.91      1.16
       mean_data_5[5]     -0.01      0.01     -0.00     -0.03      0.01      4.05      1.70
       mean_data_5[6]     -0.02      0.01     -0.01     -0.04      0.00      4.27      1.64
       mean_data_5[7]     -0.00      0.01     -0.00     -0.02      0.01     39.63      1.02
       mean_data_6[0]      6.85      0.00      6.85      6.85      6.86     71.20      0.99
       mean_data_6[1]     -0.66      0.02     -0.66     -0.69     -0.63     11.59      1.20
       mean_data_6[2]      0.29      0.01      0.29      0.27      0.31     12.73      1.13
       mean_data_6[3]     -0.04      0.01     -0.04     -0.05     -0.02     11.73      1.17
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     65.69      1.03
       mean_data_6[5]      0.01      0.01      0.01     -0.00      0.02     17.15      1.17
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02      0.00     12.76      1.18
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01     85.68      1.02
                 mu_1      3.33      0.04      3.33      3.29      3.39     16.44      1.07
                 mu_2      2.28      0.04      2.28      2.22      2.34      3.51      2.03
                 mu_3      1.34      0.03      1.33      1.29      1.39     10.12      1.14
                 mu_4      0.09      0.03      0.09      0.03      0.15      6.02      1.16

Number of divergences: 3
