
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
       mean_data_1[6]      0.10      0.00      0.10      0.10      0.11     24.58      1.18
       mean_data_1[7]      0.00      0.00      0.00      0.00      0.01     37.61      1.02
       mean_data_2[0]     -0.68      0.00     -0.68     -0.69     -0.68     58.58      1.00
       mean_data_2[1]      1.48      0.00      1.48      1.48      1.48     71.12      1.02
       mean_data_2[2]      1.01      0.00      1.01      1.01      1.02     50.98      1.04
       mean_data_2[3]     -0.01      0.00     -0.01     -0.01     -0.00     62.83      1.01
       mean_data_2[4]      0.00      0.00      0.00     -0.00      0.01     41.61      1.01
       mean_data_2[5]      0.00      0.00      0.00     -0.00      0.01     56.36      1.00
       mean_data_2[6]     -0.01      0.00     -0.01     -0.01     -0.00     96.57      1.02
       mean_data_2[7]     -0.00      0.00     -0.00     -0.01      0.00     29.80      1.02
       mean_data_3[0]     -3.91      0.00     -3.91     -3.92     -3.91     31.19      1.09
       mean_data_3[1]     -0.44      0.00     -0.44     -0.45     -0.44     32.32      1.04
       mean_data_3[2]      0.11      0.00      0.11      0.10      0.11     96.63      1.01
       mean_data_3[3]      0.03      0.00      0.03      0.02      0.03     26.54      1.02
       mean_data_3[4]      0.03      0.00      0.03      0.02      0.03     29.36      1.00
       mean_data_3[5]     -0.00      0.00     -0.00     -0.01      0.00     33.06      1.06
       mean_data_3[6]      0.01      0.00      0.01      0.01      0.01     44.95      1.00
       mean_data_3[7]      0.01      0.00      0.01      0.00      0.01     36.00      1.05
       mean_data_4[0]      1.10      0.00      1.10      1.10      1.11     60.78      0.99
       mean_data_4[1]      0.54      0.00      0.54      0.54      0.54     36.38      1.02
       mean_data_4[2]     -0.54      0.00     -0.54     -0.55     -0.54     43.97      1.04
       mean_data_4[3]      0.00      0.00      0.00     -0.00      0.01     21.83      1.08
       mean_data_4[4]      0.05      0.00      0.05      0.04      0.05     33.31      1.02
       mean_data_4[5]     -0.01      0.00     -0.01     -0.02     -0.01     22.93      1.06
       mean_data_4[6]     -0.04      0.00     -0.04     -0.05     -0.04     32.11      1.00
       mean_data_4[7]      0.01      0.00      0.01      0.00      0.01     31.79      1.03
       mean_data_5[0]     -2.70      0.00     -2.70     -2.70     -2.70     32.36      1.07
       mean_data_5[1]     -0.03      0.00     -0.03     -0.04     -0.03     41.04      1.02
       mean_data_5[2]     -0.20      0.00     -0.20     -0.21     -0.20     48.40      1.01
       mean_data_5[3]     -0.10      0.00     -0.10     -0.10     -0.09     45.56      0.99
       mean_data_5[4]     -0.10      0.00     -0.10     -0.10     -0.10     50.88      1.00
       mean_data_5[5]      0.01      0.00      0.01      0.00      0.01     42.50      1.06
       mean_data_5[6]     -0.01      0.00     -0.01     -0.01     -0.00     92.29      0.99
       mean_data_5[7]     -0.02      0.00     -0.02     -0.03     -0.02     40.86      1.06
       mean_data_6[0]      6.87      0.00      6.87      6.87      6.87     39.65      1.07
       mean_data_6[1]     -0.65      0.00     -0.65     -0.65     -0.64     39.33      1.04
       mean_data_6[2]      0.31      0.00      0.31      0.30      0.31     48.11      1.00
       mean_data_6[3]     -0.04      0.00     -0.04     -0.05     -0.04     67.13      1.01
       mean_data_6[4]     -0.00      0.00     -0.00     -0.00      0.00     60.91      1.05
       mean_data_6[5]     -0.00      0.00     -0.00     -0.00      0.00     32.46      1.16
       mean_data_6[6]     -0.01      0.00     -0.01     -0.02     -0.01     31.84      1.06
       mean_data_6[7]     -0.00      0.00     -0.00     -0.00      0.00     38.57      1.06
                 mu_1      3.55      0.02      3.55      3.52      3.59     54.60      1.00
                 mu_2      2.84      0.01      2.84      2.82      2.86    119.47      1.03
                 mu_3      1.74      0.01      1.74      1.72      1.75    142.08      1.00
                 mu_4      0.02      0.03      0.01     -0.02      0.07      4.26      1.72

Number of divergences: 132
