
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
       mean_data_2[7]      0.02      0.01      0.02      0.01      0.02     15.61      1.03
       mean_data_3[0]     -3.93      0.02     -3.94     -3.96     -3.89      4.11      1.44
       mean_data_3[1]     -0.45      0.01     -0.45     -0.46     -0.43      4.91      1.27
       mean_data_3[2]      0.10      0.01      0.10      0.09      0.11      4.53      1.45
       mean_data_3[3]      0.04      0.02      0.05      0.00      0.06      3.35      1.79
       mean_data_3[4]      0.03      0.01      0.03      0.01      0.05      4.67      1.73
       mean_data_3[5]     -0.01      0.01     -0.01     -0.02      0.00      5.11      1.51
       mean_data_3[6]      0.01      0.01      0.01     -0.00      0.02      6.62      1.42
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.01     37.33      1.00
       mean_data_4[0]     -2.70      0.02     -2.70     -2.71     -2.67      8.34      1.05
       mean_data_4[1]     -0.03      0.01     -0.03     -0.04     -0.02     10.56      1.04
       mean_data_4[2]     -0.20      0.01     -0.20     -0.21     -0.19     15.70      1.03
       mean_data_4[3]     -0.09      0.01     -0.09     -0.10     -0.08      9.17      1.25
       mean_data_4[4]     -0.10      0.01     -0.10     -0.11     -0.09     28.51      1.09
       mean_data_4[5]     -0.01      0.00     -0.01     -0.01      0.00     14.47      1.17
       mean_data_4[6]     -0.02      0.01     -0.02     -0.03     -0.01     13.17      1.02
       mean_data_4[7]     -0.01      0.01     -0.01     -0.02      0.01     12.19      1.02
       mean_data_5[0]     -0.75      0.03     -0.76     -0.79     -0.69      6.51      1.01
       mean_data_5[1]      1.44      0.00      1.44      1.44      1.45     12.91      1.10
       mean_data_5[2]      1.08      0.01      1.08      1.06      1.09      6.54      1.10
       mean_data_5[3]     -0.01      0.01     -0.02     -0.02      0.00      8.27      1.33
       mean_data_5[4]      0.00      0.02      0.01     -0.02      0.02      4.72      1.73
       mean_data_5[5]     -0.00      0.01     -0.00     -0.02      0.02      5.23      1.18
       mean_data_5[6]     -0.01      0.01     -0.02     -0.03      0.01      4.52      1.67
       mean_data_5[7]     -0.01      0.02     -0.02     -0.04      0.02      3.81      1.60
       mean_data_6[0]      6.85      0.00      6.85      6.84      6.86     14.58      1.06
       mean_data_6[1]     -0.66      0.01     -0.66     -0.68     -0.64      8.54      1.00
       mean_data_6[2]      0.28      0.01      0.28      0.26      0.30      7.58      1.05
       mean_data_6[3]     -0.03      0.01     -0.03     -0.04     -0.02      8.56      0.99
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     15.07      1.13
       mean_data_6[5]      0.01      0.00      0.01      0.00      0.02     12.28      1.24
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02     -0.00      9.07      1.03
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01     12.96      1.13
                 mu_1      3.15      0.06      3.18      3.01      3.22      3.66      1.48
                 mu_2      2.89      0.05      2.89      2.82      2.96     40.24      1.01
                 mu_3      1.67      0.02      1.67      1.64      1.70     87.25      0.99
                 mu_4     -0.22      0.17     -0.16     -0.40     -0.01      2.39      4.62

Number of divergences: 72
