
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
       mean_data_1[3]     -0.13      0.00     -0.13     -0.13     -0.13       nan       nan
       mean_data_1[4]     -0.03      0.00     -0.03     -0.03     -0.03       nan       nan
       mean_data_1[5]      0.08      0.00      0.08      0.08      0.08       nan       nan
       mean_data_1[6]     -0.06      0.00     -0.06     -0.06     -0.06       nan       nan
       mean_data_1[7]      0.02      0.00      0.02      0.02      0.02       nan       nan
       mean_data_2[0]     -1.05      0.00     -1.05     -1.05     -1.05       nan       nan
       mean_data_2[1]      0.56      0.00      0.56      0.56      0.56       nan       nan
       mean_data_2[2]      0.53      0.00      0.53      0.53      0.53       nan       nan
       mean_data_2[3]     -0.00      0.00     -0.00     -0.00     -0.00       nan       nan
       mean_data_2[4]      0.05      0.00      0.05      0.05      0.05       nan       nan
       mean_data_2[5]     -0.04      0.00     -0.04     -0.04     -0.04       nan       nan
       mean_data_2[6]      0.02      0.00      0.02      0.02      0.02       nan       nan
       mean_data_2[7]     -0.01      0.00     -0.01     -0.01     -0.01       nan       nan
       mean_data_3[0]      3.92      0.00      3.92      3.92      3.92       nan       nan
       mean_data_3[1]     -0.44      0.00     -0.44     -0.44     -0.44       nan       nan
       mean_data_3[2]     -0.10      0.00     -0.10     -0.10     -0.10       nan       nan
       mean_data_3[3]     -0.02      0.00     -0.02     -0.02     -0.02       nan       nan
       mean_data_3[4]      0.03      0.00      0.03      0.03      0.03       nan       nan
       mean_data_3[5]      0.00      0.00      0.00      0.00      0.00       nan       nan
       mean_data_3[6]     -0.01      0.00     -0.01     -0.01     -0.01       nan       nan
       mean_data_3[7]     -0.00      0.00     -0.00     -0.00     -0.00       nan       nan
       mean_data_4[0]      2.69      0.00      2.69      2.69      2.69       nan       nan
       mean_data_4[1]     -0.03      0.00     -0.03     -0.03     -0.03       nan       nan
       mean_data_4[2]      0.20      0.00      0.20      0.20      0.20       nan       nan
       mean_data_4[3]      0.09      0.00      0.09      0.09      0.09       nan       nan
       mean_data_4[4]     -0.11      0.00     -0.11     -0.11     -0.11       nan       nan
       mean_data_4[5]      0.00      0.00      0.00      0.00      0.00       nan       nan
       mean_data_4[6]      0.02      0.00      0.02      0.02      0.02       nan       nan
       mean_data_4[7]      0.01      0.00      0.01      0.01      0.01       nan       nan
       mean_data_5[0]      0.73      0.00      0.73      0.73      0.73       nan       nan
       mean_data_5[1]      1.44      0.00      1.44      1.44      1.44       nan       nan
       mean_data_5[2]     -1.07      0.00     -1.07     -1.07     -1.07       nan       nan
       mean_data_5[3]      0.01      0.00      0.01      0.01      0.01       nan       nan
       mean_data_5[4]      0.00      0.00      0.00      0.00      0.00       nan       nan
       mean_data_5[5]     -0.00      0.00     -0.00     -0.00     -0.00       nan       nan
       mean_data_5[6]      0.01      0.00      0.01      0.01      0.01       nan       nan
       mean_data_5[7]      0.00      0.00      0.00      0.00      0.00       nan       nan
       mean_data_6[0]     -6.85      0.00     -6.85     -6.85     -6.85       nan       nan
       mean_data_6[1]     -0.65      0.00     -0.65     -0.65     -0.65       nan       nan
       mean_data_6[2]     -0.29      0.00     -0.29     -0.29     -0.29       nan       nan
       mean_data_6[3]      0.04      0.00      0.04      0.04      0.04       nan       nan
       mean_data_6[4]     -0.00      0.00     -0.00     -0.00     -0.00       nan       nan
       mean_data_6[5]     -0.01      0.00     -0.01     -0.01     -0.01       nan       nan
       mean_data_6[6]      0.01      0.00      0.01      0.01      0.01       nan       nan
       mean_data_6[7]     -0.00      0.00     -0.00     -0.00     -0.00       nan       nan
                 mu_1      3.20      0.00      3.20      3.20      3.20      0.71       nan
                 mu_2      2.30      0.00      2.30      2.30      2.30       nan       nan
                 mu_3      1.25      0.00      1.25      1.25      1.25       nan       nan
                 mu_4     -0.00      0.00     -0.00     -0.00     -0.00       nan       nan

Number of divergences: 4
