
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_4[6]      0.02      0.00      0.02      0.01      0.02    160.48      1.01
cov_eigen_values_4[7]      0.01      0.00      0.01      0.01      0.01    141.13      1.00
cov_eigen_values_5[0]      0.48      0.04      0.47      0.43      0.55      4.53      1.57
cov_eigen_values_5[1]      0.08      0.02      0.08      0.06      0.12      9.30      1.04
cov_eigen_values_5[2]      0.07      0.01      0.07      0.04      0.08     32.26      0.99
cov_eigen_values_5[3]      0.04      0.01      0.04      0.03      0.05     28.41      1.02
cov_eigen_values_5[4]      0.03      0.01      0.03      0.02      0.04     20.99      1.12
cov_eigen_values_5[5]      0.01      0.00      0.01      0.01      0.02    101.59      1.02
cov_eigen_values_5[6]      0.00      0.00      0.00      0.00      0.00     60.12      0.99
cov_eigen_values_5[7]      0.00      0.00     -0.00     -0.00      0.00    219.60      1.00
cov_eigen_values_6[0]      0.14      0.02      0.13      0.11      0.16      5.12      1.08
cov_eigen_values_6[1]      0.04      0.00      0.04      0.03      0.05     95.49      1.00
cov_eigen_values_6[2]      0.02      0.00      0.02      0.02      0.03    116.14      1.01
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02    296.05      0.99
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.02    320.21      1.00
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00     79.65      1.01
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00     82.21      0.99
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00    155.94      1.02
       mean_data_1[0]      3.78      0.07      3.80      3.67      3.89      3.91      1.79
       mean_data_1[1]      0.46      0.01      0.45      0.44      0.48     11.60      1.25
       mean_data_1[2]     -0.37      0.02     -0.37     -0.40     -0.34      5.05      1.53
       mean_data_1[3]      0.13      0.01      0.13      0.11      0.15     15.07      1.05
       mean_data_1[4]     -0.03      0.01     -0.03     -0.05     -0.01     16.10      1.04
       mean_data_1[5]     -0.08      0.01     -0.08     -0.10     -0.07     12.80      1.13
       mean_data_1[6]      0.07      0.01      0.07      0.05      0.07     23.01      1.06
       mean_data_1[7]     -0.02      0.01     -0.02     -0.03     -0.00     12.74      1.16
       mean_data_2[0]      0.95      0.04      0.95      0.86      0.99      7.93      1.05
       mean_data_2[1]      0.55      0.01      0.55      0.54      0.57     22.12      1.12
       mean_data_2[2]     -0.54      0.01     -0.54     -0.55     -0.52      8.04      1.39
       mean_data_2[3]     -0.01      0.01     -0.01     -0.02      0.00     17.92      1.11
       mean_data_2[4]      0.06      0.01      0.06      0.04      0.08     14.94      1.32
       mean_data_2[5]      0.03      0.01      0.03      0.01      0.04     12.46      1.04
       mean_data_2[6]     -0.02      0.01     -0.02     -0.03     -0.01     23.86      1.01
       mean_data_2[7]      0.01      0.01      0.01      0.01      0.02     58.77      1.00
       mean_data_3[0]     -3.91      0.02     -3.91     -3.94     -3.87      9.70      1.00
       mean_data_3[1]     -0.44      0.01     -0.44     -0.46     -0.42     12.76      1.01
       mean_data_3[2]      0.09      0.01      0.09      0.08      0.11      9.88      0.99
       mean_data_3[3]      0.01      0.03      0.01     -0.05      0.04     10.20      1.00
       mean_data_3[4]      0.03      0.02      0.03     -0.00      0.05     24.78      1.01
       mean_data_3[5]     -0.00      0.01     -0.00     -0.01      0.01     36.61      1.00
       mean_data_3[6]      0.01      0.01      0.01      0.00      0.02     25.48      1.01
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.01     42.93      0.99
       mean_data_4[0]     -2.67      0.05     -2.65     -2.77     -2.61      3.14      1.76
       mean_data_4[1]     -0.02      0.02     -0.01     -0.05      0.00      3.17      1.73
       mean_data_4[2]     -0.21      0.01     -0.21     -0.22     -0.18      4.66      1.48
       mean_data_4[3]     -0.08      0.01     -0.08     -0.10     -0.07      3.83      1.61
       mean_data_4[4]     -0.12      0.01     -0.12     -0.14     -0.10      8.13      1.22
       mean_data_4[5]      0.00      0.01      0.00     -0.01      0.02     13.65      1.02
       mean_data_4[6]     -0.01      0.01     -0.01     -0.03      0.01     19.33      1.00
       mean_data_4[7]     -0.01      0.01     -0.02     -0.03      0.01      6.66      1.34
       mean_data_5[0]     -0.88      0.04     -0.88     -0.96     -0.82      8.48      0.99
       mean_data_5[1]      1.43      0.01      1.43      1.42      1.44      8.02      1.00
       mean_data_5[2]      1.10      0.01      1.10      1.08      1.11     17.48      1.06
       mean_data_5[3]     -0.02      0.01     -0.02     -0.03     -0.01     10.27      1.03
       mean_data_5[4]     -0.01      0.01     -0.02     -0.03      0.01     15.08      1.00
       mean_data_5[5]      0.01      0.01      0.01     -0.01      0.02      8.90      1.16
       mean_data_5[6]     -0.01      0.01     -0.00     -0.02      0.01      7.51      1.23
       mean_data_5[7]      0.01      0.02      0.01     -0.02      0.04      8.51      1.09
       mean_data_6[0]      6.85      0.00      6.85      6.84      6.86     43.63      1.01
       mean_data_6[1]     -0.65      0.01     -0.65     -0.67     -0.64     17.99      1.01
       mean_data_6[2]      0.29      0.01      0.29      0.28      0.31     18.07      1.03
       mean_data_6[3]     -0.04      0.01     -0.04     -0.05     -0.03     17.33      1.02
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00    111.03      1.00
       mean_data_6[5]      0.01      0.01      0.01      0.00      0.02     34.70      1.01
       mean_data_6[6]     -0.01      0.01     -0.01     -0.01      0.00     26.12      0.99
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01    106.56      1.00
                 mu_1      3.40      0.06      3.40      3.31      3.49      2.80      2.84
                 mu_2      2.44      0.10      2.44      2.29      2.58      3.48      2.18
                 mu_3      1.38      0.04      1.38      1.31      1.44      5.68      1.02
                 mu_4      0.20      0.03      0.19      0.16      0.25     20.48      1.03

Number of divergences: 0
