
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
       mean_data_1[6]      0.06      0.01      0.06      0.05      0.07     23.14      1.01
       mean_data_1[7]     -0.02      0.01     -0.02     -0.03     -0.01     23.83      1.09
       mean_data_2[0]      1.04      0.07      1.04      0.93      1.15      9.20      1.11
       mean_data_2[1]      0.55      0.01      0.55      0.55      0.56     33.20      1.02
       mean_data_2[2]     -0.53      0.01     -0.53     -0.54     -0.51      9.61      1.23
       mean_data_2[3]      0.00      0.01     -0.00     -0.01      0.02     16.70      1.09
       mean_data_2[4]      0.05      0.01      0.05      0.04      0.06     20.54      0.99
       mean_data_2[5]      0.04      0.01      0.04      0.02      0.06     11.27      1.22
       mean_data_2[6]     -0.02      0.01     -0.02     -0.03     -0.01     25.39      1.04
       mean_data_2[7]      0.01      0.01      0.01      0.00      0.02     57.51      0.99
       mean_data_3[0]     -3.94      0.02     -3.94     -3.96     -3.91     13.09      1.09
       mean_data_3[1]     -0.45      0.01     -0.45     -0.47     -0.44     12.56      1.13
       mean_data_3[2]      0.10      0.01      0.10      0.09      0.11     26.86      0.99
       mean_data_3[3]      0.03      0.02      0.03      0.01      0.06     12.74      1.01
       mean_data_3[4]      0.03      0.02      0.03      0.00      0.06     16.65      1.03
       mean_data_3[5]     -0.00      0.01     -0.00     -0.01      0.01     32.10      1.03
       mean_data_3[6]      0.01      0.01      0.01      0.00      0.02     22.42      0.99
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.02     19.20      1.09
       mean_data_4[0]     -2.69      0.03     -2.69     -2.73     -2.63      4.25      1.44
       mean_data_4[1]     -0.03      0.01     -0.03     -0.04     -0.01      4.35      1.50
       mean_data_4[2]     -0.20      0.01     -0.20     -0.22     -0.19      9.08      1.14
       mean_data_4[3]     -0.09      0.01     -0.09     -0.10     -0.08      7.93      1.19
       mean_data_4[4]     -0.11      0.01     -0.11     -0.13     -0.09     10.20      1.25
       mean_data_4[5]     -0.00      0.01     -0.00     -0.02      0.01     12.56      1.06
       mean_data_4[6]     -0.02      0.01     -0.02     -0.03     -0.00      9.68      1.05
       mean_data_4[7]     -0.01      0.01     -0.01     -0.03      0.01     12.88      1.16
       mean_data_5[0]     -0.71      0.13     -0.67     -0.91     -0.50      2.81      2.58
       mean_data_5[1]      1.44      0.01      1.44      1.42      1.46      3.32      2.00
       mean_data_5[2]      1.06      0.02      1.06      1.04      1.10      2.88      2.58
       mean_data_5[3]     -0.01      0.01     -0.01     -0.03      0.00      4.37      1.53
       mean_data_5[4]      0.01      0.02      0.01     -0.01      0.04      3.96      1.90
       mean_data_5[5]     -0.01      0.01     -0.01     -0.02      0.01     16.94      1.00
       mean_data_5[6]     -0.01      0.01     -0.01     -0.03      0.00      8.98      1.17
       mean_data_5[7]     -0.00      0.02      0.00     -0.04      0.03      8.17      1.22
       mean_data_6[0]      6.85      0.00      6.85      6.84      6.86     54.75      0.99
       mean_data_6[1]     -0.66      0.01     -0.66     -0.68     -0.64      9.23      1.01
       mean_data_6[2]      0.28      0.01      0.28      0.27      0.30     10.93      1.01
       mean_data_6[3]     -0.03      0.01     -0.03     -0.04     -0.02      9.47      1.01
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     81.49      1.00
       mean_data_6[5]      0.01      0.00      0.01      0.00      0.02     16.07      1.03
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02     -0.00     11.13      1.00
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01    118.03      1.00
                 mu_1      3.12      0.08      3.10      3.02      3.25      5.21      1.43
                 mu_2      2.91      0.05      2.89      2.83      2.99     72.44      0.99
                 mu_3      1.68      0.01      1.68      1.66      1.70    166.34      1.00
                 mu_4      0.05      0.07      0.06     -0.07      0.14      6.20      1.18

Number of divergences: 7
