
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_4[4]      0.04      0.00      0.04      0.04      0.04      5.43      1.28
cov_eigen_values_4[5]      0.03      0.00      0.03      0.03      0.03      6.44      1.18
cov_eigen_values_4[6]      0.01      0.00      0.01      0.01      0.01      9.23      1.19
cov_eigen_values_4[7]      0.02      0.00      0.02      0.02      0.02      2.87      2.09
cov_eigen_values_5[0]      0.22      0.00      0.22      0.22      0.22      9.69      1.00
cov_eigen_values_5[1]      0.06      0.00      0.06      0.06      0.06      7.69      1.17
cov_eigen_values_5[2]      0.05      0.00      0.05      0.05      0.05      6.50      1.03
cov_eigen_values_5[3]      0.00      0.00      0.00      0.00      0.00      8.56      0.99
cov_eigen_values_5[4]      0.01      0.00      0.01      0.01      0.01     16.50      1.05
cov_eigen_values_5[5]      0.02      0.00      0.02      0.02      0.02      8.51      1.08
cov_eigen_values_5[6]      0.04      0.00      0.04      0.04      0.04      7.06      1.12
cov_eigen_values_5[7]      0.04      0.00      0.04      0.04      0.04      5.14      1.45
cov_eigen_values_6[0]      0.13      0.00      0.13      0.13      0.13      8.65      0.99
cov_eigen_values_6[1]      0.04      0.00      0.04      0.04      0.04      4.54      1.03
cov_eigen_values_6[2]      0.03      0.00      0.03      0.03      0.03      3.71      1.71
cov_eigen_values_6[3]      0.02      0.00      0.02      0.02      0.02      4.25      1.47
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01      9.89      1.08
cov_eigen_values_6[5]      0.01      0.00      0.01      0.01      0.01     10.39      1.14
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00      4.52      1.66
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00      4.00      1.44
       mean_data_1[0]      3.81      0.00      3.81      3.81      3.81      6.87      1.03
       mean_data_1[1]      0.43      0.00      0.43      0.43      0.43      5.89      1.04
       mean_data_1[2]     -0.40      0.00     -0.40     -0.40     -0.40      2.54      2.93
       mean_data_1[3]      0.15      0.00      0.15      0.15      0.15     11.22      1.00
       mean_data_1[4]     -0.04      0.00     -0.04     -0.04     -0.04      4.82      1.34
       mean_data_1[5]      0.02      0.00      0.02      0.02      0.02      4.79      1.47
       mean_data_1[6]      0.10      0.00      0.10      0.10      0.10      3.79      1.31
       mean_data_1[7]      0.00      0.00      0.00      0.00      0.00      3.85      1.27
       mean_data_2[0]     -0.68      0.00     -0.68     -0.68     -0.68      4.48      1.09
       mean_data_2[1]      1.48      0.00      1.48      1.48      1.48      6.19      1.00
       mean_data_2[2]      1.01      0.00      1.01      1.01      1.01     10.00      1.33
       mean_data_2[3]     -0.01      0.00     -0.01     -0.01     -0.01      4.10      1.45
       mean_data_2[4]      0.00      0.00      0.00      0.00      0.00      3.08      3.33
       mean_data_2[5]      0.00      0.00      0.00      0.00      0.00      6.44      1.00
       mean_data_2[6]     -0.01      0.00     -0.01     -0.01     -0.01      2.99      2.01
       mean_data_2[7]     -0.00      0.00     -0.00     -0.00     -0.00      2.56      2.93
       mean_data_3[0]     -3.92      0.00     -3.92     -3.92     -3.92      4.07      1.43
       mean_data_3[1]     -0.44      0.00     -0.44     -0.44     -0.44      5.89      1.28
       mean_data_3[2]      0.11      0.00      0.11      0.11      0.11     10.45      1.00
       mean_data_3[3]      0.03      0.00      0.03      0.03      0.03      5.56      1.40
       mean_data_3[4]      0.03      0.00      0.03      0.03      0.03      4.21      1.46
       mean_data_3[5]     -0.00      0.00     -0.00     -0.00     -0.00      4.59      1.11
       mean_data_3[6]      0.01      0.00      0.01      0.01      0.01      3.96      1.60
       mean_data_3[7]      0.01      0.00      0.01      0.01      0.01      3.34      2.58
       mean_data_4[0]      1.10      0.00      1.10      1.10      1.10      4.32      1.24
       mean_data_4[1]      0.54      0.00      0.54      0.54      0.54      5.28      1.39
       mean_data_4[2]     -0.54      0.00     -0.54     -0.54     -0.54      3.85      1.48
       mean_data_4[3]      0.00      0.00      0.00      0.00      0.00      4.24      1.34
       mean_data_4[4]      0.05      0.00      0.05      0.05      0.05      6.71      1.18
       mean_data_4[5]     -0.01      0.00     -0.01     -0.01     -0.01      5.32      1.43
       mean_data_4[6]     -0.04      0.00     -0.04     -0.04     -0.04      4.00      1.71
       mean_data_4[7]      0.01      0.00      0.01      0.01      0.01      3.94      1.47
       mean_data_5[0]     -2.70      0.00     -2.70     -2.70     -2.70      2.79      2.43
       mean_data_5[1]     -0.03      0.00     -0.03     -0.03     -0.03      2.65      2.38
       mean_data_5[2]     -0.20      0.00     -0.20     -0.20     -0.20      6.72      1.36
       mean_data_5[3]     -0.10      0.00     -0.10     -0.10     -0.10     10.71      1.00
       mean_data_5[4]     -0.10      0.00     -0.10     -0.10     -0.10      2.82      2.13
       mean_data_5[5]      0.01      0.00      0.01      0.01      0.01      3.70      1.69
       mean_data_5[6]     -0.01      0.00     -0.01     -0.01     -0.01     10.37      1.04
       mean_data_5[7]     -0.02      0.00     -0.02     -0.02     -0.02      5.77      1.33
       mean_data_6[0]      6.87      0.00      6.87      6.87      6.87      3.02      1.91
       mean_data_6[1]     -0.65      0.00     -0.65     -0.65     -0.65      5.71      1.60
       mean_data_6[2]      0.31      0.00      0.31      0.31      0.31      2.81      2.19
       mean_data_6[3]     -0.04      0.00     -0.04     -0.04     -0.04      5.13      1.17
       mean_data_6[4]     -0.00      0.00     -0.00     -0.00     -0.00      4.99      1.34
       mean_data_6[5]     -0.00      0.00     -0.00     -0.00     -0.00      3.03      1.94
       mean_data_6[6]     -0.01      0.00     -0.01     -0.01     -0.01      2.84      1.95
       mean_data_6[7]     -0.00      0.00     -0.00     -0.00     -0.00      5.47      1.48
                 mu_1      3.20      0.00      3.20      3.20      3.20      2.58      2.35
                 mu_2      2.30      0.00      2.30      2.30      2.30      2.66      2.34
                 mu_3      1.33      0.00      1.33      1.33      1.33      2.64      2.35
                 mu_4      0.00      0.00      0.00      0.00      0.00      2.47      2.80

Number of divergences: 1
