
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_5[7]     -0.00      0.00     -0.00     -0.00      0.00     88.61      1.03
cov_eigen_values_6[0]      0.14      0.01      0.13      0.12      0.16     18.44      1.00
cov_eigen_values_6[1]      0.04      0.01      0.04      0.03      0.04     70.18      1.01
cov_eigen_values_6[2]      0.02      0.00      0.02      0.02      0.03    114.29      1.00
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02    215.74      0.99
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.02    188.75      1.00
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00    111.95      0.99
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00    191.78      1.02
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00     80.44      0.99
       mean_data_1[0]      3.76      0.03      3.76      3.72      3.82      5.83      1.06
       mean_data_1[1]      0.46      0.01      0.46      0.45      0.47     12.02      1.01
       mean_data_1[2]     -0.37      0.01     -0.37     -0.39     -0.36      6.59      1.28
       mean_data_1[3]      0.13      0.01      0.13      0.11      0.14      7.05      1.32
       mean_data_1[4]     -0.04      0.01     -0.04     -0.05     -0.02     19.79      1.08
       mean_data_1[5]     -0.08      0.01     -0.08     -0.09     -0.07     18.80      1.10
       mean_data_1[6]      0.07      0.01      0.07      0.06      0.07     24.72      1.00
       mean_data_1[7]     -0.02      0.01     -0.02     -0.02     -0.01     20.80      1.17
       mean_data_2[0]      0.92      0.14      0.88      0.74      1.10      2.83      2.43
       mean_data_2[1]      0.55      0.01      0.55      0.54      0.56     26.29      1.11
       mean_data_2[2]     -0.54      0.02     -0.55     -0.57     -0.51      3.12      2.06
       mean_data_2[3]     -0.01      0.02     -0.02     -0.04      0.01      3.43      1.90
       mean_data_2[4]      0.06      0.01      0.06      0.05      0.08      4.88      1.64
       mean_data_2[5]      0.03      0.02      0.03      0.00      0.05      4.78      1.57
       mean_data_2[6]     -0.01      0.01     -0.01     -0.03      0.00      9.25      1.18
       mean_data_2[7]      0.01      0.01      0.01      0.01      0.02     39.21      1.01
       mean_data_3[0]     -3.92      0.02     -3.91     -3.95     -3.88      5.42      1.03
       mean_data_3[1]     -0.44      0.01     -0.44     -0.46     -0.42      6.77      0.99
       mean_data_3[2]      0.09      0.01      0.09      0.08      0.11      5.57      1.11
       mean_data_3[3]      0.02      0.03      0.02     -0.02      0.07      5.01      1.07
       mean_data_3[4]      0.02      0.01      0.02     -0.00      0.04     17.99      1.00
       mean_data_3[5]     -0.01      0.01     -0.00     -0.01      0.01     18.39      1.04
       mean_data_3[6]      0.01      0.01      0.01     -0.00      0.02     30.73      1.07
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.02     32.34      0.99
       mean_data_4[0]     -2.64      0.03     -2.64     -2.71     -2.60      6.88      1.00
       mean_data_4[1]     -0.01      0.01     -0.01     -0.03      0.00      9.69      1.05
       mean_data_4[2]     -0.21      0.01     -0.22     -0.23     -0.20      8.60      1.00
       mean_data_4[3]     -0.08      0.01     -0.08     -0.09     -0.07      7.33      1.01
       mean_data_4[4]     -0.11      0.01     -0.11     -0.13     -0.08      8.77      1.26
       mean_data_4[5]     -0.01      0.01     -0.01     -0.04      0.01      7.63      1.18
       mean_data_4[6]     -0.03      0.02     -0.02     -0.06     -0.01      6.94      1.26
       mean_data_4[7]     -0.02      0.01     -0.02     -0.03      0.00     14.50      1.02
       mean_data_5[0]     -0.66      0.05     -0.67     -0.75     -0.60     11.95      1.14
       mean_data_5[1]      1.45      0.01      1.45      1.44      1.46     21.62      1.00
       mean_data_5[2]      1.06      0.01      1.06      1.04      1.07      9.00      1.27
       mean_data_5[3]     -0.01      0.01     -0.01     -0.02      0.01     20.11      1.00
       mean_data_5[4]      0.00      0.01      0.00     -0.02      0.02     14.00      1.08
       mean_data_5[5]      0.01      0.01      0.01     -0.01      0.02      7.59      1.16
       mean_data_5[6]     -0.00      0.01      0.00     -0.02      0.02      9.42      1.04
       mean_data_5[7]     -0.01      0.02     -0.00     -0.04      0.02     13.91      1.17
       mean_data_6[0]      6.85      0.00      6.85      6.84      6.86     38.26      1.04
       mean_data_6[1]     -0.65      0.01     -0.65     -0.66     -0.63     12.51      1.00
       mean_data_6[2]      0.29      0.01      0.29      0.28      0.31     16.41      0.99
       mean_data_6[3]     -0.04      0.01     -0.04     -0.05     -0.03     13.78      1.00
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00    176.78      1.00
       mean_data_6[5]      0.01      0.00      0.01      0.00      0.01     48.08      1.00
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02      0.01     14.56      1.01
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01    151.54      1.00
                 mu_1      3.18      0.07      3.16      3.10      3.29      2.96      1.78
                 mu_2      2.90      0.06      2.88      2.82      3.00    112.85      1.00
                 mu_3      1.67      0.02      1.67      1.64      1.71    105.48      1.00
                 mu_4     -0.00      0.02     -0.00     -0.04      0.04     11.78      1.02

Number of divergences: 2
