
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_5[1]      0.08      0.02      0.08      0.06      0.12      7.65      1.33
cov_eigen_values_5[2]      0.06      0.01      0.06      0.05      0.09     13.79      1.05
cov_eigen_values_5[3]      0.04      0.01      0.03      0.03      0.05     34.16      1.02
cov_eigen_values_5[4]      0.03      0.01      0.03      0.02      0.05     11.06      1.06
cov_eigen_values_5[5]      0.01      0.00      0.01      0.01      0.01    236.00      1.00
cov_eigen_values_5[6]      0.00      0.00      0.00      0.00      0.00     95.59      0.99
cov_eigen_values_5[7]     -0.00      0.00      0.00     -0.00      0.00    112.87      1.01
cov_eigen_values_6[0]      0.13      0.01      0.13      0.11      0.15     17.71      1.04
cov_eigen_values_6[1]      0.04      0.01      0.04      0.03      0.05     58.46      0.99
cov_eigen_values_6[2]      0.02      0.00      0.02      0.02      0.03     89.82      1.01
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02     69.67      1.02
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.02    183.88      1.01
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00     94.52      1.00
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00    103.52      1.00
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00    133.19      1.01
       mean_data_1[0]      3.63      0.08      3.65      3.52      3.74      2.47      3.14
       mean_data_1[1]      0.47      0.01      0.47      0.45      0.49      2.79      2.63
       mean_data_1[2]     -0.40      0.01     -0.40     -0.42     -0.38      8.04      1.40
       mean_data_1[3]      0.14      0.01      0.14      0.13      0.15     15.55      1.00
       mean_data_1[4]     -0.03      0.01     -0.03     -0.04     -0.01     13.65      1.02
       mean_data_1[5]     -0.08      0.01     -0.08     -0.09     -0.07     11.13      1.27
       mean_data_1[6]      0.06      0.01      0.06      0.05      0.07      6.43      1.38
       mean_data_1[7]     -0.02      0.01     -0.02     -0.03     -0.01     17.62      1.04
       mean_data_2[0]      1.01      0.05      1.01      0.91      1.07      5.82      1.12
       mean_data_2[1]      0.55      0.01      0.55      0.55      0.57     23.75      1.00
       mean_data_2[2]     -0.53      0.01     -0.53     -0.54     -0.52     11.73      1.06
       mean_data_2[3]     -0.00      0.01     -0.00     -0.02      0.01     20.19      0.99
       mean_data_2[4]      0.05      0.01      0.05      0.04      0.07     28.71      1.00
       mean_data_2[5]      0.04      0.01      0.04      0.02      0.06     13.66      1.09
       mean_data_2[6]     -0.02      0.01     -0.02     -0.03     -0.01     24.13      1.00
       mean_data_2[7]      0.01      0.01      0.01      0.01      0.03     18.42      1.07
       mean_data_3[0]     -3.93      0.02     -3.94     -3.97     -3.90      4.68      1.46
       mean_data_3[1]     -0.45      0.01     -0.45     -0.46     -0.43      5.30      1.31
       mean_data_3[2]      0.10      0.01      0.10      0.09      0.12      7.04      1.25
       mean_data_3[3]      0.03      0.02      0.03      0.01      0.07      9.04      1.20
       mean_data_3[4]      0.03      0.01      0.02      0.00      0.04     17.11      1.04
       mean_data_3[5]     -0.00      0.01     -0.01     -0.01      0.01     45.17      0.99
       mean_data_3[6]      0.01      0.01      0.01     -0.00      0.02     40.57      1.01
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.02     46.15      1.00
       mean_data_4[0]     -2.70      0.03     -2.70     -2.74     -2.64      5.42      1.40
       mean_data_4[1]     -0.03      0.01     -0.03     -0.05     -0.01      6.27      1.42
       mean_data_4[2]     -0.20      0.01     -0.20     -0.22     -0.19      7.25      1.15
       mean_data_4[3]     -0.09      0.01     -0.09     -0.10     -0.08      9.03      1.06
       mean_data_4[4]     -0.10      0.01     -0.10     -0.12     -0.09     24.56      1.03
       mean_data_4[5]     -0.00      0.01     -0.00     -0.02      0.01     14.71      1.03
       mean_data_4[6]     -0.02      0.01     -0.02     -0.03     -0.00     18.31      0.99
       mean_data_4[7]     -0.01      0.01     -0.01     -0.02      0.01     17.68      1.00
       mean_data_5[0]     -0.75      0.06     -0.76     -0.84     -0.65      2.97      1.95
       mean_data_5[1]      1.44      0.01      1.44      1.43      1.45     11.62      1.17
       mean_data_5[2]      1.07      0.01      1.07      1.04      1.09      3.83      1.59
       mean_data_5[3]     -0.01      0.01     -0.01     -0.03     -0.00     22.55      1.05
       mean_data_5[4]      0.00      0.02      0.00     -0.03      0.03      6.34      1.38
       mean_data_5[5]      0.00      0.02      0.01     -0.03      0.03      3.62      1.56
       mean_data_5[6]     -0.01      0.01     -0.01     -0.03      0.01      3.85      1.57
       mean_data_5[7]     -0.01      0.02     -0.01     -0.04      0.02     13.77      0.99
       mean_data_6[0]      6.85      0.00      6.85      6.85      6.86     29.02      0.99
       mean_data_6[1]     -0.66      0.01     -0.66     -0.68     -0.64     11.50      1.21
       mean_data_6[2]      0.29      0.01      0.29      0.27      0.30     13.51      1.14
       mean_data_6[3]     -0.03      0.01     -0.03     -0.04     -0.03     13.53      1.17
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     86.13      0.99
       mean_data_6[5]      0.01      0.00      0.01      0.00      0.02     29.83      1.07
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02     -0.00     12.89      1.17
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01     98.73      1.00
                 mu_1      3.35      0.08      3.36      3.24      3.47      2.50      2.78
                 mu_2      2.29      0.08      2.31      2.14      2.39      2.61      2.65
                 mu_3      1.16      0.10      1.14      1.02      1.31      5.92      0.99
                 mu_4     -0.10      0.06     -0.08     -0.19     -0.04      2.58      2.63

Number of divergences: 9
