
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_5[6]      0.00      0.00      0.00      0.00      0.00    114.80      0.99
cov_eigen_values_5[7]     -0.00      0.00     -0.00     -0.00      0.00    332.34      0.99
cov_eigen_values_6[0]      0.17      0.02      0.18      0.14      0.20      3.97      1.38
cov_eigen_values_6[1]      0.04      0.00      0.04      0.03      0.04     34.15      1.01
cov_eigen_values_6[2]      0.02      0.00      0.02      0.02      0.03     61.49      1.01
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02     87.38      0.99
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01    765.28      0.99
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00    104.52      1.02
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00    100.11      1.00
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00    168.28      1.00
       mean_data_1[0]      3.78      0.03      3.79      3.73      3.83      4.52      1.14
       mean_data_1[1]      0.45      0.01      0.45      0.44      0.46      8.00      1.02
       mean_data_1[2]     -0.38      0.01     -0.38     -0.41     -0.37      5.07      1.11
       mean_data_1[3]      0.14      0.01      0.13      0.12      0.16      5.26      1.13
       mean_data_1[4]     -0.03      0.01     -0.03     -0.05     -0.01      6.18      1.05
       mean_data_1[5]     -0.08      0.01     -0.08     -0.10     -0.07     10.72      1.00
       mean_data_1[6]      0.07      0.01      0.07      0.06      0.08     20.57      1.00
       mean_data_1[7]     -0.02      0.01     -0.02     -0.03     -0.01     28.58      0.99
       mean_data_2[0]      1.00      0.02      1.00      0.97      1.03      5.85      1.00
       mean_data_2[1]      0.56      0.01      0.56      0.55      0.56     10.16      1.04
       mean_data_2[2]     -0.53      0.01     -0.53     -0.53     -0.52     16.04      1.05
       mean_data_2[3]      0.00      0.01     -0.00     -0.01      0.01     14.83      1.13
       mean_data_2[4]      0.05      0.01      0.05      0.04      0.06     13.71      1.00
       mean_data_2[5]      0.04      0.01      0.04      0.02      0.05      8.58      1.01
       mean_data_2[6]     -0.02      0.01     -0.02     -0.03     -0.01     20.46      0.99
       mean_data_2[7]      0.01      0.01      0.01      0.00      0.02     18.95      1.02
       mean_data_3[0]     -3.91      0.02     -3.90     -3.95     -3.88      5.56      1.00
       mean_data_3[1]     -0.44      0.01     -0.43     -0.45     -0.42      6.33      0.99
       mean_data_3[2]      0.09      0.01      0.09      0.08      0.11      6.43      1.01
       mean_data_3[3]      0.01      0.02      0.01     -0.02      0.05      4.48      0.99
       mean_data_3[4]      0.02      0.01      0.02     -0.01      0.04      8.07      1.19
       mean_data_3[5]     -0.00      0.00     -0.00     -0.01      0.00     21.53      1.00
       mean_data_3[6]      0.01      0.01      0.01      0.00      0.02     11.70      1.00
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.01     16.94      1.10
       mean_data_4[0]     -2.69      0.03     -2.68     -2.74     -2.66      3.32      1.62
       mean_data_4[1]     -0.02      0.01     -0.02     -0.04     -0.01      4.57      1.43
       mean_data_4[2]     -0.20      0.01     -0.20     -0.21     -0.19      5.18      1.36
       mean_data_4[3]     -0.09      0.01     -0.09     -0.10     -0.08     10.37      1.20
       mean_data_4[4]     -0.11      0.01     -0.11     -0.13     -0.09      6.15      1.05
       mean_data_4[5]      0.00      0.01      0.00     -0.02      0.02      5.42      1.27
       mean_data_4[6]     -0.01      0.01     -0.01     -0.03      0.01      5.16      1.26
       mean_data_4[7]     -0.01      0.01     -0.01     -0.03      0.00      7.34      0.99
       mean_data_5[0]     -0.62      0.03     -0.61     -0.69     -0.58      4.76      1.42
       mean_data_5[1]      1.45      0.01      1.45      1.44      1.46      5.66      1.09
       mean_data_5[2]      1.05      0.01      1.04      1.03      1.06      9.26      1.09
       mean_data_5[3]     -0.00      0.01     -0.00     -0.02      0.01      4.30      1.52
       mean_data_5[4]      0.01      0.01      0.01     -0.00      0.03     12.15      1.00
       mean_data_5[5]     -0.00      0.01      0.00     -0.03      0.02      7.41      1.03
       mean_data_5[6]     -0.01      0.01     -0.00     -0.03      0.01      6.57      1.11
       mean_data_5[7]     -0.01      0.02     -0.01     -0.03      0.02      3.23      2.17
       mean_data_6[0]      6.85      0.00      6.85      6.84      6.86     12.58      1.35
       mean_data_6[1]     -0.64      0.02     -0.64     -0.67     -0.62      3.49      1.76
       mean_data_6[2]      0.30      0.02      0.31      0.28      0.32      3.35      1.98
       mean_data_6[3]     -0.04      0.01     -0.05     -0.06     -0.03      3.36      1.88
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     48.81      1.00
       mean_data_6[5]      0.01      0.01      0.01     -0.00      0.01      5.67      1.45
       mean_data_6[6]     -0.00      0.01     -0.00     -0.02      0.01      4.18      1.46
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01     40.30      1.09
                 mu_1      3.26      0.03      3.25      3.22      3.33      5.19      1.42
                 mu_2      2.29      0.06      2.26      2.22      2.37      2.90      1.85
                 mu_3      1.16      0.03      1.16      1.10      1.21      5.60      1.16
                 mu_4      0.19      0.04      0.19      0.13      0.26      4.46      1.86

Number of divergences: 0
