
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_6[1]      0.04      0.00      0.04      0.03      0.04     20.89      1.00
cov_eigen_values_6[2]      0.02      0.00      0.02      0.02      0.03     31.85      0.99
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02     26.04      1.02
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01    128.02      1.00
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00    104.31      1.00
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00    160.40      0.99
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00     81.09      0.99
       mean_data_1[0]      3.83      0.04      3.83      3.79      3.90      6.49      1.08
       mean_data_1[1]      0.45      0.01      0.45      0.44      0.46      6.76      1.11
       mean_data_1[2]     -0.36      0.01     -0.36     -0.37     -0.35     10.70      0.99
       mean_data_1[3]      0.13      0.01      0.13      0.12      0.14      9.32      1.33
       mean_data_1[4]     -0.04      0.01     -0.04     -0.06     -0.02      6.45      1.01
       mean_data_1[5]     -0.08      0.01     -0.09     -0.09     -0.07      7.27      1.19
       mean_data_1[6]      0.07      0.01      0.07      0.06      0.08      7.69      1.12
       mean_data_1[7]     -0.01      0.01     -0.01     -0.02     -0.00      5.20      1.23
       mean_data_2[0]      1.03      0.05      1.01      0.96      1.12      3.72      1.59
       mean_data_2[1]      0.55      0.01      0.55      0.55      0.56     10.21      1.02
       mean_data_2[2]     -0.52      0.01     -0.53     -0.53     -0.51      7.03      1.06
       mean_data_2[3]      0.00      0.01      0.00     -0.01      0.02      6.11      1.27
       mean_data_2[4]      0.04      0.01      0.04      0.03      0.06      7.32      1.01
       mean_data_2[5]      0.05      0.01      0.05      0.04      0.06      4.94      1.49
       mean_data_2[6]     -0.01      0.01     -0.01     -0.03      0.01      2.94      2.11
       mean_data_2[7]      0.01      0.01      0.01      0.00      0.02     10.32      1.10
       mean_data_3[0]     -3.94      0.01     -3.94     -3.95     -3.93      4.82      1.64
       mean_data_3[1]     -0.45      0.01     -0.45     -0.46     -0.44     16.11      1.02
       mean_data_3[2]      0.10      0.01      0.10      0.10      0.11     10.69      1.32
       mean_data_3[3]      0.03      0.01      0.03      0.01      0.04     11.82      1.04
       mean_data_3[4]      0.04      0.01      0.04      0.02      0.05     11.94      1.02
       mean_data_3[5]     -0.01      0.00     -0.01     -0.01     -0.00     24.31      1.01
       mean_data_3[6]      0.01      0.01      0.01     -0.00      0.02     12.13      1.07
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.02      8.32      1.01
       mean_data_4[0]     -2.71      0.01     -2.71     -2.73     -2.69     11.94      1.08
       mean_data_4[1]     -0.03      0.00     -0.03     -0.04     -0.02     15.54      1.00
       mean_data_4[2]     -0.20      0.01     -0.20     -0.21     -0.19     10.65      1.01
       mean_data_4[3]     -0.09      0.01     -0.09     -0.10     -0.08      8.05      1.35
       mean_data_4[4]     -0.10      0.01     -0.10     -0.11     -0.09     15.30      1.05
       mean_data_4[5]     -0.01      0.00     -0.01     -0.01      0.00     21.65      1.03
       mean_data_4[6]     -0.02      0.01     -0.02     -0.03     -0.01     15.87      1.00
       mean_data_4[7]     -0.01      0.01     -0.01     -0.02      0.02     10.18      1.01
       mean_data_5[0]     -0.75      0.02     -0.75     -0.79     -0.73     10.31      1.09
       mean_data_5[1]      1.44      0.00      1.44      1.43      1.44     26.20      1.09
       mean_data_5[2]      1.07      0.01      1.07      1.06      1.08      9.71      1.12
       mean_data_5[3]     -0.01      0.01     -0.02     -0.02     -0.00      8.57      1.37
       mean_data_5[4]      0.00      0.01      0.01     -0.01      0.02      3.73      1.92
       mean_data_5[5]      0.01      0.01      0.01      0.00      0.02      8.51      1.27
       mean_data_5[6]     -0.00      0.01     -0.00     -0.01      0.01     13.43      1.16
       mean_data_5[7]     -0.01      0.01     -0.02     -0.03      0.01      7.40      1.31
       mean_data_6[0]      6.85      0.00      6.85      6.85      6.86     23.66      1.01
       mean_data_6[1]     -0.66      0.01     -0.66     -0.68     -0.64      8.55      1.08
       mean_data_6[2]      0.28      0.01      0.28      0.26      0.30      9.90      1.09
       mean_data_6[3]     -0.03      0.01     -0.03     -0.04     -0.02      8.92      1.09
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     28.55      1.01
       mean_data_6[5]      0.01      0.00      0.01      0.01      0.02     23.38      1.07
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02     -0.00      9.54      1.03
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01     48.15      1.00
                 mu_1      3.20      0.02      3.20      3.15      3.23      4.47      1.12
                 mu_2      2.87      0.05      2.85      2.81      2.94     24.63      1.00
                 mu_3      1.67      0.05      1.67      1.59      1.73     10.63      1.26
                 mu_4     -0.30      0.11     -0.38     -0.40     -0.13      2.53      2.53

Number of divergences: 75
