
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_4[4]      0.04      0.01      0.04      0.03      0.05    339.59      1.00
cov_eigen_values_4[5]      0.04      0.01      0.04      0.03      0.04    228.02      1.00
cov_eigen_values_4[6]      0.00      0.01      0.01     -0.01      0.01      4.98      1.29
cov_eigen_values_4[7]      0.00      0.01     -0.01     -0.02      0.02      1.02      6.44
cov_eigen_values_5[0]      0.47      0.02      0.47      0.44      0.50    311.78      1.00
cov_eigen_values_5[1]      0.06      0.01      0.06      0.05      0.07    375.54      0.99
cov_eigen_values_5[2]      0.08      0.01      0.08      0.06      0.09    341.20      1.00
cov_eigen_values_5[3]      0.25      0.01      0.26      0.23      0.27    259.71      1.00
cov_eigen_values_5[4]      0.09      0.01      0.09      0.08      0.11    287.91      1.00
cov_eigen_values_5[5]      0.13      0.01      0.12      0.11      0.14    195.63      1.01
cov_eigen_values_5[6]      0.08      0.01      0.08      0.07      0.09    275.92      1.00
cov_eigen_values_5[7]      0.06      0.00      0.06      0.05      0.06    331.85      1.00
cov_eigen_values_6[0]      0.05      0.01      0.05      0.03      0.06     96.10      1.01
cov_eigen_values_6[1]      0.13      0.01      0.13      0.11      0.15    294.08      1.00
cov_eigen_values_6[2]      0.09      0.01      0.09      0.08      0.11    200.76      1.01
cov_eigen_values_6[3]      0.19      0.01      0.19      0.16      0.21    303.58      0.99
cov_eigen_values_6[4]      0.07      0.01      0.07      0.06      0.09    282.45      1.01
cov_eigen_values_6[5]      0.18      0.01      0.18      0.15      0.20    242.43      0.99
cov_eigen_values_6[6]      0.16      0.01      0.16      0.13      0.18    281.20      1.02
cov_eigen_values_6[7]      0.15      0.02      0.15      0.13      0.18    180.61      1.00
       mean_data_1[0]      6.87      0.01      6.87      6.86      6.88    287.30      1.00
       mean_data_1[1]     -0.65      0.01     -0.65     -0.66     -0.63    250.50      1.00
       mean_data_1[2]      0.31      0.01      0.31      0.29      0.32    300.11      1.00
       mean_data_1[3]     -0.04      0.01     -0.04     -0.06     -0.03    259.51      1.00
       mean_data_1[4]     -0.00      0.01     -0.00     -0.01      0.01    267.47      1.00
       mean_data_1[5]     -0.00      0.00     -0.00     -0.01      0.01    332.22      1.00
       mean_data_1[6]     -0.01      0.01     -0.01     -0.02     -0.00    334.24      1.00
       mean_data_1[7]     -0.00      0.01     -0.00     -0.02      0.01    356.06      1.00
       mean_data_2[0]     -1.10      2.60     -1.75     -4.73      3.11      1.66      2.82
       mean_data_2[1]     -0.63      0.28     -0.61     -1.10     -0.23     94.59      1.02
       mean_data_2[2]      0.32      0.40      0.24     -0.23      1.01      8.81      1.34
       mean_data_2[3]      0.11      0.30      0.20     -0.42      0.51     13.29      1.12
       mean_data_2[4]     -0.17      0.32     -0.12     -0.85      0.21     31.89      1.03
       mean_data_2[5]     -0.01      0.23     -0.02     -0.33      0.39     26.18      1.24
       mean_data_2[6]     -0.05      0.18     -0.04     -0.30      0.26     39.45      1.03
       mean_data_2[7]     -0.01      0.23      0.01     -0.34      0.35     25.82      1.06
       mean_data_3[0]     -3.54      0.03     -3.54     -3.58     -3.49    366.47      1.00
       mean_data_3[1]     -0.32      0.01     -0.32     -0.34     -0.29    360.23      1.00
       mean_data_3[2]      0.01      0.01      0.01     -0.01      0.03    511.86      1.00
       mean_data_3[3]     -0.01      0.03     -0.02     -0.06      0.03    524.09      1.00
       mean_data_3[4]     -0.01      0.02     -0.01     -0.05      0.02    478.82      1.00
       mean_data_3[5]      0.00      0.01      0.00     -0.02      0.02    697.22      0.99
       mean_data_3[6]      0.00      0.01      0.00     -0.01      0.01    472.30      0.99
       mean_data_3[7]     -0.00      0.01     -0.00     -0.02      0.01    358.38      1.00
       mean_data_4[0]      0.66      0.10      0.66      0.50      0.80    346.73      1.00
       mean_data_4[1]      0.54      0.01      0.54      0.53      0.55    462.04      0.99
       mean_data_4[2]     -0.59      0.01     -0.59     -0.60     -0.57    322.36      1.00
       mean_data_4[3]     -0.04      0.01     -0.04     -0.06     -0.02    208.59      1.00
       mean_data_4[4]      0.06      0.01      0.06      0.04      0.07    298.57      1.00
       mean_data_4[5]     -0.00      0.01      0.00     -0.01      0.01    436.80      1.00
       mean_data_4[6]     -0.01      0.01     -0.01     -0.03     -0.00    388.79      1.00
       mean_data_4[7]      0.02      0.01      0.02      0.01      0.03    293.38      1.00
       mean_data_5[0]      2.99      0.07      2.98      2.90      3.10    284.64      1.00
       mean_data_5[1]      0.48      0.04      0.48      0.42      0.53    315.52      0.99
       mean_data_5[2]     -0.43      0.03     -0.43     -0.48     -0.39    376.15      0.99
       mean_data_5[3]      0.12      0.02      0.12      0.10      0.15    376.87      1.00
       mean_data_5[4]     -0.01      0.01     -0.01     -0.03      0.01    377.83      1.00
       mean_data_5[5]     -0.01      0.01     -0.01     -0.03      0.02    354.96      1.01
       mean_data_5[6]      0.01      0.03      0.01     -0.03      0.06    494.07      0.99
       mean_data_5[7]     -0.01      0.01     -0.01     -0.03      0.01    379.54      1.00
       mean_data_6[0]     -0.68      0.03     -0.68     -0.73     -0.62    284.99      1.00
       mean_data_6[1]      1.48      0.02      1.48      1.44      1.52    247.75      1.01
       mean_data_6[2]      1.01      0.03      1.01      0.97      1.06    182.39      1.01
       mean_data_6[3]     -0.01      0.04     -0.01     -0.06      0.04    257.62      1.01
       mean_data_6[4]      0.00      0.03      0.00     -0.05      0.04    293.11      1.00
       mean_data_6[5]      0.00      0.03      0.00     -0.05      0.05    409.46      1.00
       mean_data_6[6]     -0.01      0.03     -0.01     -0.06      0.04    315.55      1.00
       mean_data_6[7]     -0.00      0.02     -0.00     -0.04      0.02    423.69      1.00
                 mu_1      3.15      0.02      3.14      3.11      3.17      1.95      1.87
                 mu_2      2.90      0.03      2.90      2.86      2.95      1.76      2.12
                 mu_3      1.20      0.02      1.20      1.17      1.22      8.52      1.12
                 mu_4     -0.08      0.04     -0.08     -0.16     -0.03    241.99      1.01

Number of divergences: 0
