
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
       mean_data_1[4]     -0.03      0.00     -0.03     -0.04     -0.03    140.31      1.00
       mean_data_1[5]     -0.08      0.00     -0.08     -0.09     -0.08    195.92      0.99
       mean_data_1[6]      0.06      0.00      0.06      0.06      0.07    164.56      0.99
       mean_data_1[7]     -0.02      0.00     -0.02     -0.02     -0.01    380.84      1.00
       mean_data_2[0]      1.05      0.00      1.05      1.05      1.06    110.03      1.00
       mean_data_2[1]      0.56      0.00      0.56      0.55      0.56    242.36      1.00
       mean_data_2[2]     -0.53      0.00     -0.53     -0.53     -0.52    159.46      1.03
       mean_data_2[3]      0.00      0.00      0.00     -0.00      0.01    249.36      1.00
       mean_data_2[4]      0.05      0.00      0.05      0.04      0.05    193.93      0.99
       mean_data_2[5]      0.04      0.00      0.04      0.04      0.04    122.25      0.99
       mean_data_2[6]     -0.02      0.00     -0.02     -0.03     -0.02    121.18      1.01
       mean_data_2[7]      0.01      0.00      0.01      0.01      0.02    133.86      1.01
       mean_data_3[0]     -3.92      0.00     -3.92     -3.93     -3.92    164.95      0.99
       mean_data_3[1]     -0.44      0.00     -0.44     -0.45     -0.44    325.84      1.00
       mean_data_3[2]      0.10      0.00      0.10      0.09      0.10    276.83      0.99
       mean_data_3[3]      0.02      0.00      0.02      0.02      0.03    103.49      1.01
       mean_data_3[4]      0.03      0.00      0.03      0.02      0.03    112.03      0.99
       mean_data_3[5]     -0.00      0.00     -0.00     -0.01     -0.00    206.20      0.99
       mean_data_3[6]      0.01      0.00      0.01      0.01      0.01    264.12      0.99
       mean_data_3[7]      0.00      0.00      0.00     -0.00      0.01    149.36      1.00
       mean_data_4[0]     -2.69      0.00     -2.69     -2.69     -2.68    103.16      0.99
       mean_data_4[1]     -0.03      0.00     -0.02     -0.03     -0.02    141.06      0.99
       mean_data_4[2]     -0.20      0.00     -0.20     -0.21     -0.20    206.16      0.99
       mean_data_4[3]     -0.09      0.00     -0.09     -0.09     -0.08    134.26      0.99
       mean_data_4[4]     -0.11      0.00     -0.11     -0.11     -0.10    134.36      1.00
       mean_data_4[5]     -0.00      0.00     -0.01     -0.01     -0.00    196.88      1.00
       mean_data_4[6]     -0.02      0.00     -0.02     -0.02     -0.01    150.73      1.00
       mean_data_4[7]     -0.01      0.00     -0.01     -0.02     -0.01    153.71      1.00
       mean_data_5[0]     -0.73      0.00     -0.73     -0.74     -0.73    107.62      0.99
       mean_data_5[1]      1.44      0.00      1.44      1.44      1.44    157.86      0.99
       mean_data_5[2]      1.07      0.00      1.07      1.06      1.07    145.84      0.99
       mean_data_5[3]     -0.01      0.00     -0.01     -0.02     -0.01    150.52      1.00
       mean_data_5[4]      0.00      0.00      0.00     -0.00      0.01    133.66      1.01
       mean_data_5[5]      0.00      0.00      0.00     -0.00      0.00    327.06      1.00
       mean_data_5[6]     -0.01      0.00     -0.01     -0.01     -0.01    256.65      0.99
       mean_data_5[7]     -0.00      0.00     -0.00     -0.00      0.00    140.14      1.00
       mean_data_6[0]      6.85      0.00      6.85      6.85      6.86    155.90      0.99
       mean_data_6[1]     -0.65      0.00     -0.65     -0.66     -0.65    175.88      1.00
       mean_data_6[2]      0.29      0.00      0.29      0.29      0.30    165.23      0.99
       mean_data_6[3]     -0.04      0.00     -0.04     -0.04     -0.04    329.53      1.00
       mean_data_6[4]     -0.00      0.00     -0.00     -0.00      0.00    306.43      0.99
       mean_data_6[5]      0.01      0.00      0.01      0.00      0.01    201.08      1.00
       mean_data_6[6]     -0.01      0.00     -0.01     -0.01     -0.01    165.12      0.99
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.00    358.49      0.99
                 mu_1      3.43      0.05      3.42      3.35      3.50     15.22      1.00
                 mu_2      2.46      0.03      2.46      2.41      2.51     10.64      1.02
                 mu_3      1.16      0.06      1.14      1.08      1.27      8.04      0.99
                 mu_4      0.20      0.04      0.21      0.15      0.25      9.92      1.08

Number of divergences: 2
