
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_6[0]      0.13      0.01      0.13      0.11      0.15     41.72      1.01
cov_eigen_values_6[1]      0.04      0.00      0.04      0.03      0.05    189.05      0.99
cov_eigen_values_6[2]      0.03      0.00      0.03      0.03      0.04    162.56      0.99
cov_eigen_values_6[3]      0.02      0.00      0.02      0.02      0.02    146.20      0.99
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01     73.16      1.00
cov_eigen_values_6[5]      0.01      0.00      0.01      0.00      0.01    108.14      1.01
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00     55.49      1.01
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00    147.97      1.02
       mean_data_1[0]      3.86      0.04      3.87      3.78      3.91      9.74      1.25
       mean_data_1[1]      0.42      0.01      0.42      0.41      0.43     18.78      1.15
       mean_data_1[2]     -0.40      0.01     -0.40     -0.41     -0.38     24.95      1.02
       mean_data_1[3]      0.15      0.01      0.15      0.13      0.16     29.88      1.01
       mean_data_1[4]     -0.04      0.01     -0.04     -0.06     -0.03     36.03      1.03
       mean_data_1[5]      0.02      0.01      0.02      0.00      0.03     97.99      1.00
       mean_data_1[6]      0.11      0.01      0.11      0.10      0.12     46.42      1.04
       mean_data_1[7]      0.01      0.01      0.01     -0.01      0.01    119.82      0.99
       mean_data_2[0]     -0.70      0.05     -0.70     -0.79     -0.64      5.09      1.41
       mean_data_2[1]      1.48      0.01      1.48      1.47      1.49     33.00      1.06
       mean_data_2[2]      1.02      0.01      1.02      1.00      1.04      6.48      1.31
       mean_data_2[3]     -0.01      0.01     -0.01     -0.02     -0.00     64.88      1.01
       mean_data_2[4]      0.00      0.01      0.01     -0.01      0.03     11.28      1.14
       mean_data_2[5]      0.00      0.01      0.00     -0.02      0.03    110.96      1.00
       mean_data_2[6]     -0.01      0.00     -0.01     -0.01      0.00     11.39      1.17
       mean_data_2[7]     -0.01      0.01     -0.01     -0.02      0.01     29.36      1.03
       mean_data_3[0]     -3.89      0.03     -3.89     -3.93     -3.85      9.02      1.03
       mean_data_3[1]     -0.43      0.01     -0.44     -0.45     -0.41     10.39      1.02
       mean_data_3[2]      0.10      0.01      0.10      0.08      0.11     10.33      1.02
       mean_data_3[3]      0.02      0.03      0.02     -0.02      0.05     11.60      1.02
       mean_data_3[4]      0.02      0.02      0.02     -0.00      0.05     24.27      1.00
       mean_data_3[5]     -0.00      0.01     -0.00     -0.01      0.01     49.68      1.00
       mean_data_3[6]      0.01      0.00      0.01      0.00      0.02     64.29      0.99
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.02    274.13      1.00
       mean_data_4[0]      1.07      0.05      1.07      0.99      1.16     11.33      0.99
       mean_data_4[1]      0.54      0.01      0.54      0.53      0.55    115.64      1.02
       mean_data_4[2]     -0.55      0.01     -0.55     -0.56     -0.54     22.43      1.01
       mean_data_4[3]     -0.00      0.01     -0.00     -0.01      0.01     21.38      1.01
       mean_data_4[4]      0.05      0.01      0.05      0.04      0.07     63.25      1.04
       mean_data_4[5]     -0.01      0.01     -0.01     -0.02      0.00     77.24      1.02
       mean_data_4[6]     -0.04      0.01     -0.04     -0.05     -0.03     34.84      0.99
       mean_data_4[7]      0.01      0.01      0.01     -0.00      0.02    168.33      0.99
       mean_data_5[0]     -2.65      0.03     -2.65     -2.71     -2.61     16.49      1.05
       mean_data_5[1]     -0.02      0.01     -0.02     -0.04     -0.00     19.44      1.01
       mean_data_5[2]     -0.21      0.01     -0.21     -0.23     -0.20     25.87      1.05
       mean_data_5[3]     -0.10      0.01     -0.10     -0.11     -0.08     63.22      0.99
       mean_data_5[4]     -0.10      0.01     -0.10     -0.11     -0.09     37.19      1.11
       mean_data_5[5]      0.01      0.01      0.02     -0.00      0.03     40.19      1.14
       mean_data_5[6]     -0.01      0.01     -0.01     -0.02     -0.00     56.79      1.04
       mean_data_5[7]     -0.02      0.01     -0.02     -0.04     -0.01     50.06      1.00
       mean_data_6[0]      6.87      0.00      6.87      6.86      6.87    174.19      0.99
       mean_data_6[1]     -0.64      0.01     -0.64     -0.66     -0.62     17.76      1.00
       mean_data_6[2]      0.31      0.01      0.31      0.29      0.32     18.02      1.00
       mean_data_6[3]     -0.04      0.01     -0.04     -0.05     -0.03     19.03      1.00
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00    204.02      1.00
       mean_data_6[5]     -0.00      0.00     -0.00     -0.01      0.00    329.03      0.99
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02     -0.00     20.94      1.00
       mean_data_6[7]     -0.00      0.00     -0.00     -0.01      0.00     97.61      0.99
                 mu_1      3.43      0.00      3.43      3.42      3.43    187.17      1.00
                 mu_2      2.77      0.00      2.77      2.77      2.77    162.49      1.00
                 mu_3      1.58      0.00      1.58      1.58      1.58    125.58      1.00
                 mu_4      0.22      0.00      0.22      0.22      0.22    265.66      1.00

Number of divergences: 0
