
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_4[4]      0.04      0.00      0.04      0.03      0.04      3.47      1.21
cov_eigen_values_4[5]      0.03      0.00      0.03      0.03      0.04      1.79      1.43
cov_eigen_values_4[6]      0.00      0.01      0.00     -0.01      0.01      5.16      2.21
cov_eigen_values_4[7]     -0.00      0.01     -0.01     -0.02      0.01      1.02     11.50
cov_eigen_values_5[0]      0.48      0.02      0.48      0.46      0.51     49.56      1.03
cov_eigen_values_5[1]      0.06      0.01      0.07      0.05      0.07      5.17      1.15
cov_eigen_values_5[2]      0.08      0.01      0.08      0.07      0.09      3.32      1.19
cov_eigen_values_5[3]      0.26      0.01      0.26      0.24      0.28     61.94      1.00
cov_eigen_values_5[4]      0.09      0.01      0.09      0.09      0.11     44.40      1.00
cov_eigen_values_5[5]      0.13      0.01      0.12      0.12      0.14     19.65      1.14
cov_eigen_values_5[6]      0.08      0.01      0.08      0.07      0.09     63.79      1.00
cov_eigen_values_5[7]      0.05      0.01      0.05      0.04      0.06      1.25      2.08
cov_eigen_values_6[0]      0.04      0.01      0.04      0.04      0.05     74.57      1.00
cov_eigen_values_6[1]      0.15      0.02      0.15      0.12      0.18      1.35      2.09
cov_eigen_values_6[2]      0.13      0.04      0.13      0.08      0.18      1.07      3.84
cov_eigen_values_6[3]      0.19      0.01      0.19      0.18      0.22     31.07      1.03
cov_eigen_values_6[4]      0.09      0.02      0.09      0.06      0.11      1.50      1.98
cov_eigen_values_6[5]      0.18      0.01      0.18      0.17      0.20     25.59      1.12
cov_eigen_values_6[6]      0.17      0.02      0.17      0.15      0.20      1.50      1.92
cov_eigen_values_6[7]      0.18      0.04      0.18      0.14      0.23      1.09      4.46
       mean_data_1[0]      6.82      0.05      6.80      6.76      6.88      1.04      5.14
       mean_data_1[1]     -0.64      0.01     -0.64     -0.66     -0.63      1.66      1.51
       mean_data_1[2]      0.30      0.01      0.30      0.29      0.32      2.18      1.39
       mean_data_1[3]     -0.05      0.01     -0.05     -0.06     -0.03      6.77      1.12
       mean_data_1[4]     -0.00      0.00     -0.00     -0.01      0.01     57.90      1.01
       mean_data_1[5]     -0.00      0.00     -0.00     -0.01      0.00     28.01      1.07
       mean_data_1[6]     -0.02      0.01     -0.02     -0.03     -0.01      2.03      1.35
       mean_data_1[7]     -0.01      0.01     -0.01     -0.01      0.01      1.95      1.36
       mean_data_2[0]     -2.61      2.19     -3.64     -4.54      0.13      7.60      1.17
       mean_data_2[1]     -0.56      0.21     -0.49     -1.01     -0.39     14.58      1.06
       mean_data_2[2]      0.18      0.27      0.10     -0.09      0.67     22.27      1.09
       mean_data_2[3]      0.22      0.20      0.25     -0.28      0.44     23.60      1.13
       mean_data_2[4]      0.01      0.21      0.13     -0.31      0.32      3.79      1.32
       mean_data_2[5]     -0.07      0.15     -0.01     -0.33      0.07     10.10      1.16
       mean_data_2[6]     -0.01      0.14      0.02     -0.20      0.24     21.91      1.09
       mean_data_2[7]     -0.00      0.17     -0.03     -0.25      0.32     38.83      1.01
       mean_data_3[0]     -3.39      0.16     -3.49     -3.57     -3.21      1.02     10.22
       mean_data_3[1]     -0.26      0.05     -0.29     -0.33     -0.20      1.04      5.60
       mean_data_3[2]     -0.04      0.05     -0.08     -0.10      0.02      1.02      7.56
       mean_data_3[3]     -0.08      0.08     -0.14     -0.16      0.02      1.06      4.42
       mean_data_3[4]     -0.01      0.02     -0.01     -0.05      0.02    260.07      0.99
       mean_data_3[5]      0.01      0.01      0.02     -0.02      0.02      2.20      1.36
       mean_data_3[6]      0.00      0.00      0.01     -0.00      0.01     34.83      1.05
       mean_data_3[7]     -0.01      0.01     -0.01     -0.02      0.00      1.93      1.42
       mean_data_4[0]      0.83      0.21      0.96      0.54      1.03      1.16      2.77
       mean_data_4[1]      0.54      0.00      0.54      0.53      0.55     14.69      1.07
       mean_data_4[2]     -0.57      0.02     -0.56     -0.59     -0.56      1.39      1.99
       mean_data_4[3]     -0.03      0.02     -0.01     -0.05     -0.01      1.21      2.47
       mean_data_4[4]      0.05      0.01      0.05      0.05      0.07      1.85      1.44
       mean_data_4[5]     -0.00      0.01     -0.01     -0.01      0.01      2.42      1.34
       mean_data_4[6]     -0.02      0.01     -0.03     -0.03     -0.00      1.44      1.82
       mean_data_4[7]      0.01      0.01      0.01      0.00      0.03      1.52      1.61
       mean_data_5[0]      2.92      0.10      2.89      2.81      3.06      1.20      2.42
       mean_data_5[1]      0.44      0.05      0.43      0.37      0.53      1.29      2.43
       mean_data_5[2]     -0.40      0.04     -0.40     -0.47     -0.37      1.23      2.30
       mean_data_5[3]      0.10      0.03      0.09      0.07      0.14      1.22      2.27
       mean_data_5[4]     -0.01      0.01     -0.00     -0.02      0.01      5.45      1.28
       mean_data_5[5]     -0.01      0.01     -0.01     -0.03      0.01      2.79      1.29
       mean_data_5[6]      0.05      0.04      0.06     -0.00      0.10      1.33      2.16
       mean_data_5[7]      0.01      0.02      0.02     -0.02      0.03      1.33      1.95
       mean_data_6[0]     -0.69      0.04     -0.69     -0.75     -0.62      7.66      1.12
       mean_data_6[1]      1.49      0.03      1.49      1.45      1.54      6.25      1.40
       mean_data_6[2]      0.97      0.05      0.94      0.92      1.05      1.15      2.74
       mean_data_6[3]     -0.06      0.06     -0.07     -0.14      0.05      1.33      2.46
       mean_data_6[4]     -0.04      0.05     -0.08     -0.10      0.03      1.11      2.96
       mean_data_6[5]     -0.11      0.12     -0.23     -0.23      0.04      1.04      5.53
       mean_data_6[6]     -0.01      0.02     -0.01     -0.04      0.03      4.94      1.13
       mean_data_6[7]     -0.03      0.03     -0.04     -0.08      0.01      1.52      1.89
                 mu_1      3.07      0.08      2.99      2.98      3.16      1.03      6.50
                 mu_2      2.61      0.29      2.33      2.32      2.92      1.01     16.97
                 mu_3      1.21      0.01      1.21      1.19      1.22      2.60      1.42
                 mu_4     -0.06      0.04     -0.04     -0.13     -0.02      2.77      1.27

Number of divergences: 26
