
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
       mean_data_4[0]      1.10      0.00      1.10      1.10      1.10     11.97      1.05
       mean_data_4[1]      0.54      0.00      0.54      0.54      0.54     12.39      1.12
       mean_data_4[2]     -0.54      0.00     -0.54     -0.54     -0.54     19.36      1.03
       mean_data_4[3]      0.00      0.00      0.00      0.00      0.00     62.53      1.00
       mean_data_4[4]      0.05      0.00      0.05      0.05      0.05     22.66      0.99
       mean_data_4[5]     -0.01      0.00     -0.01     -0.01     -0.01     73.42      0.99
       mean_data_4[6]     -0.04      0.00     -0.05     -0.05     -0.04     10.28      1.12
       mean_data_4[7]      0.01      0.00      0.01      0.01      0.01      9.73      1.12
       mean_data_5[0]     -2.70      0.00     -2.70     -2.70     -2.70     12.78      1.07
       mean_data_5[1]     -0.03      0.00     -0.03     -0.03     -0.03      8.41      1.25
       mean_data_5[2]     -0.20      0.00     -0.20     -0.20     -0.20     18.48      1.01
       mean_data_5[3]     -0.10      0.00     -0.10     -0.10     -0.10    206.18      1.00
       mean_data_5[4]     -0.10      0.00     -0.10     -0.10     -0.10     87.31      1.02
       mean_data_5[5]      0.01      0.00      0.01      0.01      0.01     12.36      1.05
       mean_data_5[6]     -0.01      0.00     -0.01     -0.01     -0.01      6.34      1.31
       mean_data_5[7]     -0.02      0.00     -0.02     -0.02     -0.02    116.82      1.01
       mean_data_6[0]      6.87      0.00      6.87      6.87      6.87     31.95      1.11
       mean_data_6[1]     -0.65      0.00     -0.65     -0.65     -0.65      5.62      1.36
       mean_data_6[2]      0.31      0.00      0.31      0.31      0.31      9.51      1.17
       mean_data_6[3]     -0.04      0.00     -0.04     -0.04     -0.04     19.96      1.11
       mean_data_6[4]     -0.00      0.00     -0.00     -0.00     -0.00      8.18      1.19
       mean_data_6[5]     -0.00      0.00     -0.00     -0.00     -0.00      7.78      1.16
       mean_data_6[6]     -0.01      0.00     -0.01     -0.01     -0.01      7.70      1.25
       mean_data_6[7]     -0.00      0.00     -0.00     -0.00     -0.00     35.88      0.99
                 mu_1      3.20      0.01      3.20      3.19      3.21     13.58      1.10
                 mu_2      2.42      0.09      2.42      2.27      2.58      4.81      1.49
                 mu_3      1.34      0.02      1.34      1.32      1.36      6.00      1.34
                 mu_4     -0.03      0.02     -0.02     -0.03     -0.01     40.54      1.01

Number of divergences: 109
