
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
       mean_data_2[7]      0.01      0.00      0.01      0.01      0.02    251.12      0.99
       mean_data_3[0]     -3.92      0.00     -3.92     -3.93     -3.92    153.32      1.00
       mean_data_3[1]     -0.44      0.00     -0.44     -0.45     -0.44    161.84      0.99
       mean_data_3[2]      0.10      0.00      0.10      0.09      0.10    272.88      1.00
       mean_data_3[3]      0.02      0.00      0.02      0.02      0.03    120.24      1.01
       mean_data_3[4]      0.03      0.00      0.03      0.02      0.03    151.19      0.99
       mean_data_3[5]     -0.00      0.00     -0.00     -0.01     -0.00    158.07      0.99
       mean_data_3[6]      0.01      0.00      0.01      0.01      0.01    215.74      1.00
       mean_data_3[7]      0.00      0.00      0.00     -0.00      0.01    238.68      0.99
       mean_data_4[0]     -2.69      0.00     -2.69     -2.69     -2.68    131.97      1.00
       mean_data_4[1]     -0.03      0.00     -0.03     -0.03     -0.02    214.82      0.99
       mean_data_4[2]     -0.20      0.00     -0.20     -0.21     -0.20    174.12      1.00
       mean_data_4[3]     -0.09      0.00     -0.09     -0.09     -0.08    276.95      0.99
       mean_data_4[4]     -0.11      0.00     -0.11     -0.11     -0.10    257.21      0.99
       mean_data_4[5]     -0.00      0.00     -0.00     -0.01     -0.00    138.97      1.00
       mean_data_4[6]     -0.02      0.00     -0.02     -0.02     -0.01    132.26      1.03
       mean_data_4[7]     -0.01      0.00     -0.01     -0.02     -0.01    141.90      1.00
       mean_data_5[0]     -0.73      0.00     -0.73     -0.74     -0.73    133.83      0.99
       mean_data_5[1]      1.44      0.00      1.44      1.44      1.44    149.10      0.99
       mean_data_5[2]      1.07      0.00      1.07      1.06      1.07    148.47      1.00
       mean_data_5[3]     -0.01      0.00     -0.01     -0.02     -0.01    145.93      1.00
       mean_data_5[4]      0.00      0.00      0.00     -0.00      0.01    136.90      1.01
       mean_data_5[5]      0.00      0.00      0.00     -0.00      0.00     95.12      1.00
       mean_data_5[6]     -0.01      0.00     -0.01     -0.01     -0.01     98.29      1.00
       mean_data_5[7]     -0.00      0.00     -0.00     -0.01      0.00    265.17      1.00
       mean_data_6[0]      6.85      0.00      6.85      6.85      6.86    163.03      0.99
       mean_data_6[1]     -0.65      0.00     -0.65     -0.66     -0.65    137.69      1.00
       mean_data_6[2]      0.29      0.00      0.29      0.29      0.29    179.10      0.99
       mean_data_6[3]     -0.04      0.00     -0.04     -0.04     -0.03    166.47      0.99
       mean_data_6[4]     -0.00      0.00     -0.00     -0.00      0.00    466.78      0.99
       mean_data_6[5]      0.01      0.00      0.01      0.00      0.01    215.55      1.02
       mean_data_6[6]     -0.01      0.00     -0.01     -0.01     -0.01    251.57      0.99
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.00    469.38      1.00
                 mu_1      3.32      0.04      3.32      3.27      3.38      6.19      1.25
                 mu_2      2.32      0.07      2.31      2.19      2.40      3.02      2.22
                 mu_3      1.26      0.04      1.27      1.21      1.32      5.46      1.16
                 mu_4     -0.14      0.04     -0.15     -0.20     -0.07      4.07      1.45

Number of divergences: 0
