
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_4[7]      0.01      0.00      0.01      0.01      0.01    106.29      0.99
cov_eigen_values_5[0]      0.81      0.13      0.86      0.57      0.95      3.00      1.88
cov_eigen_values_5[1]      0.07      0.01      0.07      0.05      0.09     24.67      1.00
cov_eigen_values_5[2]      0.07      0.01      0.07      0.05      0.09     28.90      1.01
cov_eigen_values_5[3]      0.04      0.01      0.04      0.03      0.05     39.40      1.01
cov_eigen_values_5[4]      0.02      0.00      0.02      0.02      0.03     91.27      1.00
cov_eigen_values_5[5]      0.01      0.00      0.01      0.01      0.01    138.77      0.99
cov_eigen_values_5[6]      0.00      0.00      0.00      0.00      0.00    119.56      1.00
cov_eigen_values_5[7]     -0.00      0.00     -0.00     -0.00      0.00    140.45      1.01
cov_eigen_values_6[0]      0.14      0.02      0.14      0.12      0.18      6.05      1.21
cov_eigen_values_6[1]      0.04      0.01      0.04      0.03      0.05     75.76      1.00
cov_eigen_values_6[2]      0.02      0.00      0.02      0.02      0.03    237.44      0.99
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02    170.95      1.00
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01    115.11      0.99
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00    105.44      1.00
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00     53.31      1.02
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00    113.39      0.99
       mean_data_1[0]      3.75      0.03      3.75      3.70      3.80     12.34      0.99
       mean_data_1[1]      0.46      0.01      0.46      0.44      0.47     18.62      1.00
       mean_data_1[2]     -0.38      0.01     -0.38     -0.40     -0.35     23.62      0.99
       mean_data_1[3]      0.13      0.01      0.13      0.11      0.15     18.53      0.99
       mean_data_1[4]     -0.03      0.01     -0.04     -0.06     -0.02     19.30      1.00
       mean_data_1[5]     -0.08      0.01     -0.08     -0.09     -0.07     40.28      1.01
       mean_data_1[6]      0.07      0.00      0.07      0.06      0.07     29.63      1.00
       mean_data_1[7]     -0.02      0.01     -0.02     -0.03     -0.01     24.15      1.06
       mean_data_2[0]      1.01      0.03      1.00      0.98      1.07      7.32      1.18
       mean_data_2[1]      0.55      0.01      0.55      0.55      0.57     27.24      1.00
       mean_data_2[2]     -0.53      0.01     -0.53     -0.54     -0.52     30.14      1.20
       mean_data_2[3]     -0.00      0.01     -0.00     -0.01      0.01     12.14      1.11
       mean_data_2[4]      0.05      0.01      0.05      0.04      0.06     14.75      1.09
       mean_data_2[5]      0.04      0.01      0.04      0.02      0.06     25.52      1.09
       mean_data_2[6]     -0.02      0.01     -0.02     -0.03     -0.01     22.01      0.99
       mean_data_2[7]      0.01      0.01      0.01      0.00      0.02     55.45      1.00
       mean_data_3[0]     -3.89      0.03     -3.88     -3.94     -3.84      3.08      1.94
       mean_data_3[1]     -0.43      0.02     -0.43     -0.46     -0.41      3.65      1.72
       mean_data_3[2]      0.08      0.01      0.08      0.07      0.10      3.39      1.87
       mean_data_3[3]     -0.01      0.03     -0.00     -0.05      0.04      3.56      1.84
       mean_data_3[4]      0.02      0.01      0.02     -0.00      0.04     16.55      1.09
       mean_data_3[5]     -0.00      0.01     -0.00     -0.01      0.00     43.84      1.12
       mean_data_3[6]      0.01      0.01      0.01     -0.00      0.02     40.73      0.99
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.02     47.91      0.99
       mean_data_4[0]     -2.66      0.02     -2.66     -2.69     -2.63     12.67      1.06
       mean_data_4[1]     -0.02      0.01     -0.02     -0.03     -0.01     13.64      1.00
       mean_data_4[2]     -0.21      0.01     -0.21     -0.22     -0.20     35.20      0.99
       mean_data_4[3]     -0.08      0.01     -0.08     -0.09     -0.07     29.54      1.00
       mean_data_4[4]     -0.11      0.01     -0.11     -0.13     -0.08      8.19      1.08
       mean_data_4[5]     -0.01      0.01     -0.01     -0.03      0.01      9.19      1.07
       mean_data_4[6]     -0.02      0.01     -0.02     -0.05     -0.00      6.42      1.16
       mean_data_4[7]     -0.02      0.01     -0.02     -0.03     -0.00     29.23      1.04
       mean_data_5[0]     -0.72      0.05     -0.73     -0.80     -0.65      2.92      2.89
       mean_data_5[1]      1.44      0.01      1.44      1.43      1.46      4.49      1.82
       mean_data_5[2]      1.07      0.01      1.07      1.05      1.09      4.96      1.62
       mean_data_5[3]     -0.01      0.01     -0.01     -0.02      0.00     11.99      1.28
       mean_data_5[4]      0.00      0.01      0.00     -0.02      0.02     14.64      0.99
       mean_data_5[5]      0.01      0.01      0.01     -0.01      0.03      6.14      1.48
       mean_data_5[6]     -0.01      0.01     -0.01     -0.02      0.02      4.64      1.75
       mean_data_5[7]     -0.01      0.01     -0.01     -0.03      0.01     11.05      1.08
       mean_data_6[0]      6.85      0.00      6.85      6.85      6.86     47.05      1.09
       mean_data_6[1]     -0.65      0.01     -0.65     -0.66     -0.63      4.14      1.65
       mean_data_6[2]      0.30      0.01      0.29      0.28      0.31      4.25      1.63
       mean_data_6[3]     -0.04      0.01     -0.04     -0.05     -0.03      4.20      1.63
       mean_data_6[4]     -0.00      0.00     -0.00     -0.00      0.00    131.79      1.01
       mean_data_6[5]      0.01      0.00      0.01     -0.00      0.01     17.32      1.13
       mean_data_6[6]     -0.01      0.01     -0.01     -0.01      0.00      5.72      1.45
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01    124.58      1.03
                 mu_1      3.35      0.05      3.34      3.30      3.48      8.04      1.06
                 mu_2      2.28      0.10      2.24      2.15      2.43      2.75      2.51
                 mu_3      1.20      0.04      1.19      1.14      1.26      4.87      1.06
                 mu_4      0.23      0.10      0.25      0.04      0.36      3.54      1.68

Number of divergences: 0
