
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_4[7]      0.02      0.00      0.02      0.02      0.02     43.57      1.03
cov_eigen_values_5[0]      0.23      0.02      0.23      0.19      0.26     30.20      1.00
cov_eigen_values_5[1]      0.06      0.01      0.06      0.05      0.08     15.99      1.11
cov_eigen_values_5[2]      0.05      0.01      0.05      0.04      0.06     35.37      1.05
cov_eigen_values_5[3]      0.00      0.00      0.00      0.00      0.00    134.18      1.00
cov_eigen_values_5[4]      0.01      0.00      0.01      0.01      0.02     99.91      0.99
cov_eigen_values_5[5]      0.03      0.00      0.03      0.02      0.03     53.99      1.00
cov_eigen_values_5[6]      0.04      0.01      0.04      0.04      0.05     30.81      1.12
cov_eigen_values_5[7]      0.04      0.00      0.04      0.03      0.04     37.30      1.01
cov_eigen_values_6[0]      0.13      0.01      0.13      0.11      0.15     14.09      1.02
cov_eigen_values_6[1]      0.04      0.00      0.04      0.03      0.04     27.35      1.00
cov_eigen_values_6[2]      0.03      0.00      0.03      0.03      0.04     25.25      1.03
cov_eigen_values_6[3]      0.02      0.00      0.02      0.02      0.02     82.37      1.01
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01     72.70      1.00
cov_eigen_values_6[5]      0.01      0.00      0.01      0.00      0.01    222.58      0.99
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00    155.48      0.99
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00    105.81      0.99
       mean_data_1[0]      3.83      0.08      3.81      3.73      3.97      5.26      1.11
       mean_data_1[1]      0.42      0.02      0.43      0.40      0.45      6.39      1.15
       mean_data_1[2]     -0.40      0.01     -0.41     -0.43     -0.39     12.96      0.99
       mean_data_1[3]      0.15      0.01      0.15      0.13      0.17     11.65      1.07
       mean_data_1[4]     -0.04      0.01     -0.04     -0.05     -0.02     23.96      1.04
       mean_data_1[5]      0.02      0.01      0.02      0.00      0.03     19.45      1.01
       mean_data_1[6]      0.11      0.01      0.11      0.09      0.12      8.10      1.05
       mean_data_1[7]      0.01      0.01      0.01     -0.00      0.02     28.08      1.00
       mean_data_2[0]     -0.61      0.05     -0.60     -0.66     -0.53     26.47      1.00
       mean_data_2[1]      1.49      0.01      1.49      1.48      1.50     19.22      0.99
       mean_data_2[2]      1.00      0.01      1.00      0.98      1.01     37.15      1.00
       mean_data_2[3]     -0.01      0.01     -0.01     -0.02      0.00     20.85      1.02
       mean_data_2[4]      0.02      0.01      0.01      0.00      0.04     15.88      1.01
       mean_data_2[5]      0.00      0.02      0.00     -0.02      0.03     29.59      1.03
       mean_data_2[6]     -0.00      0.00     -0.00     -0.01      0.00     26.09      1.01
       mean_data_2[7]     -0.01      0.01     -0.01     -0.02      0.02     23.45      1.05
       mean_data_3[0]     -3.91      0.02     -3.91     -3.93     -3.88     14.71      1.03
       mean_data_3[1]     -0.44      0.01     -0.45     -0.45     -0.43     21.03      1.01
       mean_data_3[2]      0.10      0.01      0.10      0.09      0.12     21.37      1.04
       mean_data_3[3]      0.02      0.02      0.02     -0.01      0.06     20.01      1.02
       mean_data_3[4]      0.03      0.01      0.03      0.01      0.05     16.32      1.03
       mean_data_3[5]     -0.00      0.01     -0.00     -0.01      0.01     45.86      1.05
       mean_data_3[6]      0.01      0.00      0.01      0.01      0.01     31.55      1.00
       mean_data_3[7]      0.01      0.00      0.01     -0.00      0.01     36.54      1.05
       mean_data_4[0]      1.11      0.08      1.10      0.99      1.22     12.57      1.02
       mean_data_4[1]      0.54      0.00      0.54      0.53      0.55     50.74      1.02
       mean_data_4[2]     -0.54      0.01     -0.54     -0.56     -0.53     10.94      1.00
       mean_data_4[3]      0.00      0.01      0.00     -0.01      0.02     12.60      1.03
       mean_data_4[4]      0.05      0.01      0.05      0.04      0.06     26.53      1.00
       mean_data_4[5]     -0.01      0.01     -0.01     -0.02     -0.00     25.78      1.00
       mean_data_4[6]     -0.04      0.01     -0.05     -0.06     -0.03     15.04      1.00
       mean_data_4[7]      0.00      0.01      0.00     -0.01      0.01     44.77      1.02
       mean_data_5[0]     -2.71      0.03     -2.71     -2.77     -2.66     12.98      1.01
       mean_data_5[1]     -0.04      0.01     -0.04     -0.05     -0.02     13.24      1.02
       mean_data_5[2]     -0.20      0.01     -0.20     -0.21     -0.19     17.17      0.99
       mean_data_5[3]     -0.10      0.01     -0.10     -0.11     -0.09     31.87      1.01
       mean_data_5[4]     -0.10      0.01     -0.10     -0.11     -0.09     26.42      1.02
       mean_data_5[5]      0.01      0.01      0.01     -0.00      0.02     27.61      1.00
       mean_data_5[6]     -0.01      0.00     -0.01     -0.01     -0.00     64.25      0.99
       mean_data_5[7]     -0.02      0.01     -0.02     -0.03     -0.00     36.82      1.00
       mean_data_6[0]      6.87      0.00      6.87      6.86      6.87     30.92      1.08
       mean_data_6[1]     -0.65      0.01     -0.65     -0.66     -0.63     11.77      1.04
       mean_data_6[2]      0.30      0.01      0.30      0.29      0.32     12.26      1.06
       mean_data_6[3]     -0.04      0.00     -0.04     -0.05     -0.03     15.31      1.03
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     67.70      1.01
       mean_data_6[5]     -0.00      0.00     -0.00     -0.01      0.00     48.96      1.00
       mean_data_6[6]     -0.01      0.00     -0.01     -0.02     -0.00     12.03      1.06
       mean_data_6[7]     -0.00      0.00     -0.00     -0.01      0.00     69.84      1.00
                 mu_1      3.56      0.03      3.57      3.51      3.60     26.49      1.01
                 mu_2      2.84      0.01      2.84      2.83      2.86    102.16      1.01
                 mu_3      1.74      0.01      1.73      1.72      1.75     77.78      1.00
                 mu_4     -0.00      0.05      0.01     -0.08      0.06     13.02      1.23

Number of divergences: 127
