
                         mean       std    median      5.0%     95.0%     n_eff     r_hat
upper_tri_cov_2[31]     -0.17      0.03     -0.17     -0.20     -0.13      4.38      1.60
upper_tri_cov_2[32]     -0.13      0.02     -0.13     -0.16     -0.08      6.25      1.04
upper_tri_cov_2[33]     -1.13      0.08     -1.15     -1.23     -1.02      2.53      2.89
upper_tri_cov_2[34]     -0.10      0.02     -0.10     -0.12     -0.06      2.97      2.68
upper_tri_cov_2[35]     -2.14      0.06     -2.16     -2.24     -2.06      8.12      1.07
 upper_tri_cov_3[0]     -0.98      0.03     -0.97     -1.03     -0.94      2.99      2.50
 upper_tri_cov_3[1]      0.92      0.02      0.92      0.91      0.95      4.73      1.14
 upper_tri_cov_3[2]     -0.51      0.01     -0.52     -0.53     -0.49      4.98      1.42
 upper_tri_cov_3[3]     -0.31      0.03     -0.32     -0.35     -0.27      2.82      2.38
 upper_tri_cov_3[4]     -0.04      0.02     -0.04     -0.07      0.01      7.82      1.09
 upper_tri_cov_3[5]      0.16      0.04      0.16      0.10      0.20      3.37      2.00
 upper_tri_cov_3[6]     -0.00      0.02     -0.00     -0.04      0.05      7.60      1.00
 upper_tri_cov_3[7]     -0.02      0.02     -0.02     -0.05      0.01      8.87      1.24
 upper_tri_cov_3[8]     -3.26      0.08     -3.25     -3.39     -3.17      7.11      1.06
 upper_tri_cov_3[9]      0.01      0.02      0.01     -0.01      0.05      4.99      1.47
upper_tri_cov_3[10]     -0.15      0.02     -0.15     -0.18     -0.13      7.78      1.33
upper_tri_cov_3[11]     -0.24      0.03     -0.25     -0.28     -0.20     14.13      1.43
upper_tri_cov_3[12]     -0.40      0.01     -0.40     -0.41     -0.39      5.89      1.40
upper_tri_cov_3[13]      0.29      0.06      0.29      0.22      0.37      2.45      3.56
upper_tri_cov_3[14]     -0.08      0.06     -0.08     -0.16      0.01      2.69      2.08
upper_tri_cov_3[15]     -2.93      0.19     -2.95     -3.14     -2.67      2.41      3.31
upper_tri_cov_3[16]      0.19      0.06      0.21      0.11      0.27      3.12      1.71
upper_tri_cov_3[17]      0.13      0.04      0.14      0.06      0.19      5.69      1.41
upper_tri_cov_3[18]     -0.28      0.13     -0.21     -0.45     -0.14      2.42      3.55
upper_tri_cov_3[19]      0.66      0.06      0.69      0.59      0.72      2.54      2.78
upper_tri_cov_3[20]      0.05      0.05      0.05     -0.03      0.10      2.75      2.21
upper_tri_cov_3[21]     -2.12      0.03     -2.11     -2.16     -2.07      2.69      2.65
upper_tri_cov_3[22]      0.14      0.08      0.13      0.04      0.25      2.67      2.31
upper_tri_cov_3[23]     -0.14      0.01     -0.13     -0.16     -0.12      4.61      1.39
upper_tri_cov_3[24]      0.04      0.02      0.03      0.01      0.08      3.85      1.81
upper_tri_cov_3[25]      0.23      0.04      0.23      0.18      0.28      3.01      2.07
upper_tri_cov_3[26]     -3.06      0.14     -3.12     -3.24     -2.84      4.16      1.54
upper_tri_cov_3[27]      0.07      0.09      0.09     -0.05      0.22      2.69      2.43
upper_tri_cov_3[28]     -0.22      0.04     -0.24     -0.27     -0.17      2.38      3.71
upper_tri_cov_3[29]      0.39      0.11      0.42      0.22      0.52      2.72      2.84
upper_tri_cov_3[30]     -3.55      0.21     -3.64     -3.84     -3.27      2.92      2.70
upper_tri_cov_3[31]     -0.01      0.06      0.00     -0.09      0.08      2.41      3.04
upper_tri_cov_3[32]     -0.35      0.05     -0.36     -0.42     -0.29      2.53      3.05
upper_tri_cov_3[33]     -2.72      0.09     -2.70     -2.88     -2.56      6.05      1.02
upper_tri_cov_3[34]     -0.28      0.06     -0.25     -0.38     -0.21      2.71      2.60
upper_tri_cov_3[35]     -3.46      0.21     -3.50     -3.76     -3.20      2.83      3.42
 upper_tri_cov_4[0]     -0.31      0.05     -0.29     -0.38     -0.25      2.80      2.44
 upper_tri_cov_4[1]      0.18      0.07      0.19      0.07      0.26      3.88      1.66
 upper_tri_cov_4[2]     -0.12      0.08     -0.16     -0.22     -0.01      2.48      4.08
 upper_tri_cov_4[3]     -0.31      0.03     -0.30     -0.36     -0.28      7.18      1.19
 upper_tri_cov_4[4]      0.32      0.04      0.32      0.26      0.36      9.07      1.13
 upper_tri_cov_4[5]      0.03      0.02      0.02      0.01      0.06      5.65      1.36
 upper_tri_cov_4[6]      0.09      0.02      0.10      0.05      0.12      5.20      1.23
 upper_tri_cov_4[7]     -0.25      0.02     -0.25     -0.29     -0.22      4.45      1.10
 upper_tri_cov_4[8]     -0.41      0.02     -0.41     -0.44     -0.39      5.04      1.01
 upper_tri_cov_4[9]      0.00      0.05      0.02     -0.08      0.07      3.07      2.59
upper_tri_cov_4[10]     -0.28      0.07     -0.31     -0.36     -0.18      2.46      4.24
upper_tri_cov_4[11]     -0.93      0.05     -0.95     -0.98     -0.85      2.54      3.56
upper_tri_cov_4[12]      0.01      0.14      0.06     -0.22      0.14      3.03      2.08
upper_tri_cov_4[13]      0.11      0.06      0.13      0.02      0.18      2.55      2.46
upper_tri_cov_4[14]      0.44      0.06      0.47      0.35      0.50      2.95      1.99
upper_tri_cov_4[15]      0.25      0.03      0.25      0.21      0.28     12.14      1.10
upper_tri_cov_4[16]      0.36      0.05      0.36      0.27      0.42      6.34      0.99
upper_tri_cov_4[17]      0.22      0.06      0.23      0.14      0.30      2.49      3.10
upper_tri_cov_4[18]      0.36      0.03      0.36      0.31      0.40     10.13      1.01
upper_tri_cov_4[19]     -0.18      0.11     -0.13     -0.32     -0.04      2.53      2.93
upper_tri_cov_4[20]     -0.34      0.05     -0.34     -0.40     -0.26      4.30      1.78
upper_tri_cov_4[21]      0.05      0.02      0.06      0.04      0.08     10.76      1.00
upper_tri_cov_4[22]      0.52      0.09      0.57      0.39      0.61      2.50      2.52
upper_tri_cov_4[23]     -0.05      0.02     -0.05     -0.08     -0.01      3.43      2.09
upper_tri_cov_4[24]     -0.71      0.06     -0.69     -0.80     -0.63      7.55      1.08
upper_tri_cov_4[25]     -0.13      0.02     -0.13     -0.16     -0.09      2.70      2.48
upper_tri_cov_4[26]     -0.31      0.02     -0.32     -0.34     -0.28      2.62      2.51
upper_tri_cov_4[27]      0.42      0.03      0.42      0.37      0.46      5.09      1.47
upper_tri_cov_4[28]     -0.51      0.15     -0.49     -0.68     -0.32      2.35      4.06
upper_tri_cov_4[29]      0.22      0.05      0.23      0.14      0.28      2.77      1.99
upper_tri_cov_4[30]     -0.02      0.02     -0.03     -0.05      0.00      3.00      2.13
upper_tri_cov_4[31]      0.33      0.11      0.38      0.19      0.45      2.44      2.99
upper_tri_cov_4[32]     -0.16      0.02     -0.16     -0.18     -0.13     11.82      1.04
upper_tri_cov_4[33]     -0.21      0.05     -0.21     -0.26     -0.11      3.54      1.67
upper_tri_cov_4[34]      0.53      0.09      0.54      0.41      0.65      2.58      3.03
upper_tri_cov_4[35]     -0.38      0.02     -0.38     -0.41     -0.33      3.86      1.67
 upper_tri_cov_5[0]     -0.21      0.06     -0.24     -0.28     -0.14      2.62      2.57
 upper_tri_cov_5[1]     -0.05      0.07     -0.01     -0.14      0.02      2.50      2.67
 upper_tri_cov_5[2]     -0.04      0.10     -0.10     -0.16      0.09      2.72      2.59
 upper_tri_cov_5[3]      0.19      0.03      0.19      0.13      0.24      4.67      1.75
 upper_tri_cov_5[4]      0.19      0.02      0.19      0.17      0.22      6.30      1.55
 upper_tri_cov_5[5]      0.06      0.01      0.06      0.04      0.08      4.48      1.27
 upper_tri_cov_5[6]      0.12      0.08      0.09      0.01      0.26      2.50      3.17
 upper_tri_cov_5[7]     -0.42      0.02     -0.42     -0.45     -0.39      9.91      1.12
 upper_tri_cov_5[8]     -0.41      0.03     -0.40     -0.46     -0.37      3.52      2.21
 upper_tri_cov_5[9]     -0.20      0.03     -0.20     -0.26     -0.16     10.36      0.99
upper_tri_cov_5[10]      0.21      0.05      0.21      0.14      0.28      2.44      3.15
upper_tri_cov_5[11]     -0.55      0.06     -0.56     -0.65     -0.46      3.26      1.94
upper_tri_cov_5[12]      0.45      0.02      0.45      0.42      0.47      2.89      2.83
upper_tri_cov_5[13]     -0.08      0.06     -0.06     -0.18     -0.02      3.16      2.00
upper_tri_cov_5[14]     -0.08      0.05     -0.06     -0.16     -0.02      2.55      2.65
upper_tri_cov_5[15]     -0.45      0.01     -0.45     -0.47     -0.43      9.53      1.08
upper_tri_cov_5[16]      0.12      0.02      0.12      0.09      0.16      4.27      1.81
upper_tri_cov_5[17]      0.49      0.02      0.49      0.46      0.51     13.37      1.02
upper_tri_cov_5[18]     -0.08      0.06     -0.09     -0.14      0.01      2.62      3.05
upper_tri_cov_5[19]     -0.03      0.06     -0.01     -0.11      0.03      2.58      2.53
upper_tri_cov_5[20]      0.03      0.01      0.03      0.01      0.05      3.52      1.75
upper_tri_cov_5[21]     -0.70      0.14     -0.64     -0.86     -0.53      2.63      3.52
upper_tri_cov_5[22]     -0.37      0.04     -0.38     -0.43     -0.32     10.60      1.31
upper_tri_cov_5[23]      0.61      0.10      0.55      0.50      0.74      2.80      2.34
upper_tri_cov_5[24]     -0.05      0.03     -0.04     -0.10     -0.01      3.73      2.87
upper_tri_cov_5[25]     -0.21      0.01     -0.21     -0.22     -0.19      5.84      1.29
upper_tri_cov_5[26]     -0.28      0.12     -0.23     -0.47     -0.15      2.47      2.79
upper_tri_cov_5[27]      0.14      0.05      0.14      0.09      0.21      2.51      3.76
upper_tri_cov_5[28]      0.31      0.04      0.29      0.25      0.35      3.00      2.36
upper_tri_cov_5[29]      0.27      0.03      0.27      0.22      0.31      3.31      2.93
upper_tri_cov_5[30]     -1.03      0.02     -1.04     -1.06     -1.00      3.45      1.49
upper_tri_cov_5[31]      0.30      0.04      0.30      0.24      0.37     15.22      1.10
upper_tri_cov_5[32]      1.21      0.05      1.21      1.14      1.28      4.00      1.41
upper_tri_cov_5[33]      0.04      0.01      0.04      0.03      0.06      7.46      1.09
upper_tri_cov_5[34]     -0.27      0.05     -0.28     -0.35     -0.21      3.21      2.38
upper_tri_cov_5[35]      0.16      0.04      0.16      0.10      0.21      3.83      1.44
 upper_tri_cov_6[0]     -1.22      0.07     -1.19     -1.35     -1.11      6.89      1.13
 upper_tri_cov_6[1]      0.35      0.05      0.34      0.28      0.44     12.79      1.00
 upper_tri_cov_6[2]      0.15      0.04      0.15      0.09      0.21      5.67      1.81
 upper_tri_cov_6[3]     -0.45      0.03     -0.46     -0.49     -0.39      3.42      1.72
 upper_tri_cov_6[4]     -0.18      0.02     -0.18     -0.22     -0.16      3.53      1.95
 upper_tri_cov_6[5]      0.40      0.03      0.40      0.35      0.44      5.41      1.19
 upper_tri_cov_6[6]     -0.28      0.05     -0.29     -0.35     -0.20     10.06      1.04
 upper_tri_cov_6[7]     -0.50      0.02     -0.49     -0.53     -0.46      8.78      1.13
 upper_tri_cov_6[8]     -0.80      0.04     -0.83     -0.85     -0.74      2.63      3.64
 upper_tri_cov_6[9]     -0.46      0.05     -0.46     -0.53     -0.39      3.33      1.79
upper_tri_cov_6[10]     -0.55      0.06     -0.56     -0.63     -0.48      2.97      1.95
upper_tri_cov_6[11]      0.25      0.02      0.26      0.21      0.27      7.92      1.10
upper_tri_cov_6[12]     -0.29      0.06     -0.29     -0.36     -0.19      2.47      3.80
upper_tri_cov_6[13]      0.16      0.02      0.16      0.12      0.20      4.60      1.94
upper_tri_cov_6[14]      0.38      0.01      0.38      0.37      0.40      9.70      1.35
upper_tri_cov_6[15]     -1.10      0.03     -1.09     -1.14     -1.06      6.13      1.17
upper_tri_cov_6[16]     -0.12      0.02     -0.12     -0.15     -0.09      3.72      1.86
upper_tri_cov_6[17]      0.24      0.07      0.20      0.16      0.35      2.80      2.23
upper_tri_cov_6[18]      0.29      0.02      0.29      0.25      0.33     12.75      0.99
upper_tri_cov_6[19]     -0.36      0.02     -0.37     -0.39     -0.33      7.57      1.36
upper_tri_cov_6[20]     -0.61      0.04     -0.61     -0.67     -0.54      4.80      1.14
upper_tri_cov_6[21]     -1.12      0.04     -1.12     -1.21     -1.06      8.28      1.23
upper_tri_cov_6[22]      0.17      0.03      0.17      0.12      0.21      3.84      1.97
upper_tri_cov_6[23]      0.28      0.04      0.29      0.23      0.34      3.90      1.61
upper_tri_cov_6[24]     -0.19      0.04     -0.21     -0.24     -0.13      2.95      2.80
upper_tri_cov_6[25]      0.08      0.03      0.07      0.04      0.12      2.99      2.22
upper_tri_cov_6[26]     -1.21      0.06     -1.21     -1.34     -1.15      5.33      1.15
upper_tri_cov_6[27]     -0.10      0.05     -0.11     -0.17     -0.04      3.11      1.84
upper_tri_cov_6[28]      0.53      0.04      0.54      0.48      0.58      3.28      2.02
upper_tri_cov_6[29]      0.44      0.03      0.45      0.40      0.49      3.83      2.17
upper_tri_cov_6[30]     -0.98      0.02     -0.98     -1.02     -0.95      4.42      1.50
upper_tri_cov_6[31]      0.03      0.09      0.01     -0.09      0.16      3.75      1.63
upper_tri_cov_6[32]     -0.04      0.04     -0.04     -0.09      0.02      5.87      1.00
upper_tri_cov_6[33]     -1.77      0.21     -1.87     -1.99     -1.46      3.09      2.26
upper_tri_cov_6[34]     -0.09      0.03     -0.09     -0.16     -0.06      6.62      1.20
upper_tri_cov_6[35]     -0.89      0.06     -0.88     -0.99     -0.81      3.87      1.65

Number of divergences: 150
