
                         mean       std    median      5.0%     95.0%     n_eff     r_hat
upper_tri_cov_1[29]     -1.06      0.07     -1.07     -1.15     -0.96    255.91      0.99
upper_tri_cov_1[30]     -5.15      0.09     -5.16     -5.26     -4.96    111.84      0.99
upper_tri_cov_1[31]      0.03      0.07      0.03     -0.06      0.12     95.85      1.00
upper_tri_cov_1[32]     -2.08      0.08     -2.09     -2.21     -1.96    248.26      0.99
upper_tri_cov_1[33]     -3.58      0.12     -3.58     -3.76     -3.41    304.56      0.99
upper_tri_cov_1[34]      0.71      0.05      0.72      0.62      0.79    263.50      0.99
upper_tri_cov_1[35]     -6.21      0.09     -6.21     -6.34     -6.08    193.05      0.99
 upper_tri_cov_2[0]     -4.79      0.20     -4.80     -5.19     -4.56    167.15      0.99
 upper_tri_cov_2[1]     -0.30      0.11     -0.30     -0.46     -0.11    246.32      1.00
 upper_tri_cov_2[2]      0.50      0.05      0.51      0.43      0.58    123.79      0.99
 upper_tri_cov_2[3]      0.57      0.11      0.57      0.36      0.73    247.90      1.01
 upper_tri_cov_2[4]      1.19      0.12      1.20      0.98      1.38    172.03      1.00
 upper_tri_cov_2[5]     -0.23      0.12     -0.22     -0.40     -0.03    171.56      0.99
 upper_tri_cov_2[6]      0.12      0.10      0.12     -0.06      0.27    150.08      1.00
 upper_tri_cov_2[7]      1.07      0.13      1.07      0.86      1.25     95.05      1.00
 upper_tri_cov_2[8]     -3.22      0.20     -3.24     -3.50     -2.90     99.79      1.01
 upper_tri_cov_2[9]      0.28      0.06      0.28      0.16      0.38    169.38      0.99
upper_tri_cov_2[10]     -0.25      0.14     -0.26     -0.44     -0.02    103.39      0.99
upper_tri_cov_2[11]     -0.66      0.13     -0.66     -0.88     -0.49    169.68      1.00
upper_tri_cov_2[12]      0.41      0.12      0.41      0.18      0.58    225.26      0.99
upper_tri_cov_2[13]      0.10      0.13      0.10     -0.09      0.31    115.97      0.99
upper_tri_cov_2[14]      0.39      0.12      0.37      0.19      0.57    252.92      0.99
upper_tri_cov_2[15]      1.61      0.22      1.60      1.27      1.99    218.08      1.00
upper_tri_cov_2[16]      0.18      0.07      0.19      0.05      0.28    181.85      0.99
upper_tri_cov_2[17]     -0.22      0.07     -0.22     -0.35     -0.12    111.82      0.99
upper_tri_cov_2[18]      0.00      0.05     -0.00     -0.07      0.08    132.52      1.00
upper_tri_cov_2[19]      0.02      0.10      0.03     -0.14      0.15    141.89      1.00
upper_tri_cov_2[20]     -0.13      0.05     -0.13     -0.20     -0.04    140.67      0.99
upper_tri_cov_2[21]     -3.11      0.18     -3.11     -3.38     -2.84    102.05      0.99
upper_tri_cov_2[22]     -0.45      0.13     -0.45     -0.67     -0.23    247.16      0.99
upper_tri_cov_2[23]      0.42      0.11      0.42      0.27      0.62    302.22      0.99
upper_tri_cov_2[24]     -0.51      0.13     -0.51     -0.73     -0.30    192.92      1.00
upper_tri_cov_2[25]      0.19      0.11      0.18      0.03      0.36    234.51      1.00
upper_tri_cov_2[26]     -2.73      0.16     -2.74     -2.96     -2.47    188.55      0.99
upper_tri_cov_2[27]      1.06      0.12      1.04      0.91      1.27    105.64      0.99
upper_tri_cov_2[28]      0.72      0.13      0.71      0.55      0.92    482.04      0.99
upper_tri_cov_2[29]      0.37      0.10      0.37      0.18      0.53    204.38      0.99
upper_tri_cov_2[30]     -5.08      0.16     -5.09     -5.31     -4.81    137.39      0.99
upper_tri_cov_2[31]      0.77      0.12      0.78      0.61      0.96    227.12      0.99
upper_tri_cov_2[32]     -1.57      0.12     -1.57     -1.77     -1.38    150.48      0.99
upper_tri_cov_2[33]     -2.07      0.21     -2.08     -2.38     -1.73    122.00      1.00
upper_tri_cov_2[34]     -0.41      0.12     -0.41     -0.64     -0.23    271.59      0.99
upper_tri_cov_2[35]     -4.84      0.18     -4.83     -5.16     -4.62    170.52      1.00
 upper_tri_cov_3[0]     -1.20      0.21     -1.21     -1.51     -0.83    142.23      0.99
 upper_tri_cov_3[1]      0.84      0.14      0.85      0.65      1.10    492.64      0.99
 upper_tri_cov_3[2]     -0.47      0.12     -0.48     -0.64     -0.25    219.40      1.00
 upper_tri_cov_3[3]     -0.52      0.14     -0.52     -0.76     -0.33    256.80      0.99
 upper_tri_cov_3[4]     -0.33      0.16     -0.33     -0.61     -0.09    349.99      0.99
 upper_tri_cov_3[5]     -0.07      0.11     -0.08     -0.22      0.14    214.46      1.00
 upper_tri_cov_3[6]     -0.32      0.10     -0.33     -0.46     -0.13    325.22      0.99
 upper_tri_cov_3[7]     -0.50      0.14     -0.50     -0.74     -0.29    203.65      1.01
 upper_tri_cov_3[8]     -2.14      0.18     -2.15     -2.45     -1.87    226.51      0.99
 upper_tri_cov_3[9]      1.72      0.14      1.72      1.48      1.92    223.44      0.99
upper_tri_cov_3[10]      0.33      0.13      0.34      0.14      0.58    166.10      0.99
upper_tri_cov_3[11]      1.16      0.12      1.15      0.97      1.35    155.68      1.00
upper_tri_cov_3[12]      0.09      0.12      0.08     -0.09      0.32    145.51      1.00
upper_tri_cov_3[13]      0.34      0.12      0.34      0.14      0.50    309.04      1.00
upper_tri_cov_3[14]      0.00      0.12     -0.01     -0.16      0.19    125.78      1.01
upper_tri_cov_3[15]     -4.05      0.21     -4.06     -4.43     -3.76    157.37      0.99
upper_tri_cov_3[16]     -0.08      0.10     -0.08     -0.28      0.04    224.91      0.99
upper_tri_cov_3[17]     -0.08      0.11     -0.09     -0.25      0.07    158.92      1.02
upper_tri_cov_3[18]      0.54      0.12      0.54      0.34      0.71    249.39      1.01
upper_tri_cov_3[19]      0.35      0.13      0.34      0.16      0.55    172.74      1.01
upper_tri_cov_3[20]      0.26      0.12      0.26      0.07      0.47    440.20      0.99
upper_tri_cov_3[21]     -0.44      0.17     -0.44     -0.70     -0.15    234.50      0.99
upper_tri_cov_3[22]      0.74      0.13      0.72      0.54      0.98    274.36      0.99
upper_tri_cov_3[23]     -0.87      0.15     -0.88     -1.11     -0.62    554.50      1.00
upper_tri_cov_3[24]      0.45      0.11      0.45      0.30      0.66    255.27      0.99
upper_tri_cov_3[25]     -0.37      0.12     -0.37     -0.55     -0.16    450.40      1.00
upper_tri_cov_3[26]     -0.66      0.20     -0.66     -0.96     -0.29    180.68      0.99
upper_tri_cov_3[27]      0.08      0.14      0.07     -0.16      0.30    155.36      1.00
upper_tri_cov_3[28]     -1.17      0.11     -1.17     -1.38     -1.02    134.75      0.99
upper_tri_cov_3[29]      0.28      0.14      0.28      0.05      0.47    112.73      0.99
upper_tri_cov_3[30]     -1.81      0.21     -1.82     -2.16     -1.50    257.53      0.99
upper_tri_cov_3[31]     -0.78      0.13     -0.78     -1.00     -0.58    312.63      1.01
upper_tri_cov_3[32]      0.21      0.13      0.20      0.00      0.40    210.36      0.99
upper_tri_cov_3[33]     -4.24      0.20     -4.26     -4.61     -3.98    151.16      1.01
upper_tri_cov_3[34]      0.55      0.11      0.55      0.32      0.69    160.10      0.99
upper_tri_cov_3[35]     -1.66      0.20     -1.67     -1.98     -1.38    122.25      1.02

Number of divergences: 0
