
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
       mean_data_4[2]     -0.21      0.01     -0.21     -0.22     -0.20      5.03      1.46
       mean_data_4[3]     -0.08      0.01     -0.08     -0.09     -0.07      6.74      1.24
       mean_data_4[4]     -0.11      0.01     -0.11     -0.12     -0.09      5.09      1.05
       mean_data_4[5]     -0.01      0.01     -0.01     -0.02      0.00      6.15      1.00
       mean_data_4[6]     -0.02      0.01     -0.02     -0.03     -0.00      8.52      0.99
       mean_data_4[7]     -0.02      0.01     -0.01     -0.03     -0.00      5.55      1.21
       mean_data_5[0]     -0.73      0.03     -0.73     -0.77     -0.69      2.51      3.41
       mean_data_5[1]      1.44      0.00      1.44      1.44      1.45     18.64      1.00
       mean_data_5[2]      1.07      0.01      1.07      1.05      1.09      3.21      1.95
       mean_data_5[3]     -0.01      0.00     -0.01     -0.02     -0.00      9.33      1.02
       mean_data_5[4]     -0.00      0.01     -0.01     -0.02      0.01      6.49      1.12
       mean_data_5[5]      0.00      0.01      0.00     -0.01      0.02      5.64      1.18
       mean_data_5[6]     -0.00      0.01     -0.01     -0.01      0.01      9.03      1.00
       mean_data_5[7]      0.01      0.01      0.01     -0.00      0.03     14.02      1.10
       mean_data_6[0]      6.85      0.00      6.85      6.84      6.86     26.07      1.11
       mean_data_6[1]     -0.65      0.01     -0.65     -0.67     -0.63      7.66      1.21
       mean_data_6[2]      0.30      0.01      0.30      0.28      0.31      8.33      1.21
       mean_data_6[3]     -0.04      0.01     -0.04     -0.05     -0.03      8.72      1.17
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     64.06      1.03
       mean_data_6[5]      0.01      0.00      0.01     -0.00      0.01     15.55      1.07
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02      0.00      8.04      1.22
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.00     83.05      1.01
                 mu_1      3.32      0.07      3.33      3.21      3.41      2.50      3.07
                 mu_2      2.27      0.03      2.27      2.23      2.32      3.34      1.66
                 mu_3      1.29      0.04      1.28      1.23      1.36      3.43      2.08
                 mu_4      0.03      0.04      0.04     -0.05      0.10      3.71      1.62

Number of divergences: 16
