
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
       mean_data_2[7]      0.01      0.01      0.01      0.00      0.02    127.34      1.00
       mean_data_3[0]     -3.93      0.02     -3.93     -3.95     -3.90     14.27      1.08
       mean_data_3[1]     -0.45      0.01     -0.45     -0.46     -0.43     16.59      1.06
       mean_data_3[2]      0.10      0.01      0.10      0.08      0.11     19.03      1.06
       mean_data_3[3]      0.03      0.02      0.03     -0.01      0.05     12.80      1.10
       mean_data_3[4]      0.02      0.01      0.02      0.01      0.04     49.75      1.03
       mean_data_3[5]     -0.00      0.00     -0.00     -0.01      0.01     72.51      1.07
       mean_data_3[6]      0.01      0.01      0.01      0.00      0.02     62.70      1.07
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.01    118.63      1.00
       mean_data_4[0]     -2.69      0.03     -2.69     -2.73     -2.64     21.05      1.01
       mean_data_4[1]     -0.02      0.01     -0.02     -0.04     -0.01     21.36      1.01
       mean_data_4[2]     -0.20      0.01     -0.20     -0.21     -0.19     29.89      1.01
       mean_data_4[3]     -0.08      0.01     -0.09     -0.10     -0.08     24.60      1.03
       mean_data_4[4]     -0.11      0.01     -0.11     -0.13     -0.10     20.72      1.09
       mean_data_4[5]     -0.00      0.01     -0.00     -0.02      0.01     22.18      1.05
       mean_data_4[6]     -0.02      0.01     -0.02     -0.04     -0.00     23.14      1.06
       mean_data_4[7]     -0.01      0.01     -0.01     -0.03      0.00     26.20      1.04
       mean_data_5[0]     -0.73      0.03     -0.73     -0.77     -0.68     15.96      1.06
       mean_data_5[1]      1.44      0.00      1.44      1.43      1.45     44.27      1.04
       mean_data_5[2]      1.07      0.01      1.07      1.06      1.08     23.02      1.02
       mean_data_5[3]     -0.01      0.01     -0.01     -0.02     -0.00     48.69      1.02
       mean_data_5[4]      0.00      0.01      0.00     -0.01      0.02     38.14      1.00
       mean_data_5[5]      0.00      0.01     -0.00     -0.02      0.02     29.71      1.05
       mean_data_5[6]     -0.01      0.01     -0.01     -0.03      0.00     20.37      1.05
       mean_data_5[7]     -0.00      0.02     -0.00     -0.03      0.02     31.02      0.99
       mean_data_6[0]      6.85      0.00      6.85      6.85      6.86     92.65      1.05
       mean_data_6[1]     -0.65      0.01     -0.65     -0.67     -0.63     11.31      1.25
       mean_data_6[2]      0.29      0.01      0.29      0.27      0.31     14.54      1.26
       mean_data_6[3]     -0.04      0.01     -0.04     -0.05     -0.03     11.24      1.26
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00    172.26      1.01
       mean_data_6[5]      0.01      0.00      0.01      0.00      0.02     18.94      1.15
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02      0.00     21.91      1.15
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01    156.87      1.02
                 mu_1      3.45      0.06      3.45      3.34      3.54     16.60      0.99
                 mu_2      2.46      0.07      2.45      2.37      2.56      3.63      1.56
                 mu_3      1.17      0.15      1.12      1.00      1.42      5.42      1.10
                 mu_4      0.25      0.06      0.26      0.17      0.38     16.84      1.13

Number of divergences: 1
