
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
       mean_data_3[4]      0.03      0.02      0.03      0.01      0.06      9.14      1.17
       mean_data_3[5]     -0.00      0.01     -0.00     -0.01      0.01     32.34      0.99
       mean_data_3[6]      0.01      0.01      0.01      0.00      0.02     49.50      0.99
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.02     33.62      0.99
       mean_data_4[0]     -2.70      0.03     -2.71     -2.76     -2.65      4.12      1.53
       mean_data_4[1]     -0.03      0.01     -0.03     -0.04     -0.01      4.18      1.54
       mean_data_4[2]     -0.20      0.01     -0.20     -0.21     -0.19      9.13      1.04
       mean_data_4[3]     -0.09      0.01     -0.09     -0.10     -0.08      9.83      1.05
       mean_data_4[4]     -0.10      0.01     -0.10     -0.12     -0.08      8.03      1.04
       mean_data_4[5]     -0.01      0.01     -0.00     -0.02      0.00     18.15      0.99
       mean_data_4[6]     -0.02      0.01     -0.02     -0.04     -0.01     10.08      1.01
       mean_data_4[7]     -0.01      0.01     -0.01     -0.03      0.00     20.44      1.06
       mean_data_5[0]     -0.79      0.07     -0.78     -0.93     -0.69      5.58      1.27
       mean_data_5[1]      1.44      0.01      1.44      1.43      1.45      9.46      1.00
       mean_data_5[2]      1.08      0.02      1.08      1.05      1.10      5.24      1.42
       mean_data_5[3]     -0.02      0.01     -0.01     -0.03     -0.00     12.18      0.99
       mean_data_5[4]     -0.00      0.01     -0.00     -0.02      0.02      7.96      1.28
       mean_data_5[5]      0.01      0.01      0.01     -0.01      0.03      8.48      1.33
       mean_data_5[6]     -0.01      0.01     -0.01     -0.02      0.01      9.42      1.14
       mean_data_5[7]     -0.01      0.02     -0.01     -0.04      0.02     13.60      1.05
       mean_data_6[0]      6.85      0.00      6.85      6.85      6.86     37.27      1.00
       mean_data_6[1]     -0.66      0.02     -0.66     -0.68     -0.63     11.67      1.00
       mean_data_6[2]      0.29      0.01      0.29      0.27      0.31     11.33      0.99
       mean_data_6[3]     -0.04      0.01     -0.04     -0.05     -0.03     11.14      0.99
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00    169.59      0.99
       mean_data_6[5]      0.01      0.00      0.01      0.00      0.02     16.77      1.00
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02      0.00     14.99      1.00
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01     69.47      0.99
                 mu_1      3.12      0.07      3.10      3.02      3.24     13.34      1.07
                 mu_2      2.93      0.06      2.91      2.84      3.04     39.32      1.02
                 mu_3      1.68      0.01      1.68      1.66      1.70    131.69      0.99
                 mu_4     -0.01      0.03     -0.01     -0.06      0.04      4.81      1.63

Number of divergences: 16
