
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
       mean_data_1[6]      0.06      0.01      0.06      0.05      0.07     41.14      1.05
       mean_data_1[7]     -0.02      0.01     -0.02     -0.03     -0.01     34.65      1.02
       mean_data_2[0]      0.98      0.05      0.97      0.90      1.07      7.33      1.34
       mean_data_2[1]      0.56      0.01      0.56      0.55      0.57     89.30      1.01
       mean_data_2[2]     -0.53      0.01     -0.53     -0.55     -0.52     11.63      1.15
       mean_data_2[3]     -0.01      0.01     -0.01     -0.02      0.01     17.91      1.05
       mean_data_2[4]      0.05      0.01      0.05      0.04      0.07     56.79      1.03
       mean_data_2[5]      0.03      0.01      0.03      0.02      0.05     42.71      1.05
       mean_data_2[6]     -0.02      0.01     -0.02     -0.03     -0.01     75.21      1.02
       mean_data_2[7]      0.01      0.01      0.01      0.00      0.02     86.32      1.00
       mean_data_3[0]     -3.92      0.02     -3.92     -3.95     -3.88      5.56      1.39
       mean_data_3[1]     -0.44      0.01     -0.44     -0.46     -0.43      6.08      1.31
       mean_data_3[2]      0.10      0.01      0.10      0.08      0.11      6.38      1.38
       mean_data_3[3]      0.03      0.02      0.03     -0.01      0.06      4.59      1.60
       mean_data_3[4]      0.02      0.02      0.02      0.00      0.05     37.70      1.00
       mean_data_3[5]     -0.00      0.01     -0.00     -0.01      0.00    127.45      1.00
       mean_data_3[6]      0.01      0.01      0.01     -0.00      0.02     83.75      0.99
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.02    135.83      0.99
       mean_data_4[0]     -2.68      0.04     -2.69     -2.74     -2.63     13.25      1.04
       mean_data_4[1]     -0.02      0.01     -0.02     -0.04     -0.01     14.25      1.01
       mean_data_4[2]     -0.20      0.01     -0.20     -0.22     -0.19     16.42      1.04
       mean_data_4[3]     -0.09      0.01     -0.08     -0.10     -0.07     18.99      1.02
       mean_data_4[4]     -0.11      0.01     -0.11     -0.13     -0.10     31.27      1.03
       mean_data_4[5]     -0.00      0.01     -0.00     -0.01      0.01     30.05      1.12
       mean_data_4[6]     -0.01      0.01     -0.01     -0.03      0.00     38.48      1.11
       mean_data_4[7]     -0.01      0.01     -0.01     -0.03      0.00     37.84      1.01
       mean_data_5[0]     -0.70      0.05     -0.69     -0.77     -0.61      5.61      1.05
       mean_data_5[1]      1.45      0.01      1.45      1.44      1.45     23.81      0.99
       mean_data_5[2]      1.06      0.01      1.06      1.05      1.09      7.78      1.08
       mean_data_5[3]     -0.01      0.01     -0.01     -0.02      0.00     27.88      1.06
       mean_data_5[4]      0.01      0.01      0.01     -0.01      0.03     31.43      0.99
       mean_data_5[5]      0.00      0.01      0.00     -0.02      0.02     27.62      1.01
       mean_data_5[6]     -0.01      0.01     -0.01     -0.02      0.01     32.10      0.99
       mean_data_5[7]     -0.01      0.02     -0.01     -0.03      0.02     36.73      0.99
       mean_data_6[0]      6.85      0.00      6.85      6.84      6.86     97.82      1.00
       mean_data_6[1]     -0.65      0.01     -0.65     -0.68     -0.63     27.10      0.99
       mean_data_6[2]      0.29      0.01      0.29      0.28      0.31     27.32      0.99
       mean_data_6[3]     -0.04      0.01     -0.04     -0.05     -0.03     25.09      0.99
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00    141.06      1.02
       mean_data_6[5]      0.01      0.00      0.01      0.00      0.01     53.85      0.99
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02      0.00     38.39      0.99
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01     77.60      1.01
                 mu_1      3.37      0.04      3.37      3.32      3.45     23.31      1.15
                 mu_2      2.27      0.06      2.29      2.19      2.36      7.34      1.24
                 mu_3      1.22      0.13      1.23      1.02      1.40      2.84      2.75
                 mu_4      0.24      0.05      0.24      0.16      0.33     15.74      1.01

Number of divergences: 0
