
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00     54.92      1.03
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00    142.98      0.99
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00    151.89      1.00
       mean_data_1[0]      3.65      0.02      3.66      3.60      3.67      4.18      1.83
       mean_data_1[1]      0.47      0.01      0.47      0.46      0.48      8.77      1.28
       mean_data_1[2]     -0.40      0.01     -0.39     -0.42     -0.37      3.13      2.11
       mean_data_1[3]      0.14      0.01      0.14      0.13      0.16      3.85      1.80
       mean_data_1[4]     -0.03      0.01     -0.03     -0.05     -0.02     12.26      1.10
       mean_data_1[5]     -0.08      0.01     -0.08     -0.09     -0.07     22.45      0.99
       mean_data_1[6]      0.06      0.00      0.06      0.05      0.07     34.39      0.99
       mean_data_1[7]     -0.01      0.01     -0.01     -0.02     -0.00     18.99      1.00
       mean_data_2[0]      1.09      0.01      1.09      1.07      1.12      4.91      1.74
       mean_data_2[1]      0.56      0.01      0.56      0.55      0.57     11.40      1.27
       mean_data_2[2]     -0.52      0.01     -0.52     -0.54     -0.51     11.26      1.02
       mean_data_2[3]      0.00      0.01      0.00     -0.00      0.01     11.88      1.10
       mean_data_2[4]      0.04      0.01      0.04      0.03      0.06     12.76      1.09
       mean_data_2[5]      0.04      0.01      0.04      0.03      0.06      6.45      1.60
       mean_data_2[6]     -0.02      0.01     -0.02     -0.03     -0.01     30.71      1.00
       mean_data_2[7]      0.01      0.01      0.01      0.00      0.02     32.17      1.02
       mean_data_3[0]     -3.93      0.01     -3.94     -3.96     -3.91      6.44      1.08
       mean_data_3[1]     -0.45      0.01     -0.45     -0.46     -0.43      7.99      1.03
       mean_data_3[2]      0.10      0.01      0.10      0.09      0.11     11.36      1.19
       mean_data_3[3]      0.04      0.02      0.04     -0.01      0.06      6.14      1.27
       mean_data_3[4]      0.02      0.01      0.02      0.00      0.05     20.35      1.15
       mean_data_3[5]     -0.00      0.00     -0.00     -0.01      0.00     39.25      1.01
       mean_data_3[6]      0.01      0.01      0.01     -0.00      0.02     13.47      1.00
       mean_data_3[7]      0.01      0.01      0.01     -0.01      0.01     15.03      1.00
       mean_data_4[0]     -2.69      0.01     -2.69     -2.70     -2.67     14.83      0.99
       mean_data_4[1]     -0.03      0.01     -0.03     -0.04     -0.02      9.20      1.06
       mean_data_4[2]     -0.20      0.01     -0.20     -0.21     -0.20     22.72      1.03
       mean_data_4[3]     -0.09      0.01     -0.09     -0.10     -0.08     15.81      1.06
       mean_data_4[4]     -0.10      0.01     -0.10     -0.12     -0.08      5.68      1.39
       mean_data_4[5]     -0.01      0.01     -0.01     -0.02      0.01      7.08      1.27
       mean_data_4[6]     -0.03      0.01     -0.02     -0.05     -0.00      6.78      1.16
       mean_data_4[7]     -0.01      0.01     -0.01     -0.03      0.01     14.48      1.03
       mean_data_5[0]     -0.71      0.05     -0.70     -0.79     -0.66      2.70      2.57
       mean_data_5[1]      1.44      0.01      1.44      1.43      1.45      9.21      1.12
       mean_data_5[2]      1.06      0.01      1.06      1.05      1.08      4.03      1.79
       mean_data_5[3]     -0.01      0.01     -0.01     -0.02      0.00      9.76      1.24
       mean_data_5[4]      0.00      0.01      0.00     -0.01      0.01     19.74      1.00
       mean_data_5[5]     -0.00      0.01     -0.00     -0.02      0.02      6.32      1.01
       mean_data_5[6]     -0.01      0.01     -0.01     -0.02      0.01      5.67      1.01
       mean_data_5[7]      0.01      0.02      0.00     -0.03      0.04     12.37      1.02
       mean_data_6[0]      6.85      0.00      6.85      6.84      6.86     21.92      1.10
       mean_data_6[1]     -0.66      0.01     -0.65     -0.68     -0.64      9.86      1.02
       mean_data_6[2]      0.29      0.01      0.29      0.27      0.30     13.66      1.00
       mean_data_6[3]     -0.03      0.01     -0.04     -0.04     -0.03     11.23      0.99
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     85.74      1.00
       mean_data_6[5]      0.01      0.00      0.01      0.00      0.02     18.48      1.07
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02     -0.00     10.16      1.03
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01     57.85      1.07
                 mu_1      3.38      0.04      3.38      3.31      3.45      8.64      0.99
                 mu_2      2.29      0.03      2.29      2.24      2.34      8.70      1.29
                 mu_3      1.30      0.02      1.30      1.26      1.34      6.17      1.10
                 mu_4     -0.06      0.05     -0.06     -0.14      0.01      4.81      1.01

Number of divergences: 14
